,x1,x2,x3,x4
2628,-0.0,2.8,1.4,6.1
2412,0.0,3.3,1.1,-0.0
3964,0.9,0.0,1.0,1.7
3102,0.2,0.0,0.6,0.0
2604,-0.1,3.3,1.4,6.1
3767,-0.0,2.1,0.0,-0.0
2576,0.0,2.6,0.4,3.1
2246,0.0,3.3,1.0,5.5
2135,0.4,-0.0,-0.0,0.0
2640,1.8,0.0,2.6,9.2
3693,0.4,-0.0,-0.0,-0.0
3877,0.0,0.0,0.5,0.0
2442,-0.0,3.6,1.0,5.7
2312,0.0,4.2,0.2,5.1
3651,-0.0,2.6,0.9,4.9
2276,0.9,-0.0,0.0,2.9
2238,-0.0,2.6,0.4,3.4
2379,-0.0,3.5,0.8,5.1
3926,-0.0,0.9,0.0,0.9
3030,0.7,-0.0,1.5,5.8
3900,0.1,3.0,0.0,3.4
2630,-0.0,2.6,1.4,5.2
2465,0.0,2.2,1.5,-0.0
3198,0.3,2.1,-0.0,3.1
3919,-0.0,-0.0,1.6,1.7
2554,0.5,0.0,2.0,7.2
2048,0.0,2.3,0.7,4.0
3669,-0.0,0.7,0.3,1.5
3205,-0.0,7.3,1.8,4.6
2538,-0.0,5.6,1.2,8.2
2171,0.5,2.8,0.0,3.6
3734,-0.0,-0.0,0.7,-0.0
2806,0.0,1.6,0.5,14.7
2158,-0.0,1.0,0.6,2.3
2066,-0.0,2.1,0.5,3.2
2085,-0.0,5.2,1.8,8.6
2928,0.1,0.0,0.6,0.0
3341,0.0,0.0,0.3,-0.0
3022,-0.0,-0.0,0.5,1.2
3875,0.1,1.7,0.9,4.2
2122,-0.0,0.7,0.0,-0.0
3898,0.0,2.1,0.5,3.8
2894,0.0,2.1,0.3,2.6
2666,0.1,3.6,2.1,7.8
2668,-0.0,0.0,0.5,1.2
2797,-0.0,2.3,0.6,3.6
2770,-0.0,5.5,1.6,9.5
2095,0.3,-0.0,2.1,5.2
3304,-0.0,3.4,1.2,6.1
3623,1.0,-0.0,1.4,5.5
2225,-0.0,4.4,3.1,10.2
3613,0.1,2.6,0.9,0.0
2438,0.0,3.6,0.8,5.2
2996,1.2,0.0,0.0,0.0
3064,0.0,3.2,1.0,5.9
3161,0.0,3.1,1.3,5.7
3609,0.6,0.0,-0.0,2.3
3501,-0.0,4.7,3.0,10.4
2458,0.3,-0.0,0.8,2.4
3880,0.8,0.0,0.9,0.0
3948,1.0,0.0,1.1,2.2
2745,0.0,8.0,2.4,13.9
3845,-0.0,1.4,1.2,4.2
3639,0.1,0.7,-0.0,1.4
3041,0.0,3.3,1.4,6.1
2993,0.8,0.0,1.1,4.1
2653,0.7,2.4,0.0,4.2
3072,0.3,1.6,-0.0,0.0
3321,0.5,0.0,0.0,7.7
2080,0.0,4.4,0.7,6.9
3617,0.0,1.0,0.6,2.5
3346,-0.0,0.7,0.2,2.1
3398,0.4,2.4,0.0,0.0
3796,0.8,-0.0,0.0,0.0
2756,-0.1,4.6,2.2,8.4
2342,-0.0,0.0,0.3,-0.0
3430,0.0,-0.0,2.3,4.5
2579,0.0,2.0,1.9,6.2
3607,0.4,0.0,-0.0,-0.0
3151,-0.0,4.1,2.4,8.4
2590,0.1,1.3,-0.0,1.8
2917,-0.0,-0.0,0.8,-0.0
2606,0.0,1.3,0.3,2.6
2022,0.0,5.5,1.9,9.4
3213,-0.0,3.1,0.8,4.7
3996,0.0,0.7,0.1,0.0
2384,0.0,2.1,0.5,5.2
3666,0.1,1.6,0.0,1.9
2247,-0.0,3.2,1.8,6.7
3142,0.0,2.1,2.1,5.6
