,x1,x2,x3,x4
2628,-1.5696886,0.49008042,-0.12826976,0.74712574
2412,-0.81921,0.66238195,0.29030743,0.1383305
3964,0.14758435,1.2341807,0.25446057,-0.40628392
3102,-0.20843892,0.55762863,0.12954724,0.38889873
2604,-1.7134397,0.87174326,-0.23096487,0.515926
3767,-0.40439028,1.2141852,-0.39314783,0.4134101
2576,-0.15699962,0.13246879,0.3298128,0.5876769
2246,-1.1182528,0.68377405,-0.14773369,0.45063734
2135,0.5066467,-0.056872845,0.8162483,1.2868172
2640,-0.2059495,-0.13337702,0.6504234,0.734297
3693,-0.017892903,0.7756644,0.036072113,0.69943815
3877,-0.9032033,1.4340479,-0.37495106,0.06167066
2442,-1.0892731,0.73523486,-0.10839546,0.49511784
2312,-0.8591402,1.3720539,-0.77975494,0.57668555
3651,-0.9392935,0.5562347,-0.16397998,0.7444905
2276,0.24232653,0.63401765,0.20681417,0.36066785
2238,-0.6228495,0.7662486,-0.11981628,0.4490482
2379,-1.064857,0.9386537,-0.24369092,0.5194441
3926,0.064155966,0.43597093,0.005623918,0.5955964
3030,-0.46132046,-0.23535033,0.36305904,0.95796376
3900,-0.3290718,1.1862469,-0.52001727,0.42447415
2630,-1.1723626,0.33501372,0.14237037,0.5583121
2465,-1.0908169,0.64417225,0.40086186,0.03686139
3198,-0.057214063,0.5372586,-0.15141708,0.74534
3919,0.07848381,-0.16378152,1.5645835,-0.15583031
2554,-1.0726569,-0.41235232,0.46480286,1.0187123
2048,-0.8698553,0.4365335,-0.032451022,0.76343465
3669,-0.19651164,0.3838773,0.17714915,0.580564
3205,-1.5083396,3.3840542,0.2253112,-2.3921633
2538,-1.5331439,1.1290833,-0.4988194,0.4718997
2171,0.22079006,0.2803083,0.2141173,0.5354179
3734,-0.6056099,0.8874218,0.01608641,0.28170085
2806,-2.4991114,-2.5768275,-1.8885646,5.7156897
2158,-0.41612625,0.45808935,0.12803143,0.74332696
2066,-0.7610328,0.84906054,-0.16465336,0.5338432
2085,-1.5380511,0.61190814,0.0038590909,0.52376235
2928,-0.15219879,0.3549458,0.32400087,0.63139665
3341,-0.07665542,0.35815445,0.3452119,0.59442484
3022,-0.53871554,0.8050286,0.008153915,0.3588997
3875,-0.86728126,0.41499466,-0.2195557,0.9159998
2122,0.08638797,0.46765828,0.17847523,0.7923604
3898,-0.84553874,0.75229883,-0.338481,0.78292304
2894,-0.3298172,0.5929631,0.025380302,0.5691117
2666,-1.5152268,-0.13726988,0.48287138,0.73996717
2668,-0.43538317,0.5202341,0.096891224,0.52465343
2797,-0.6579458,0.80142516,-0.22611675,0.5169364
2770,-1.805214,0.5194707,-0.21774235,0.9216881
2095,-1.2596438,0.27714652,0.7684641,0.123854354
3304,-1.2493376,0.3129305,0.10351749,0.70141566
3623,-0.39175868,0.52268445,-0.08641682,0.79563236
2225,-2.3317842,-0.19743928,0.6669222,0.7660486
3613,-0.56233835,0.91491175,-0.0293406,0.42482126
2438,-1.0944504,0.7336284,-0.13274439,0.43335027
2996,0.52564466,-0.17723131,0.513219,0.9214712
3064,-0.99983263,0.29076928,-0.065454245,0.9444736
3161,-1.1913881,0.35064563,0.11650376,0.5774748
3609,-0.3563741,1.2190133,-0.37602773,0.3080936
3501,-2.836873,0.5449974,0.085306644,0.5134386
2458,-0.49699283,0.6260805,0.121955976,0.4442766
3880,-0.110523894,0.7895543,-0.12033961,0.5319118
3948,0.053112805,1.217423,0.21891072,-0.2960437
2745,-2.884402,0.80847025,-0.5977715,0.8170637
3845,-1.1739414,0.31309798,0.066156104,0.80907315
3639,0.13232715,0.14718236,0.1199009,0.93764704
3041,-1.5276754,0.7237173,-0.079001285,0.4013978
2993,-0.010203612,0.0013732314,0.3198277,0.82290137
2653,0.11960305,0.11926522,0.19110447,0.8644158
3072,-0.036954444,0.6550436,-0.13147843,0.50371
3321,-0.7055911,-1.1870174,-0.64041936,3.155183
2080,-1.5879114,1.3879267,-0.86332315,0.5213078
3617,-0.84321624,0.79969406,-0.25474367,0.5105431
3346,-0.11816818,0.08470674,-0.0395404,1.0516412
3398,0.11136546,0.5319179,0.0081741065,0.7385949
3796,0.13773827,0.75925195,0.04250367,0.8926538
2756,-2.1366282,0.5930706,0.18922324,0.48563185
2342,-0.19249502,0.5862491,0.082342565,0.430465
3430,-1.7815462,1.1443627,0.45185035,-0.40283823
2579,-1.6344355,0.07487345,0.14089325,0.78818053
3607,0.07018908,0.65047544,0.037328523,0.8161911
3151,-1.8516223,0.004554844,0.41310182,0.6263603
2590,-0.22258312,0.69913787,-0.12485995,0.5892071
2917,-0.2228542,0.52676713,0.44941297,0.7046416
2606,-0.24650757,-0.017324757,0.16767822,1.0028192
2022,-2.223215,1.0600781,-0.31930694,0.5137943
3213,-1.0098823,0.68063104,-0.11224522,0.41656274
3996,0.08084296,0.055153918,0.33728045,0.59477216
2384,-0.75834715,0.07816038,-0.43157572,1.509799
3666,0.30450913,0.06550429,0.31724593,0.76519513
2247,-1.3024172,0.14003606,0.23960821,0.8290126
3142,-1.6190373,0.12041197,0.61618567,0.43118963
3088,-0.13668232,-0.3122004,0.29147422,1.1055788
2656,0.101797365,0.8296479,0.26341677,1.0971578
2516,-0.76988405,0.31400746,-0.07418259,0.8347351
3356,-1.6127166,-0.16530132,0.4571179,0.77745503
3913,-1.1540918,2.5249038,0.15514807,-1.6682518
2882,-0.19546309,0.6688616,0.06965833,0.51331514
2235,-0.45989865,1.1346408,-0.34686184,0.34475395
2703,-0.34906128,1.3182198,-0.41802418,0.5286395
