,h_post,h_post_individualized
2235,0.68,
2519,0.66,
2100,0.62,
3078,0.66,
2141,0.66,
3824,0.66,
3030,0.66,
3995,0.66,
3021,0.62,
3298,0.66,
2914,0.62,
2213,0.66,
3930,0.66,
2883,0.66,
2572,0.66,
2622,0.66,
3142,0.66,
2102,0.62,
3080,0.66,
2924,0.66,
2806,0.68,
3296,0.66,
3737,0.66,
2764,0.66,
2683,0.66,
2347,0.62,
3953,0.66,
2212,0.66,
3770,0.66,
3286,0.68,
3840,0.68,
3914,0.66,
2737,0.66,
3208,0.62,
2446,0.66,
3885,0.66,
2362,0.66,
3237,0.66,
3695,0.66,
2619,0.66,
3918,0.66,
2332,0.66,
2474,0.68,
3122,0.66,
2800,0.66,
2747,0.66,
2810,0.62,
3229,0.66,
3673,0.68,
3522,0.66,
3217,0.66,
3489,0.66,
3107,0.66,
2269,0.68,
2179,0.66,
2541,0.68,
3265,0.66,
2525,0.66,
3746,0.66,
3505,0.66,
2939,0.66,
2441,0.66,
3067,0.66,
2523,0.58,
2426,0.66,
2300,1.0,
3133,0.66,
3749,0.66,
3836,0.66,
2581,0.66,
2677,0.66,
3512,0.66,
2770,0.66,
2237,0.66,
3998,0.66,
2544,0.66,
3307,0.66,
3055,0.66,
2902,0.66,
3628,0.66,
2853,0.66,
2061,0.66,
3082,0.66,
3210,0.66,
3056,0.66,
3575,0.66,
2891,0.92,
2155,0.66,
2896,0.66,
2135,0.66,
3094,0.62,
2275,0.66,
2930,0.84,
2485,0.66,
3804,0.66,
3563,0.58,
3342,0.66,
3604,0.66,
3972,0.66,
2811,0.66,
3488,0.66,
2462,0.68,
3168,0.66,
2779,0.84,
2307,0.66,
2890,0.66,
3500,0.66,
2823,0.66,
2709,0.66,
3194,0.66,
2766,0.66,
3699,0.66,
3977,0.66,
3223,0.58,
3350,0.62,
2625,0.66,
3850,0.66,
3242,0.66,
2279,0.66,
2660,0.66,
2575,0.66,
3023,0.62,
2858,0.66,
3417,0.66,
2445,0.62,
3335,0.92,
3783,0.66,
2252,0.66,
3197,0.66,
3119,0.82,
2776,0.66,
3388,0.66,
3702,0.62,
2238,0.66,
3130,0.68,
2928,0.58,
2110,0.66,
2784,0.66,
3074,0.66,
3892,0.66,
3189,0.8,
3524,0.66,
3346,0.8,
3169,0.66,
3572,0.66,
3545,0.66,
3760,0.66,
3949,0.92,
2261,0.68,
2828,0.9,
3966,0.66,
2471,0.66,
3859,0.66,
3244,0.66,
2767,0.66,
3666,0.66,
3175,0.68,
3268,0.66,
3891,0.62,
2954,0.68,
2699,0.66,
2546,0.62,
3095,0.66,
2251,0.66,
3755,0.66,
3414,0.66,
3049,0.66,
2192,0.68,
3952,0.66,
2815,0.66,
3600,0.66,
2857,0.66,
3164,0.66,
3225,0.66,
2531,0.92,
3470,0.66,
2458,0.66,
3649,0.68,
3277,0.68,
3083,0.66,
3263,0.66,
2970,0.66,
3538,0.68,
3543,0.66,
3701,0.66,
2227,0.66,
3484,0.66,
2403,0.66,
2790,0.66,
2146,0.62,
2480,0.66,
3381,0.66,
3611,0.68,
2092,0.66,
2897,0.66,
3230,0.66,
2027,0.66,
3617,0.66,
2304,0.66,
2884,0.66,
