,years_experience,degree,nr_commits,nr_languages,nr_stars
2235,3.0,0.0,1862.0,4.0,0.0
2519,1.0,0.0,842.0,4.0,2.0
2100,0.0,2.0,847.0,4.0,2.0
3078,1.0,0.0,844.0,0.0,1.0
2141,2.0,1.0,850.0,5.0,2.0
3824,1.0,1.0,846.0,0.0,5.0
3030,2.0,0.0,854.0,2.0,7.0
3995,0.0,0.0,848.0,5.0,1.0
3021,0.0,2.0,848.0,1.0,5.0
3298,1.0,0.0,849.0,3.0,6.0
2914,0.0,2.0,848.0,6.0,7.0
2213,3.0,0.0,851.0,16.0,6.0
3930,0.0,0.0,850.0,5.0,3.0
2883,2.0,0.0,850.0,5.0,3.0
2572,2.0,1.0,851.0,1.0,2.0
2622,1.0,0.0,848.0,2.0,7.0
3142,3.0,0.0,841.0,8.0,5.0
2102,0.0,3.0,852.0,5.0,2.0
3080,1.0,0.0,851.0,4.0,5.0
2924,3.0,0.0,847.0,3.0,3.0
2806,3.0,0.0,1855.0,7.0,3.0
3296,2.0,0.0,847.0,1.0,2.0
3737,1.0,1.0,852.0,1.0,6.0
2764,2.0,0.0,852.0,10.0,3.0
2683,1.0,0.0,847.0,1.0,3.0
2347,0.0,2.0,849.0,1.0,4.0
3953,0.0,0.0,853.0,5.0,6.0
2212,2.0,1.0,847.0,0.0,1.0
3770,2.0,0.0,849.0,3.0,8.0
3286,3.0,0.0,1853.0,5.0,2.0
3840,3.0,0.0,1859.0,5.0,1.0
3914,1.0,1.0,847.0,0.0,2.0
2737,3.0,0.0,849.0,1.0,3.0
3208,1.0,2.0,852.0,3.0,5.0
2446,3.0,0.0,850.0,3.0,4.0
3885,0.0,0.0,851.0,1.0,7.0
2362,0.0,1.0,848.0,0.0,0.0
3237,0.0,0.0,845.0,2.0,4.0
3695,1.0,0.0,851.0,3.0,2.0
2619,1.0,0.0,845.0,14.0,5.0
3918,1.0,1.0,848.0,3.0,6.0
2332,1.0,0.0,845.0,0.0,9.0
2474,2.0,0.0,1859.0,6.0,2.0
3122,1.0,1.0,851.0,3.0,4.0
2800,2.0,0.0,849.0,4.0,5.0
2747,2.0,0.0,854.0,0.0,5.0
2810,1.0,2.0,849.0,2.0,1.0
3229,3.0,0.0,854.0,3.0,6.0
3673,3.0,0.0,1857.0,4.0,1.0
3522,1.0,1.0,848.0,1.0,9.0
3217,1.0,0.0,846.0,1.0,1.0
3489,2.0,0.0,848.0,3.0,2.0
3107,1.0,1.0,849.0,13.0,1.0
2269,3.0,0.0,1858.0,6.0,3.0
2179,1.0,0.0,851.0,6.0,0.0
2541,3.0,0.0,1863.0,3.0,3.0
3265,1.0,1.0,852.0,6.0,8.0
2525,3.0,0.0,852.0,2.0,6.0
3746,3.0,0.0,849.0,1.0,3.0
3505,2.0,0.0,848.0,6.0,0.0
2939,1.0,0.0,848.0,3.0,2.0
2441,2.0,0.0,845.0,10.0,1.0
3067,2.0,0.0,851.0,1.0,1.0
2523,4.0,0.0,2874.0,0.0,2.0
2426,2.0,1.0,844.0,1.0,1.0
2300,1.0,2.0,846.0,1.0,13.0
3133,0.0,1.0,844.0,1.0,5.0
3749,0.0,0.0,842.0,3.0,6.0
3836,1.0,1.0,847.0,2.0,6.0
2581,1.0,0.0,849.0,4.0,2.0
2677,2.0,0.0,849.0,4.0,0.0
3512,0.0,0.0,849.0,2.0,8.0
2770,0.0,0.0,849.0,2.0,4.0
2237,1.0,0.0,845.0,0.0,3.0
3998,0.0,0.0,847.0,4.0,3.0
2544,3.0,0.0,854.0,0.0,8.0
3307,2.0,0.0,844.0,1.0,5.0
3055,1.0,1.0,849.0,0.0,1.0
2902,3.0,0.0,851.0,1.0,4.0
3628,2.0,1.0,853.0,6.0,8.0
2853,3.0,0.0,845.0,1.0,3.0
2061,3.0,0.0,856.0,9.0,4.0
3082,1.0,0.0,852.0,1.0,4.0
3210,1.0,0.0,850.0,1.0,2.0
3056,3.0,0.0,853.0,6.0,1.0
3575,1.0,0.0,848.0,0.0,3.0
2891,1.0,0.0,848.0,1.0,14.0
2155,1.0,0.0,847.0,0.0,4.0
2896,0.0,1.0,838.0,5.0,3.0
2135,2.0,0.0,853.0,2.0,4.0
3094,0.0,2.0,847.0,0.0,3.0
2275,0.0,1.0,842.0,2.0,2.0
2930,2.0,0.0,851.0,3.0,11.0
2485,1.0,1.0,848.0,6.0,5.0
3804,0.0,0.0,848.0,0.0,4.0
3563,4.0,0.0,2872.0,0.0,1.0
3342,1.0,0.0,849.0,4.0,2.0
3604,2.0,0.0,846.0,0.0,4.0
3972,1.0,1.0,848.0,0.0,7.0
2811,2.0,0.0,844.0,2.0,7.0
3488,0.0,0.0,844.0,2.0,4.0
2462,3.0,0.0,1860.0,3.0,2.0
3168,0.0,0.0,847.0,1.0,3.0
2779,3.0,0.0,851.0,2.0,13.0
2307,0.0,0.0,850.0,4.0,0.0
2890,2.0,1.0,848.0,9.0,5.0
3500,2.0,1.0,851.0,2.0,7.0
2823,1.0,1.0,847.0,3.0,2.0
2709,2.0,1.0,850.0,4.0,6.0
3194,3.0,0.0,844.0,6.0,1.0
2766,1.0,0.0,848.0,5.0,3.0
3699,0.0,1.0,848.0,0.0,6.0
3977,1.0,0.0,851.0,0.0,7.0
3223,4.0,0.0,2866.0,3.0,4.0
3350,0.0,2.0,846.0,3.0,1.0
2625,1.0,1.0,851.0,9.0,1.0
3850,0.0,1.0,847.0,1.0,3.0
3242,2.0,0.0,849.0,3.0,5.0
2279,0.0,0.0,853.0,2.0,2.0
2660,2.0,0.0,850.0,8.0,3.0
2575,2.0,0.0,847.0,5.0,2.0
3023,1.0,2.0,848.0,12.0,7.0
2858,1.0,0.0,846.0,3.0,3.0
3417,0.0,0.0,844.0,5.0,2.0
2445,1.0,2.0,847.0,6.0,3.0
3335,1.0,0.0,844.0,5.0,11.0
3783,3.0,0.0,853.0,0.0,4.0
2252,2.0,1.0,849.0,2.0,5.0
3197,2.0,1.0,846.0,6.0,4.0
3119,2.0,0.0,845.0,0.0,18.0
2776,1.0,1.0,850.0,6.0,0.0
3388,3.0,0.0,855.0,7.0,4.0
3702,1.0,2.0,845.0,5.0,3.0
2238,1.0,0.0,848.0,0.0,5.0
3130,3.0,0.0,1861.0,3.0,3.0
2928,4.0,0.0,2870.0,10.0,4.0
2110,1.0,0.0,844.0,2.0,0.0
2784,3.0,1.0,850.0,1.0,4.0
3074,1.0,0.0,847.0,3.0,4.0
3892,2.0,0.0,854.0,2.0,2.0
3189,2.0,0.0,852.0,6.0,10.0
3524,2.0,0.0,853.0,2.0,5.0
3346,2.0,0.0,847.0,11.0,14.0
3169,2.0,0.0,855.0,7.0,7.0
3572,2.0,0.0,851.0,3.0,3.0
3545,1.0,0.0,849.0,8.0,2.0
3760,2.0,0.0,848.0,0.0,8.0
3949,1.0,0.0,843.0,1.0,10.0
2261,3.0,0.0,1859.0,7.0,3.0
2828,2.0,1.0,844.0,2.0,12.0
3966,1.0,0.0,852.0,7.0,1.0
2471,1.0,1.0,847.0,7.0,5.0
3859,2.0,0.0,848.0,0.0,7.0
3244,1.0,0.0,852.0,7.0,5.0
2767,2.0,1.0,849.0,12.0,1.0
3666,2.0,0.0,853.0,7.0,3.0
3175,2.0,0.0,1860.0,7.0,5.0
3268,2.0,0.0,848.0,7.0,1.0
3891,1.0,2.0,850.0,5.0,8.0
2954,3.0,0.0,1854.0,10.0,6.0
2699,1.0,0.0,850.0,0.0,3.0
2546,0.0,2.0,852.0,0.0,4.0
3095,0.0,0.0,846.0,6.0,4.0
2251,2.0,0.0,848.0,7.0,1.0
3755,1.0,0.0,846.0,4.0,4.0
3414,1.0,0.0,854.0,1.0,3.0
3049,2.0,0.0,847.0,3.0,6.0
2192,2.0,0.0,1864.0,4.0,4.0
3952,2.0,0.0,843.0,4.0,1.0
2815,2.0,1.0,847.0,1.0,4.0
3600,1.0,1.0,842.0,3.0,3.0
2857,1.0,0.0,847.0,0.0,5.0
3164,2.0,1.0,852.0,11.0,3.0
3225,0.0,0.0,841.0,1.0,6.0
2531,0.0,0.0,849.0,2.0,11.0
3470,1.0,1.0,849.0,10.0,4.0
2458,2.0,0.0,847.0,5.0,3.0
3649,3.0,0.0,1862.0,2.0,4.0
3277,3.0,0.0,1858.0,7.0,1.0
3083,2.0,0.0,848.0,1.0,1.0
3263,2.0,0.0,851.0,2.0,2.0
2970,2.0,0.0,841.0,10.0,3.0
3538,3.0,0.0,1863.0,2.0,9.0
3543,0.0,0.0,845.0,9.0,4.0
3701,1.0,0.0,845.0,2.0,3.0
2227,1.0,1.0,854.0,11.0,0.0
3484,1.0,1.0,843.0,2.0,3.0
2403,3.0,0.0,853.0,4.0,8.0
2790,1.0,1.0,848.0,15.0,1.0
2146,1.0,2.0,848.0,4.0,7.0
2480,1.0,1.0,846.0,5.0,1.0
3381,0.0,1.0,847.0,5.0,6.0
3611,3.0,0.0,1860.0,6.0,3.0
2092,0.0,0.0,844.0,2.0,0.0
2897,1.0,1.0,849.0,6.0,4.0
3230,1.0,0.0,845.0,11.0,5.0
2027,2.0,0.0,846.0,6.0,5.0
3617,3.0,0.0,852.0,4.0,5.0
2304,2.0,0.0,848.0,14.0,4.0
2884,1.0,0.0,849.0,1.0,7.0
