,y
3334,1.0
2479,1.0
3534,0.0
2049,0.0
2306,0.0
2987,0.0
2716,0.0
2916,0.0
3728,0.0
3472,0.0
2323,0.0
3978,0.0
3732,0.0
2712,0.0
2537,0.0
3471,1.0
3321,0.0
3205,1.0
3648,0.0
3589,1.0
3739,0.0
2944,0.0
3222,0.0
3303,0.0
2967,0.0
2384,1.0
2610,0.0
3571,0.0
2484,0.0
3417,1.0
2738,1.0
2981,0.0
3919,0.0
3599,0.0
3790,0.0
3267,0.0
2749,0.0
3685,0.0
2990,0.0
2459,0.0
2701,0.0
2759,0.0
3017,1.0
2742,0.0
3717,0.0
3124,0.0
2565,0.0
3178,0.0
3485,1.0
2472,1.0
3682,0.0
3546,0.0
2279,1.0
2654,0.0
2602,0.0
2731,0.0
3290,0.0
3247,1.0
2548,0.0
2575,0.0
2722,1.0
3718,1.0
2478,1.0
2879,0.0
2664,0.0
2927,0.0
2231,0.0
2138,0.0
2590,1.0
3501,0.0
3218,0.0
3891,0.0
2142,1.0
2319,0.0
2311,0.0
3192,0.0
2047,0.0
3564,0.0
2148,1.0
3135,0.0
2011,0.0
3830,0.0
3071,0.0
2233,0.0
2294,1.0
2218,0.0
2285,1.0
3085,0.0
2795,0.0
3058,0.0
3572,1.0
2715,1.0
3082,0.0
2149,0.0
2604,0.0
3182,0.0
2586,0.0
3007,0.0
3533,0.0
3416,0.0
3715,0.0
3488,0.0
2914,0.0
3526,0.0
3474,0.0
2514,1.0
2522,0.0
3047,0.0
3927,0.0
2725,0.0
2983,0.0
3381,0.0
3125,0.0
2213,0.0
3493,0.0
3982,0.0
3779,0.0
3478,1.0
2700,0.0
2686,1.0
2292,0.0
2327,0.0
3525,1.0
2104,1.0
3886,0.0
3132,0.0
3543,0.0
3606,0.0
2820,0.0
2273,0.0
2447,0.0
2028,1.0
2114,1.0
2118,0.0
2588,1.0
2958,1.0
2348,1.0
3843,1.0
3697,0.0
2248,1.0
3590,0.0
3296,1.0
2400,0.0
3943,0.0
2616,0.0
3016,0.0
3652,0.0
3772,0.0
2539,1.0
2087,0.0
3716,0.0
2193,0.0
2282,0.0
3413,0.0
2425,1.0
3151,0.0
3725,0.0
3257,0.0
2209,0.0
2048,0.0
3687,1.0
2310,1.0
2527,0.0
2129,0.0
2132,0.0
2652,0.0
2703,0.0
2341,0.0
2727,0.0
3987,0.0
2036,0.0
3820,0.0
3770,0.0
3027,0.0
2622,0.0
2345,0.0
2424,1.0
2978,0.0
2363,1.0
2793,0.0
3061,1.0
3270,0.0
3427,0.0
2046,1.0
2954,0.0
2428,0.0
3813,0.0
3637,0.0
3240,0.0
2743,0.0
2364,0.0
3894,1.0
3395,1.0
3741,0.0
2617,1.0
3986,0.0
2059,0.0
3608,0.0
2500,0.0
3764,0.0
