ix,goal_cost,intv_cost
3334,0.778,5.1
2479,0.786,0.7
3534,1.0,4.1
2049,1.0,1.6
2306,1.0,6.7
2987,1.0,3.0
2716,1.0,3.0
2916,1.0,2.9
3728,1.0,2.9
3472,1.0,2.8
2323,1.0,5.8
3978,1.0,2.4
3732,0.812,0.2
2712,1.0,1.4
2537,1.0,0.7
3471,0.784,2.7
3321,1.0,1.4
3205,1.0,0.1
3648,1.0,0.9
3589,1.0,0.3
3739,1.0,1.3
2944,1.0,1.5
3222,0.776,5.8999999999999995
3303,1.0,1.2
2967,1.0,4.0
2384,1.0,0.3
2610,1.0,1.4
3571,1.0,1.3
2484,1.0,0.7
3417,0.816,0.1
2738,1.0,0.5
2981,1.0,2.7
3919,1.0,3.4
3599,1.0,1.1
3790,1.0,4.1
3267,1.0,1.4
2749,1.0,2.1
3685,1.0,4.0
2990,1.0,4.2
2459,1.0,4.1
2701,1.0,2.0
2759,1.0,0.1
3017,1.0,0.2
2742,0.844,1.4
3717,1.0,7.6
3124,1.0,3.0
2565,1.0,2.5
3178,1.0,0.2
3485,1.0,0.1
2472,1.0,0.7
3682,0.762,0.1
3546,0.89,3.2
2279,1.0,1.5
2654,1.0,1.4
2602,1.0,0.1
2731,1.0,1.8
3290,1.0,0.5
3247,0.774,0.5
2548,1.0,1.3
2575,1.0,3.2
2722,1.0,1.7
3718,1.0,1.7000000000000002
2478,0.798,0.1
2879,1.0,0.3
2664,0.944,4.4
2927,0.788,0.7
2231,0.962,2.8000000000000003
2138,1.0,2.7
2590,0.854,1.2
3501,1.0,2.0
3218,1.0,1.1
3891,1.0,0.8
2142,1.0,0.4
2319,1.0,0.3
2311,1.0,0.8
3192,1.0,2.1
2047,1.0,0.3
3564,1.0,1.9
2148,1.0,0.2
3135,1.0,5.8999999999999995
2011,1.0,2.8
3830,1.0,2.8000000000000003
3071,1.0,2.1
2233,1.0,0.9
2294,1.0,1.1
2218,1.0,2.7
2285,1.0,0.2
3085,1.0,0.8
2795,1.0,1.9
3058,1.0,3.8
3572,1.0,1.6
2715,1.0,0.5
3082,1.0,2.3
2149,1.0,2.3
2604,0.998,5.1
3182,0.876,1.1
2586,1.0,3.1
3007,1.0,2.7
3533,1.0,1.3
3416,1.0,4.0
3715,1.0,2.6
3488,1.0,2.3
2914,0.982,3.7
3526,0.984,4.2
3474,1.0,1.9
2514,0.994,0.2
2522,1.0,1.7
3047,1.0,2.0
3927,1.0,0.6
2725,1.0,2.1
2983,1.0,3.7
3381,1.0,0.7
3125,1.0,3.1
2213,1.0,0.4
3493,1.0,3.2
3982,1.0,1.6
3779,0.818,5.6000000000000005
3478,0.756,0.1
2700,1.0,2.6
2686,0.77,0.2
2292,1.0,0.8
2327,1.0,4.699999999999999
3525,0.892,3.0
2104,0.786,1.4000000000000001
3886,1.0,0.5
3132,1.0,0.7
3543,1.0,1.7
3606,1.0,0.3
2820,0.964,0.7999999999999999
2273,1.0,0.7
2447,0.956,0.1
2028,1.0,1.2
2114,0.898,5.0
2118,0.954,3.9
2588,0.794,0.7
2958,1.0,3.5
2348,0.894,3.5
3843,1.0,1.1
3697,0.808,0.3
2248,0.86,2.4000000000000004
3590,0.778,1.7
3296,0.882,0.1
2400,1.0,6.8
3943,1.0,1.1
2616,1.0,3.2
3016,1.0,0.5
3652,1.0,3.5
3772,1.0,3.1
2539,1.0,0.7
2087,0.886,1.1
3716,0.78,0.2
2193,1.0,3.0
2282,0.786,4.1
3413,0.774,2.3000000000000003
2425,1.0,2.6
3151,1.0,1.7
3725,0.796,0.2
3257,1.0,1.1
2209,1.0,1.5
2048,0.992,0.7999999999999999
3687,1.0,1.5
2310,0.768,1.6
2527,1.0,0.4
2129,1.0,3.8
2132,1.0,2.9
2652,1.0,5.6
2703,0.756,6.4
2341,1.0,2.5
2727,1.0,1.6
3987,1.0,1.1
2036,1.0,4.6
3820,1.0,2.0
3770,1.0,3.5
3027,1.0,7.5
2622,1.0,1.7
2345,1.0,1.8
2424,0.804,4.9
2978,1.0,1.4
2363,0.772,1.2
2793,1.0,2.4
3061,0.772,3.0
3270,1.0,2.3
3427,0.752,0.4
2046,1.0,0.4
2954,1.0,2.2
2428,0.832,0.1
3813,1.0,4.4
3637,1.0,0.3
3240,0.918,4.2
2743,0.93,0.30000000000000004
2364,1.0,5.9
3894,1.0,0.3
3395,0.772,1.9
3741,1.0,0.7
2617,1.0,2.1
3986,1.0,2.4
2059,1.0,1.9000000000000001
3608,1.0,4.6
2500,1.0,1.9
3764,0.832,0.1
