,u_x1,u_x2,u_x3,u_y
2000,0.21066625,-2.0250013,-0.28666955,0.6445509
2001,0.475984,0.33832845,0.017604083,0.87457
2002,1.167777,-0.18037057,-0.063795075,0.22152972
2003,-0.1512797,0.46527705,0.19283508,0.33960903
2004,0.6240807,0.116463855,-0.011048944,0.51312053
2005,0.80772233,0.68440455,0.106216505,0.24490476
2006,1.7888476,-0.9314405,0.03679208,0.784899
2007,-0.6790919,0.8720142,0.03460579,0.38127506
2008,0.28491148,-0.37619928,0.046866007,0.536929
2009,-0.41238588,-0.06088489,-0.05070079,0.8977058
2010,-0.047886625,-0.6412519,-0.049643006,0.29267812
2011,-1.3142134,-0.9556092,0.028776163,0.33478296
2012,-1.1961997,-2.1645021,-0.036086295,0.76206565
2013,-0.54597235,0.34081018,-0.13430649,0.87540793
2014,-0.20604464,0.07564654,0.00067805004,0.1899718
2015,-0.795559,0.35824636,0.23104112,0.7590525
2016,0.3913266,-0.2706872,0.09073342,0.8502469
2017,-0.19553505,-1.5082035,-0.071154565,0.4480852
2018,0.06822964,-1.3800994,-0.09292714,0.8118752
2019,-1.0551709,-0.07219884,-0.007126204,0.33616316
2020,0.31419858,-2.4233224,-0.06928407,0.4489348
2021,0.25491968,1.745761,-0.095839,0.15572941
2022,0.48830348,0.6637291,0.028324857,0.9700892
2023,-0.58692527,-0.9528019,-0.07899917,0.25497365
2024,-1.027409,-1.4154497,-0.23233429,0.8556473
2025,-0.59305906,-1.3134223,0.012079386,0.97126377
2026,0.42807478,0.1313759,-0.0077775717,0.18771696
2027,-0.17596513,-1.5525292,0.07601049,0.21177757
2028,-0.12334418,0.94028825,0.14142786,0.6869831
2029,-0.95675564,3.1431763,0.22962856,0.32275987
2030,-0.012743465,1.6838262,-0.110650115,0.71197176
2031,-0.4014421,-0.8923442,-0.045343015,0.1752609
2032,0.536625,-0.8143942,0.028045371,0.17357528
2033,-0.30652505,0.40702397,0.03473392,0.76444757
2034,-0.5280796,-0.18695144,-0.09749521,0.79006565
2035,0.13655609,1.0412661,-0.10448035,0.9816617
2036,0.29057634,0.57665694,-0.025985569,0.7409829
2037,-0.46503082,-0.51784986,-0.09735411,0.56253767
2038,0.92694795,1.3690667,0.009913368,0.2887112
2039,-0.48009408,-1.0658684,0.08549991,0.5325717
2040,-2.2841249,0.08249791,-0.08436,0.42737103
2041,0.08642666,1.5445405,-0.091359295,0.021394968
2042,0.6946798,0.107826285,-0.015657669,0.5988108
2043,-0.6477158,-0.7913192,-0.10467215,0.18145823
2044,1.0338632,0.5078411,-0.21946196,0.80807436
2045,1.7340506,0.23005241,0.016259944,0.9417553
2046,0.6883599,-2.3430285,-0.10871787,0.23140311
2047,-0.74327254,-0.38407093,0.025424927,0.81935334
2048,-1.9015914,1.8101478,0.29541668,0.50889194
2049,0.36255866,0.11220432,0.14611451,0.50144947
2050,0.17031066,-1.3931924,0.07501672,0.15329862
2051,-2.1948223,0.18688165,0.28415236,0.4760927
2052,2.205527,1.1274965,-0.06174005,0.8264257
2053,1.976807,-1.1818953,-0.025481088,0.5440129
2054,1.6487154,-1.6276239,-0.02729999,0.42176425
2055,-1.3271192,0.42947292,0.07398047,0.78122437
2056,1.4818975,-0.28879157,0.03191746,0.530578
2057,0.9153516,-1.0749861,0.013998412,0.9481224
2058,-0.07324655,-1.49664,0.037086304,0.80228126
2059,-0.29818514,0.18515995,-0.14450979,0.9343947
2060,0.291713,1.3274908,0.18710706,0.102152586
2061,0.3031999,-0.43244874,-0.07730182,0.053331375
2062,0.9657603,1.0382687,-0.07471397,0.3810978
2063,-0.22041741,-0.058678992,-0.07456782,0.2025621
2064,-0.10868215,0.90971065,0.09670382,0.83109975
2065,-0.30999357,0.34338564,0.022738231,0.7042731
2066,-0.48353085,-0.5758947,-0.012449595,0.96754014
2067,-0.4153561,-0.8032186,0.025351018,0.6607702
2068,-1.9958394,-0.46245977,-0.05522255,0.5201224
