,years_experience,degree,nr_commits,nr_languages,nr_stars
2847,1.0,1.0,13.0,1.0,10.0
2425,0.0,2.0,5.0,3.0,7.0
2483,3.0,0.0,38.0,3.0,10.0
2909,2.0,0.0,24.0,9.0,8.0
3449,0.0,2.0,6.0,14.0,3.0
3045,2.0,0.0,20.0,0.0,4.0
3412,1.0,0.0,12.0,2.0,7.0
3078,0.0,1.0,4.0,4.0,8.0
3629,1.0,0.0,16.0,13.0,4.0
3495,1.0,2.0,13.0,2.0,10.0
3899,2.0,1.0,21.0,2.0,6.0
2367,1.0,0.0,12.0,3.0,5.0
3104,2.0,0.0,27.0,13.0,4.0
2069,1.0,1.0,12.0,2.0,3.0
3932,0.0,1.0,4.0,6.0,2.0
2337,0.0,2.0,1.0,2.0,8.0
2171,2.0,0.0,20.0,2.0,0.0
3817,3.0,0.0,38.0,4.0,8.0
3980,3.0,0.0,34.0,12.0,3.0
3670,2.0,0.0,24.0,4.0,3.0
2126,2.0,0.0,23.0,2.0,7.0
3371,0.0,0.0,4.0,0.0,5.0
2286,3.0,0.0,34.0,5.0,6.0
3153,3.0,0.0,33.0,3.0,2.0
2433,1.0,2.0,12.0,1.0,7.0
2475,1.0,1.0,15.0,3.0,6.0
2690,1.0,0.0,11.0,7.0,11.0
3831,0.0,1.0,4.0,17.0,1.0
2735,0.0,0.0,3.0,0.0,6.0
3881,0.0,1.0,3.0,1.0,4.0
3683,1.0,1.0,10.0,0.0,2.0
3282,2.0,0.0,22.0,1.0,6.0
3717,0.0,1.0,1.0,1.0,4.0
2651,0.0,0.0,4.0,5.0,2.0
3617,2.0,0.0,24.0,4.0,2.0
3910,1.0,0.0,14.0,5.0,6.0
3833,0.0,2.0,5.0,2.0,2.0
2364,1.0,1.0,14.0,4.0,3.0
2190,3.0,0.0,35.0,3.0,5.0
2792,3.0,0.0,32.0,0.0,4.0
2774,1.0,0.0,13.0,1.0,4.0
2096,0.0,1.0,9.0,7.0,9.0
2398,0.0,0.0,4.0,1.0,4.0
2022,0.0,1.0,1.0,6.0,0.0
2934,4.0,0.0,44.0,1.0,2.0
2528,0.0,2.0,3.0,1.0,1.0
3317,1.0,2.0,19.0,1.0,3.0
3141,3.0,0.0,38.0,7.0,1.0
3120,0.0,0.0,2.0,9.0,5.0
2668,1.0,1.0,13.0,0.0,5.0
3178,2.0,0.0,23.0,1.0,4.0
2474,3.0,0.0,31.0,0.0,10.0
2093,1.0,0.0,12.0,0.0,2.0
3129,1.0,1.0,15.0,1.0,5.0
2892,2.0,0.0,22.0,3.0,2.0
