,h_post,h_post_individualized
11150,0.9,
14581,0.86,
18001,0.96,
18025,0.88,
12370,0.92,
18862,0.96,
14527,0.94,
17158,0.84,
15960,0.9,
11279,0.92,
16408,0.9,
12369,0.92,
18032,0.82,
18877,0.88,
13137,0.78,
15992,0.94,
16859,0.92,
18947,0.94,
11569,0.82,
14571,0.94,
13431,0.94,
12483,1.0,
18229,0.96,
16260,0.92,
17849,0.96,
14461,0.98,
13419,0.86,
14865,0.92,
15969,0.94,
17248,0.84,
13021,0.96,
15219,1.0,
15435,0.94,
11463,0.64,
13178,0.94,
15551,0.96,
15617,0.94,
16198,0.96,
16725,0.9,
11176,0.88,
12475,0.92,
16389,0.94,
13815,0.96,
18576,0.92,
17552,0.92,
19337,0.9,
16568,0.88,
13017,0.94,
11350,0.9,
16429,0.9,
19514,0.9,
13377,0.94,
19450,0.84,
16564,0.88,
15189,0.94,
15084,0.92,
18494,0.92,
15560,0.92,
12704,0.96,
13596,0.9,
16819,0.98,
16880,0.92,
18870,0.98,
18110,0.88,
17843,0.92,
19038,0.92,
13143,0.98,
17275,0.94,
13336,0.9,
10712,1.0,
17190,0.9,
14785,0.92,
13424,0.86,
14790,0.94,
19465,0.9,
12180,0.9,
10401,0.92,
14150,0.9,
12196,0.88,
13834,0.94,
19361,1.0,
17115,0.9,
17735,0.9,
12184,0.92,
16860,0.88,
10404,0.9,
15841,0.88,
16338,0.92,
18141,0.92,
15954,0.96,
18492,0.9,
14883,0.96,
19524,0.96,
10434,0.96,
16001,0.94,
16609,0.96,
19270,0.92,
12667,0.98,
14644,0.92,
18100,0.96,
13493,0.98,
16700,0.78,
16921,0.96,
11497,0.92,
14703,0.92,
14047,0.94,
19973,0.92,
12766,1.0,
16414,0.9,
10764,0.8,
15915,0.54,
10562,0.96,
14837,0.96,
18212,0.96,
15734,0.92,
14079,0.9,
19689,0.96,
15981,0.9,
13406,0.9,
12684,0.7,
17991,0.92,
19372,0.92,
19816,0.88,
12781,0.94,
14022,0.92,
17466,0.94,
17340,0.94,
14432,0.92,
15536,0.96,
10204,0.9,
18223,0.9,
13026,0.9,
16720,0.9,
16085,0.94,
12395,0.94,
11333,0.96,
11342,0.96,
11213,0.92,
18810,0.88,
14072,0.9,
14109,0.94,
13615,0.96,
17633,0.94,
17657,0.9,
16343,0.84,
14239,0.96,
13766,0.52,
11020,0.96,
16266,0.92,
11448,0.92,
19149,0.94,
11414,0.9,
13711,1.0,
18015,0.9,
14774,1.0,
12478,0.94,
12263,0.94,
15729,0.92,
12730,0.9,
15878,0.9,
19349,0.96,
15462,0.94,
18597,0.88,
14726,0.9,
17244,0.9,
11672,0.9,
17104,0.94,
17984,0.9,
10684,0.96,
12344,0.82,
19612,0.88,
18056,1.0,
14524,0.98,
19938,0.98,
13653,0.96,
18151,0.96,
16290,0.74,
19642,0.9,
12526,0.92,
14078,0.94,
12212,0.92,
13035,0.9,
10597,0.92,
10006,0.94,
11405,0.92,
18488,0.78,
11728,0.86,
13040,0.94,
15669,0.86,
12695,0.84,
13289,0.86,
14387,0.72,
19098,0.92,
12197,0.86,
18543,0.96,
16727,0.9,
10257,0.92,
13177,0.94,
12382,0.92,
17059,0.9,
