,y_hat
2747,False
2023,False
2671,False
2411,False
2559,False
3804,False
2554,False
2494,False
2165,False
2589,False
2412,False
2208,False
3540,False
3147,False
3205,False
3053,False
2668,False
3237,False
3028,False
3555,False
3697,False
2467,False
2386,False
3890,False
3464,False
3130,False
2774,False
2428,False
3784,False
3937,False
2946,False
3137,False
2551,False
2225,False
3764,False
2326,False
3169,False
3192,False
3812,False
2277,False
2151,False
2819,False
3624,False
3902,False
2493,False
3022,False
2806,False
2109,False
2452,False
3966,False
3390,False
2965,False
2240,False
2708,False
3000,False
2940,False
3209,False
2319,False
2287,False
3678,False
2172,False
2616,False
2051,False
2132,False
2667,False
2516,False
3270,False
2021,False
2590,False
3189,False
2254,False
2563,False
2507,False
3802,False
2123,False
3103,False
3845,False
2464,False
2048,False
3789,False
2485,False
2793,False
3983,False
2799,False
2820,False
3603,False
3996,False
2864,False
3399,False
2161,False
2803,False
2290,False
3100,False
3719,False
3364,False
2191,False
3156,False
2463,False
3542,False
3398,False
3837,False
3165,False
3316,False
2150,False
3975,False
3058,False
2715,False
3273,False
3138,False
3252,False
3579,False
3044,False
2798,False
3659,False
2504,False
2342,False
2513,False
2322,False
2257,False
3532,False
3611,False
3238,False
3012,False
2808,False
3096,False
2572,False
3538,False
2059,False
2269,False
3292,False
3277,False
3825,False
3766,False
3612,False
3255,False
3522,False
3979,False
2244,False
2498,False
3073,False
2921,False
3343,False
2484,False
3550,False
2084,False
3473,False
2968,False
2056,False
2169,False
3836,False
2963,False
3365,False
2731,False
3649,False
3402,False
3278,False
2076,False
2439,False
3484,False
2663,False
3152,False
2932,False
2625,False
2527,False
2242,False
3905,False
3984,False
3434,False
3959,False
3496,False
2768,False
3350,False
2631,False
3775,False
2131,False
2045,False
2126,False
2878,False
3371,False
3815,False
3474,False
2171,False
2576,False
2922,False
3778,False
3686,False
2458,False
3494,False
3536,False
3408,False
3534,False
2241,False
3771,False
2570,False
3855,False
3739,False
3930,False
2136,False
2880,False
3436,False
