,u_x1,u_x2,u_y,u_x3
2000,0.5616964,0.37434593,0.81369245,-0.2539658
2001,-0.1400585,-0.49648514,0.99318874,0.32341343
2002,-1.6030052,0.6754491,0.43361402,-1.0112816
2003,-0.3901992,-0.2626359,0.2701962,0.30453834
2004,-0.37834576,0.7896,0.14314342,0.3379026
2005,-0.55821633,0.17009632,0.2186284,0.99628276
2006,-1.3370064,1.2599173,0.8480543,-1.683166
2007,-1.2569704,-1.2942817,0.1288141,-0.600128
2008,0.54473615,0.87312305,0.33022118,2.0681376
2009,0.14163008,1.4418367,0.04459834,-1.7409039
2010,-0.08718207,-0.6093401,0.9485462,0.21616912
2011,-1.8302828,-0.7106357,0.9459716,0.06321069
2012,0.6041569,-0.50498754,0.15009284,1.7771091
2013,-0.93722475,-0.9213419,0.9484099,-0.3100036
2014,-1.1075937,0.1301044,0.9365412,0.0037884396
2015,-0.21082895,0.6013826,0.00021660328,0.7576547
2016,-1.338435,1.6205822,0.8937895,2.0797346
2017,-0.7708076,0.15502281,0.7596328,0.9001229
2018,1.5274004,1.3531778,0.9045429,0.2769462
2019,0.66250604,-0.48539504,0.12842906,-0.57142496
2020,0.1808664,1.8471898,0.38997102,1.4297839
2021,-1.7622017,-0.7330237,0.17594624,-0.4855803
2022,-1.5847837,-0.022267545,0.12873995,0.23751047
2023,-0.4809412,-0.6087552,0.85962284,-1.5665221
2024,0.58708596,-2.4359822,0.40635908,0.4221094
2025,-0.1041129,0.6384433,0.97412086,-0.90056586
2026,0.2339656,-0.26489446,0.44498682,-0.4492773
2027,0.832697,-0.13169765,0.84556127,-0.44025937
2028,0.5248414,2.255649,0.24467027,-0.19788696
2029,-0.991096,-1.4172397,0.9767016,-1.4121192
2030,-1.8413831,0.5654318,0.6921673,0.033985876
2031,0.9955737,-1.3541194,0.29416156,0.14463903
2032,-1.2500689,-1.8414369,0.7685753,-0.9024119
2033,0.46667266,0.43021196,0.5605284,-0.2856178
2034,-1.0901036,0.7383962,0.041427255,-0.50245374
2035,-2.1709344,-0.31857485,0.50687873,0.2384849
2036,0.5787475,1.6900598,0.78821623,-1.633374
2037,-0.29332554,0.5536493,0.22040534,1.314121
2038,0.9459168,-0.24284306,0.7322439,0.06210081
2039,-1.2877142,-1.5620986,0.22479296,-0.20113024
2040,-0.66871595,0.5602671,0.41160262,-0.33361652
2041,1.2633499,2.0063713,0.6227728,0.7255114
2042,0.56596726,0.7151794,0.93084645,1.4377433
2043,-0.8116001,-0.9962644,0.56409454,-0.27946723
2044,0.47573668,0.15938437,0.032778263,0.122498915
2045,-0.6354195,1.0241843,0.3961166,-0.094058454
2046,0.4918997,-1.2027223,0.7654886,-0.018538771
2047,-0.078287646,-0.15463404,0.6803038,0.93721163
2048,-1.9253414,-0.73146296,0.41231656,0.12112977
2049,0.26205584,0.8699707,0.65953493,-0.48100832
2050,0.17838934,0.7907772,0.8608291,-0.2686798
2051,-0.41883644,0.3369726,0.7823833,0.024781412
2052,-0.8162365,1.4850107,0.44514537,1.6880529
2053,-0.7677233,1.4158627,0.923993,0.9117805
2054,0.8989586,0.30280572,0.16903472,0.4985448
2055,-0.7220914,0.8763728,0.8686613,-1.1016213
2056,-1.2963567,0.80847406,0.6019776,-0.7522836
2057,1.0611565,1.3706222,0.9876516,-0.57236207
2058,-0.37405092,-0.03549535,0.5403429,-1.2812966
2059,-0.54094654,0.7427092,0.6366768,0.38992885
2060,-1.0386364,0.7121868,0.8388268,0.6386312
2061,-0.6305083,-0.2573641,0.21879053,0.16777147
2062,-0.20034452,-0.8071604,0.2196418,-1.8197962
2063,0.9183482,-1.4542711,0.40841138,0.06592329
2064,0.92842424,0.19949232,0.08724022,-0.13640936
2065,0.2878161,-1.5073096,0.8563889,0.6599456
2066,0.46782213,-0.15422279,0.22009242,0.88277876
2067,1.6671278,-1.1623726,0.14377165,0.24232252
2068,-0.6405797,0.9442798,0.59416413,0.7435599
2069,-0.30672455,-0.5034779,0.08941448,0.353412
2070,-0.011396913,-0.7399377,0.9773325,-0.38825816
2071,0.4790942,-1.5015705,0.40835023,0.62516046
2072,0.34786806,0.67240334,0.6021049,-2.6630054
2073,-2.1309733,1.5432584,0.124543786,-0.934735
2074,1.2862406,0.47400877,0.6454655,0.8145934
2075,1.1308684,-0.033966295,0.64179325,1.16589
2076,-0.030547582,-1.3616061,0.5436822,-0.2508646
2077,0.26224574,0.36681286,0.55412424,-0.63613343
2078,0.007207216,-0.96049064,0.30548704,1.1604427
2079,-0.40170872,1.7249724,0.82725084,1.5536466
2080,-0.3277891,0.6486151,0.3910067,1.0719153
2081,-1.2607248,0.10772019,0.17883396,0.3024244
2082,0.044800308,-0.9157708,0.5496843,-2.5565515
2083,1.2476792,-2.1734896,0.5156294,1.1085794
2084,0.17705515,1.9930738,0.32507694,-1.397194
2085,2.21298,1.0787927,0.17121851,2.0291364
2086,-0.4453591,0.7150702,0.03571427,-0.17926791
2087,-0.29041567,-1.056782,0.2055695,-0.4853749
2088,-0.5855135,0.89706767,0.393144,0.2705556
2089,-0.95321685,-0.56980634,0.11428559,-0.13784334
2090,0.34359357,1.7630644,0.69682765,0.5113602
2091,0.22673659,-1.2319729,0.08931601,-0.93455744
2092,1.1268237,0.9649165,0.8316213,0.5991821
2093,1.3730049,-0.19081834,0.18024004,1.022291
2094,0.15549703,0.10426717,0.24705052,-0.030664176
2095,-0.82001895,-0.35947278,0.8939493,-0.4200313
2096,-0.9624163,0.69253397,0.81578004,0.06554807
2097,1.3528031,2.4002614,0.3164481,-1.6412328
2098,-0.85405266,-0.44467786,0.2202996,-1.0369228
2099,-0.605158,1.8101555,0.8828316,-1.1620551
2100,0.082981855,0.39473122,0.8600595,-0.24317482
2101,-0.17057368,-1.055821,0.1508025,-0.0014037509
2102,0.76896554,0.45804763,0.04254031,-0.60464245
2103,0.15600939,-1.6963732,0.5590439,-0.8655435
2104,-0.035562325,-0.17796841,0.99251544,0.2786152
2105,0.35127792,-0.46925998,0.86762714,-1.6257871
2106,-1.2533417,0.78202355,0.36052155,0.28296307
2107,-1.3631988,1.5882534,0.6695392,0.22233729
2108,0.9904553,0.60343367,0.92798054,0.49219245
2109,0.37801597,-1.5498581,0.09189701,1.7159934
2110,-1.4587342,0.3699609,0.747862,-0.67322564
2111,-0.25438583,-0.67317575,0.67574227,-2.069747
2112,0.6556085,-1.6751633,0.41831982,0.6046261
2113,-1.240031,0.29215264,0.21623588,-2.651459
2114,0.050023463,0.3181324,0.37955296,-0.64234203
2115,0.88365847,0.6502629,0.89528525,2.1610644
2116,0.22417265,0.42631558,0.46587062,0.9911515
2117,-0.39921057,-0.48138878,0.9373412,1.1581496
2118,-0.7102769,0.39097208,0.8158808,1.2191769
2119,1.0544733,-0.057983663,0.5625638,1.7386855
2120,-0.91010463,0.09229484,0.4119798,-2.9675093
2121,-1.2136436,-1.7769433,0.840749,-0.87902766
2122,-0.74820465,0.5263499,0.20777178,0.5057699
2123,2.1161623,0.24102385,0.6892277,-0.42336425
2124,-0.28071183,-0.6952358,0.2311989,-0.37373048
2125,1.7174386,-0.037458062,0.009506345,-0.1902688
2126,-0.08939352,0.64185417,0.23285866,0.96966803
2127,-0.19620456,1.6291648,0.38165057,-0.24037744
2128,0.16123039,0.2617435,0.6000613,-0.4138445
2129,0.47209585,0.3214682,0.5410267,-0.91269034
2130,1.1925175,-0.2764626,0.6076044,-0.034903333
2131,1.1090523,-0.3126483,0.4953792,-1.0814248
2132,-0.0516354,-0.43934396,0.7805202,-1.1739159
2133,-0.63677335,0.58521783,0.73340416,0.744542
2134,1.5676225,0.43939412,0.11560178,0.2690545
2135,-1.29139,0.017184481,0.5164906,-1.043988
2136,0.73738563,0.03697649,0.69393504,-0.615776
2137,0.34015664,-1.0498049,0.3771845,2.271247
2138,-0.79530555,0.9956518,0.70576763,-1.5343946
2139,-2.6940408,-0.31232136,0.5647179,2.101479
2140,-0.90952426,-0.3979621,0.32265317,0.12619711
2141,1.4286048,2.4658031,0.72484946,0.17921856
2142,0.13701515,0.95147294,0.04804313,-0.23624112
2143,-0.52752763,-1.4502001,0.2682687,0.2764718
2144,-0.49519637,-2.449081,0.8616489,1.0142007
2145,-0.21368192,-0.5609519,0.017672777,0.776562
2146,1.0409064,-0.118981265,0.87981415,1.6916499
2147,-0.6469917,0.6048363,0.6451452,-0.2458577
2148,-1.9487313,-0.59008044,0.7728727,1.0825284
2149,-0.034013532,0.8991354,0.45997965,0.5451528
2150,-0.7046809,-0.92034703,0.97206473,0.16089587
2151,-0.3522902,0.10427349,0.8747039,1.1613402
2152,2.0454838,-2.7571862,0.8872373,0.4880315
2153,0.9412149,-2.2359083,0.2767552,-0.58456486
2154,-0.10209237,0.9070414,0.7816769,-0.023330398
2155,-0.67563987,2.165547,0.9095025,-0.056475773
2156,1.056351,-1.6951526,0.65033364,0.76811755
2157,-1.2130429,-0.02593864,0.59200394,0.026398817
2158,-0.6244872,-0.56209517,0.83562076,-1.8146789
2159,1.1845076,-0.25098333,0.08647561,0.20511302
2160,-0.017134124,1.2683988,0.6700721,-1.1799431
2161,-0.4611264,0.27870744,0.1417619,-0.35293603
2162,-0.84491986,-0.5828798,0.14110959,0.38612458
2163,-0.2209024,-0.10818801,0.6514487,0.079901345
2164,-1.2486367,1.4908985,0.56664467,0.60274845
2165,1.0059959,0.40972042,0.98921776,-0.9000954
2166,1.6260478,0.7601743,0.22637188,0.10579806
2167,-0.11894125,0.78625625,0.92433083,-1.1392483
2168,1.0274655,0.5659027,0.98884726,-0.9483081
2169,-0.94360864,-0.36551985,0.5705242,-0.49934435
2170,0.33348334,-1.4059771,0.74520063,0.03800932
2171,-1.042079,-0.06628789,0.9388046,-0.9421517
2172,-1.0960878,-0.9550705,0.75968707,0.5979394
2173,1.9215707,-2.2695303,0.24165916,0.22491334
2174,1.5397105,-0.41721836,0.14884436,-1.1762499
2175,1.176213,0.36035764,0.27376354,-0.3341094
2176,0.50514007,0.19135986,0.38519442,-1.946849
2177,0.054960385,-0.65282613,0.27448785,-1.3489771
2178,-1.4295604,0.24632171,0.7418772,0.6129949
2179,0.5999493,-0.3118542,0.8615844,-1.88334
2180,0.24317096,-0.4873266,0.3367225,-0.49719545
2181,-0.8093803,-0.89994705,0.35875463,-1.1760714
2182,1.42075,1.3290604,0.6887554,-0.15394187
2183,-0.17167194,0.730547,0.44760323,0.19394034
2184,-1.1414175,-0.021210391,0.77443326,-1.015244
2185,-0.4084009,-0.77000344,0.9870931,1.7092704
2186,0.1118904,-1.6919541,0.3568344,0.4413419
2187,0.37722462,-0.84930897,0.22352183,1.1567426
2188,-1.241418,-0.7603169,0.8498924,-0.4820099
2189,-0.3785409,0.27001354,0.56536865,0.6559979
2190,1.5256747,0.9511596,0.7092843,0.08543423
2191,-2.5546262,1.6789905,0.51448023,-1.2624824
2192,1.232357,-0.39688402,0.7255231,-0.15002789
2193,-0.4286167,0.12569532,0.072041035,-0.3712291
2194,0.033384327,-2.3311644,0.44865882,0.24626009
2195,-1.4920104,-1.2303534,0.48615658,0.9564702
2196,1.1297573,-1.411783,0.2674824,-1.4026202
2197,-0.8343305,-0.22300765,0.03727579,-0.92339265
2198,-1.3810184,-0.040000778,0.2820189,-1.1402295
2199,-0.6328441,-0.52770346,0.1311208,0.4082309
2200,1.6694481,0.6202029,0.48448992,0.20579359
2201,0.51611507,-1.0641656,0.71219814,2.0415902
