,y_hat
2409,False
2846,False
2560,False
3384,False
3311,False
2179,False
2522,False
3827,False
3198,False
2369,False
2318,False
2894,False
2675,False
2056,False
3763,False
3299,False
2082,False
2694,False
2662,False
3414,False
3212,False
3315,False
2573,False
2455,False
2957,False
2118,False
2649,False
3124,False
3960,False
3899,False
2272,False
2954,False
2617,False
2709,False
3787,False
3450,False
3133,False
2189,False
3554,False
3961,False
3113,False
3286,False
3385,False
2104,False
3457,False
2307,False
3975,False
2039,False
2298,False
3101,False
2196,False
3174,False
2261,False
3152,False
3415,False
3031,False
2711,False
2133,False
3577,False
2722,False
2965,False
3017,False
2860,False
2022,False
2939,False
2684,False
2821,False
2887,False
2184,False
2058,False
3367,False
3558,False
3168,False
2739,False
3813,False
3475,False
2754,False
3434,False
2913,False
3134,False
3556,False
3800,False
3846,False
2346,False
2629,False
2947,False
3613,False
2852,False
3734,False
3667,False
2399,False
2424,False
2434,False
3949,False
2243,False
2842,False
3456,False
3066,False
2302,False
3565,False
2208,False
3517,False
3446,False
2259,False
3893,False
3048,False
3492,False
2438,False
2598,False
2396,False
3164,False
2574,False
3473,False
2516,False
3369,False
3756,False
2633,False
3945,False
3098,False
3843,False
2195,False
2911,False
3859,False
3077,False
3593,False
3210,False
3573,False
2590,False
3245,False
3145,False
3428,False
3276,False
2585,False
3559,False
2414,False
2163,False
2926,False
2896,False
2392,False
3707,False
2773,False
3908,False
2322,False
2943,False
2025,False
3903,False
2157,False
3650,False
2217,False
2264,False
2923,False
3894,False
2239,False
3774,False
3708,False
2844,False
2659,False
3283,False
3404,False
3354,False
2059,False
2167,False
2854,False
2997,False
2952,False
2565,False
3601,False
3776,False
3995,False
3104,False
3812,False
2758,False
2477,False
2367,False
3966,False
3402,False
2404,False
2838,False
2712,False
3108,False
3377,False
2862,False
3674,False
3060,False
3566,False
3036,False
2584,False
2257,False
3300,False
2783,False
2158,False
3141,False
3216,False
3097,False
3015,False
2655,False
2822,False
3075,False
2510,False
2124,False
