,y
2813,0.0
3603,0.0
3409,0.0
2181,0.0
2093,0.0
3144,0.0
2274,0.0
3872,0.0
3934,0.0
3600,0.0
2378,0.0
2870,0.0
2122,1.0
3962,0.0
2006,0.0
2211,0.0
2671,0.0
2380,0.0
2559,1.0
2179,0.0
3801,1.0
3141,0.0
2418,1.0
2539,0.0
3652,0.0
2822,0.0
3017,0.0
2052,0.0
2615,0.0
2577,0.0
3607,0.0
2129,0.0
2210,0.0
3117,0.0
3908,0.0
3714,1.0
3895,0.0
2300,0.0
2348,1.0
3405,1.0
3742,1.0
2844,0.0
3692,0.0
2203,1.0
3385,1.0
3971,0.0
3626,0.0
2957,0.0
3314,0.0
3529,0.0
3748,0.0
2446,0.0
2719,0.0
2158,1.0
3232,0.0
3887,1.0
3192,1.0
3363,0.0
3492,0.0
2587,0.0
3953,1.0
2917,0.0
3526,0.0
3046,0.0
2851,0.0
3496,0.0
3408,1.0
2437,0.0
2117,1.0
3300,1.0
2548,0.0
3121,0.0
3986,0.0
2324,0.0
2625,0.0
3021,0.0
2364,0.0
3900,0.0
3203,1.0
2918,0.0
2010,0.0
3545,1.0
2148,0.0
2644,1.0
2409,0.0
2582,0.0
2111,1.0
3643,0.0
3700,0.0
3537,0.0
2349,0.0
2476,0.0
3896,0.0
3287,0.0
3270,0.0
2621,0.0
2079,0.0
2545,0.0
3484,0.0
2561,1.0
3001,1.0
2894,0.0
3464,1.0
2147,0.0
2654,1.0
2015,0.0
3697,0.0
2403,0.0
3893,0.0
3277,1.0
2326,0.0
3149,0.0
3950,0.0
3722,1.0
2804,0.0
2859,0.0
3488,0.0
2646,1.0
2201,0.0
3109,1.0
3130,0.0
2823,0.0
3825,0.0
3806,0.0
2656,0.0
3768,0.0
2468,0.0
3819,0.0
2352,0.0
2588,0.0
2562,0.0
2766,0.0
2224,0.0
2156,1.0
3796,0.0
2445,0.0
3369,0.0
3708,0.0
3734,0.0
3952,0.0
2784,0.0
3350,0.0
3444,0.0
3154,0.0
2693,0.0
2602,0.0
3648,0.0
2998,0.0
3864,0.0
2694,0.0
2431,0.0
2138,0.0
3276,0.0
2119,1.0
3214,1.0
3364,1.0
2430,0.0
3320,0.0
3157,0.0
2884,0.0
3475,0.0
3327,0.0
2080,0.0
2892,0.0
2826,0.0
3939,0.0
3797,0.0
3352,1.0
3747,0.0
2423,0.0
2603,0.0
3204,1.0
2907,0.0
3695,0.0
2341,0.0
3551,1.0
3629,0.0
2354,0.0
3898,0.0
3965,0.0
2482,0.0
3814,0.0
3882,0.0
3564,1.0
2500,0.0
3262,0.0
2938,0.0
2622,0.0
2705,0.0
2779,0.0
3375,0.0
2628,1.0
2154,1.0
3515,0.0
2345,1.0
3472,0.0
2258,0.0
2042,0.0
3228,0.0
2903,0.0
