,years_experience,degree,nr_commits,nr_languages,nr_stars
2935,0.0,0.0,4.0,1.5,2.0
2001,3.0,0.0,35.0,2.5,7.0
2866,2.0,0.0,23.0,3.5,4.0
2561,2.0,0.0,26.0,1.5,1.0
2720,0.0,1.0,4.0,3.5,12.0
3925,3.0,0.0,34.0,3.5,3.0
2827,3.0,0.0,32.0,7.5,2.0
2954,0.0,0.0,1.0,0.5,2.0
3474,2.0,1.0,23.0,8.5,7.0
3518,2.0,0.0,24.0,2.5,3.0
2347,2.0,0.0,22.0,9.5,6.0
3049,2.0,1.0,24.0,1.5,5.0
2874,3.0,0.0,35.0,2.5,7.0
2451,2.0,0.0,22.0,4.5,5.0
2192,0.0,1.0,7.0,5.5,4.0
2371,2.0,1.0,27.0,1.5,7.0
3004,2.0,0.0,27.0,13.5,3.0
2940,1.0,0.0,14.0,12.5,2.0
2735,2.0,0.0,22.0,2.5,8.0
3081,2.0,0.0,21.0,0.5,4.0
3782,2.0,0.0,27.0,3.5,7.0
2072,1.0,1.0,13.0,5.5,4.0
3269,2.0,1.0,25.0,0.5,3.0
2531,1.0,1.0,15.0,0.5,5.0
3655,0.0,0.0,5.0,3.5,5.0
3104,3.0,0.0,33.0,0.5,6.0
2180,2.0,0.0,25.0,3.5,1.0
2929,2.0,0.0,24.0,3.5,5.0
2240,2.0,0.0,23.0,20.5,2.0
2128,1.0,0.0,16.0,4.5,10.0
3311,0.0,0.0,1.0,5.5,5.0
3521,2.0,0.0,26.0,0.5,3.0
3114,1.0,0.0,15.0,6.5,4.0
3545,2.0,1.0,27.0,1.5,2.0
3882,2.0,0.0,24.0,2.5,0.0
2221,1.0,2.0,14.0,10.5,5.0
2093,3.0,0.0,35.0,1.5,2.0
3543,2.0,1.0,22.0,1.5,4.0
3687,1.0,0.0,11.0,4.5,1.0
3926,2.0,0.0,28.0,3.5,6.0
2509,1.0,2.0,12.0,0.5,8.0
2869,1.0,0.0,11.0,3.5,6.0
3422,1.0,0.0,15.0,7.5,6.0
3550,1.0,1.0,13.0,9.5,4.0
3671,1.0,0.0,13.0,0.5,1.0
2534,1.0,1.0,12.0,3.5,8.0
2068,3.0,0.0,33.0,5.5,0.0
3942,3.0,0.0,31.0,7.5,0.0
2465,1.0,0.0,13.0,3.5,5.0
2030,2.0,1.0,25.0,4.5,2.0
2042,2.0,1.0,21.0,7.5,2.0
3620,1.0,1.0,13.0,5.5,4.0
2016,3.0,0.0,36.0,7.5,8.0
2501,1.0,0.0,14.0,9.5,7.0
2867,1.0,0.0,13.0,5.5,6.0
2470,1.0,2.0,13.0,1.5,3.0
3220,1.0,1.0,14.0,6.5,1.0
3744,0.0,1.0,3.0,2.5,1.0
2210,2.0,0.0,25.0,4.5,3.0
3646,2.0,1.0,26.0,5.5,5.0
3346,3.0,0.0,31.0,5.5,2.0
2812,1.0,0.0,15.0,6.5,3.0
2124,1.0,1.0,16.0,6.5,1.0
2583,1.0,0.0,16.0,2.5,1.0
2160,0.0,0.0,1.0,9.5,0.0
2218,2.0,0.0,26.0,6.5,6.0
2658,2.0,1.0,24.0,6.5,3.0
2915,0.0,2.0,4.0,7.5,4.0
2071,2.0,0.0,22.0,3.5,7.0
3566,1.0,0.0,12.0,4.5,3.0
2275,2.0,1.0,23.0,0.5,3.0
2056,0.0,1.0,4.0,0.5,4.0
3797,2.0,0.0,24.0,7.5,3.0
3209,3.0,0.0,37.0,0.5,7.0
2341,0.0,2.0,2.0,1.5,6.0
2343,3.0,0.0,33.0,3.5,7.0
2117,1.0,2.0,15.0,0.5,3.0
2724,2.0,0.0,22.0,3.5,6.0
3331,2.0,0.0,29.0,3.5,1.0
3181,3.0,0.0,32.0,2.5,1.0
2095,2.0,0.0,26.0,0.5,2.0
3371,2.0,0.0,22.0,0.5,1.0
2064,1.0,2.0,12.0,1.5,0.0
2839,2.0,0.0,27.0,0.5,1.0
2549,0.0,1.0,7.0,2.5,2.0
2687,1.0,1.0,19.0,4.5,3.0
3561,0.0,1.0,1.0,2.5,3.0
2569,2.0,0.0,21.0,0.5,8.0
2744,1.0,0.0,13.0,6.5,3.0
2032,2.0,0.0,21.0,4.5,1.0
3174,2.0,0.0,26.0,0.5,6.0
3672,1.0,1.0,19.0,3.5,4.0
2162,3.0,0.0,31.0,9.5,3.0
2243,3.0,0.0,34.0,8.5,1.0
2729,0.0,0.0,8.0,4.5,2.0
2821,2.0,0.0,24.0,1.5,3.0
2010,2.0,0.0,24.0,0.5,5.0
3192,0.0,0.0,3.0,4.5,3.0
2963,1.0,1.0,13.0,4.5,4.0
3895,2.0,1.0,22.0,3.5,12.0
2423,1.0,0.0,15.0,11.5,3.0
2185,2.0,0.0,24.0,2.5,1.0
3029,1.0,0.0,13.0,3.5,0.0
3822,2.0,0.0,25.0,2.5,5.0
2452,3.0,0.0,36.0,23.5,2.0
2410,2.0,1.0,21.0,6.5,12.0
2255,0.0,2.0,7.0,1.5,5.0
2431,0.0,2.0,3.0,2.5,1.0
2879,1.0,0.0,17.0,3.5,4.0
2484,3.0,0.0,32.0,3.5,2.0
2642,3.0,0.0,36.0,5.5,6.0
2151,1.0,0.0,16.0,0.5,3.0
2473,2.0,1.0,25.0,0.5,2.0
3918,2.0,0.0,21.0,8.5,7.0
3873,2.0,0.0,25.0,2.5,5.0
2619,4.0,0.0,41.0,1.5,9.0
3959,1.0,1.0,13.0,3.5,9.0
3214,1.0,1.0,14.0,1.5,7.0
3025,0.0,1.0,4.0,0.5,7.0
2179,4.0,0.0,43.0,4.5,3.0
2430,2.0,1.0,23.0,6.5,6.0
3384,2.0,2.0,25.0,0.5,4.0
2847,0.0,2.0,2.0,3.5,2.0
3213,2.0,1.0,23.0,3.5,10.0
3522,3.0,0.0,33.0,2.5,2.0
3817,1.0,0.0,14.0,3.5,9.0
2187,3.0,0.0,33.0,3.5,4.0
2449,0.0,2.0,5.0,6.5,3.0
3583,0.0,1.0,4.0,2.5,3.0
2740,0.0,2.0,3.0,8.5,4.0
2727,1.0,1.0,14.0,1.5,5.0
2321,2.0,0.0,21.0,3.5,0.0
2589,2.0,0.0,24.0,0.5,7.0
2950,3.0,0.0,34.0,7.5,3.0
2602,2.0,1.0,27.0,3.5,2.0
2253,2.0,0.0,22.0,6.5,4.0
2882,3.0,0.0,33.0,3.5,4.0
3588,1.0,1.0,14.0,1.5,0.0
3923,2.0,0.0,21.0,2.5,3.0
3991,2.0,0.0,29.0,3.5,2.0
3355,1.0,0.0,14.0,8.5,4.0
2768,2.0,0.0,24.0,8.5,2.0
3648,0.0,2.0,4.0,1.5,4.0
2227,0.0,1.0,2.0,7.5,1.0
2059,1.0,0.0,15.0,3.5,3.0
3239,3.0,0.0,33.0,3.5,2.0
2563,3.0,1.0,32.0,5.5,4.0
3616,0.0,2.0,2.0,3.5,0.0
2348,3.0,0.0,33.0,1.5,8.0
3585,0.0,0.0,6.0,4.5,3.0
3204,3.0,1.0,32.0,4.5,3.0
2168,1.0,0.0,17.0,7.5,2.0
3551,1.0,2.0,15.0,4.5,1.0
3235,0.0,2.0,5.0,4.5,3.0
2899,3.0,0.0,31.0,2.5,7.0
2011,1.0,0.0,14.0,4.5,0.0
2139,2.0,1.0,21.0,1.5,3.0
2732,0.0,1.0,8.0,8.5,2.0
3774,2.0,0.0,22.0,16.5,1.0
3236,2.0,2.0,24.0,2.5,9.0
3812,1.0,0.0,18.0,4.5,8.0
3036,1.0,0.0,12.0,5.5,3.0
2628,1.0,2.0,14.0,2.5,6.0
2267,3.0,0.0,36.0,6.5,7.0
2578,3.0,0.0,33.0,1.5,0.0
3373,2.0,0.0,22.0,7.5,2.0
2370,2.0,0.0,23.0,6.5,7.0
2402,0.0,1.0,3.0,3.5,3.0
2102,2.0,0.0,26.0,6.5,4.0
3974,0.0,1.0,2.0,3.5,7.0
2924,2.0,0.0,26.0,1.5,3.0
2377,1.0,2.0,13.0,8.5,1.0
2334,0.0,3.0,6.0,6.5,4.0
3486,3.0,0.0,32.0,4.5,5.0
2092,0.0,0.0,4.0,2.5,0.0
2388,3.0,0.0,33.0,4.5,1.0
2428,2.0,1.0,22.0,8.5,3.0
2817,1.0,1.0,15.0,7.5,4.0
2930,3.0,0.0,36.0,5.5,8.0
2213,0.0,1.0,2.0,11.5,2.0
3784,1.0,1.0,13.0,2.5,3.0
3795,0.0,2.0,2.0,0.5,2.0
2259,2.0,0.0,26.0,5.5,0.0
2508,2.0,0.0,25.0,1.5,1.0
2467,1.0,1.0,12.0,1.5,7.0
3896,1.0,1.0,11.0,3.5,1.0
2573,3.0,0.0,32.0,6.5,2.0
3885,1.0,1.0,15.0,1.5,1.0
3308,4.0,0.0,41.0,4.5,4.0
3010,2.0,0.0,23.0,3.5,2.0
3881,2.0,0.0,24.0,2.5,1.0
2328,2.0,0.0,23.0,3.5,1.0
3300,2.0,1.0,23.0,21.5,7.0
3574,0.0,2.0,6.0,0.5,4.0
3605,1.0,0.0,12.0,5.5,2.0
3539,1.0,0.0,13.0,2.5,6.0
2462,3.0,0.0,38.0,16.5,0.0
3101,3.0,0.0,34.0,6.5,3.0
2540,0.0,2.0,5.0,3.5,7.0
2422,1.0,0.0,14.0,1.5,4.0
