,y_hat
2935,False
2001,False
2866,False
2561,False
2720,False
3925,False
2827,False
2954,False
3474,False
3518,False
2347,False
3049,False
2874,False
2451,False
2192,False
2371,False
3004,False
2940,False
2735,False
3081,False
3782,False
2072,False
3269,False
2531,False
3655,False
3104,False
2180,False
2929,False
2240,False
2128,False
3311,False
3521,False
3114,False
3545,False
3882,False
2221,False
2093,False
3543,False
3687,False
3926,False
2509,False
2869,False
3422,False
3550,False
3671,False
2534,False
2068,False
3942,False
2465,False
2030,False
2042,False
3620,False
2016,False
2501,False
2867,False
2470,False
3220,False
3744,False
2210,False
3646,False
3346,False
2812,False
2124,False
2583,False
2160,False
2218,False
2658,False
2915,False
2071,False
3566,False
2275,False
2056,False
3797,False
3209,False
2341,False
2343,False
2117,False
2724,False
3331,False
3181,False
2095,False
3371,False
2064,False
2839,False
2549,False
2687,False
3561,False
2569,False
2744,False
2032,False
3174,False
3672,False
2162,False
2243,False
2729,False
2821,False
2010,False
3192,False
2963,False
3895,False
2423,False
2185,False
3029,False
3822,False
2452,False
2410,False
2255,False
2431,False
2879,False
2484,False
2642,False
2151,False
2473,False
3918,False
3873,False
2619,False
3959,False
3214,False
3025,False
2179,False
2430,False
3384,False
2847,False
3213,False
3522,False
3817,False
2187,False
2449,False
3583,False
2740,False
2727,False
2321,False
2589,False
2950,False
2602,False
2253,False
2882,False
3588,False
3923,False
3991,False
3355,False
2768,False
3648,False
2227,False
2059,False
3239,False
2563,False
3616,False
2348,False
3585,False
3204,False
2168,False
3551,False
3235,False
2899,False
2011,False
2139,False
2732,False
3774,False
3236,False
3812,False
3036,False
2628,False
2267,False
2578,False
3373,False
2370,False
2402,False
2102,False
3974,False
2924,False
2377,False
2334,False
3486,False
2092,False
2388,False
2428,False
2817,False
2930,False
2213,False
3784,False
3795,False
2259,False
2508,False
2467,False
3896,False
2573,False
3885,False
3308,False
3010,False
3881,False
2328,False
3300,False
3574,False
3605,False
3539,False
2462,False
3101,False
2540,False
2422,False
