,y
2850,0.0
2223,0.0
3806,0.0
3276,0.0
2556,0.0
3417,0.0
2275,0.0
2606,0.0
3461,0.0
3271,0.0
2498,0.0
3488,0.0
3450,0.0
2387,0.0
2585,0.0
3318,0.0
3354,0.0
2686,0.0
2836,0.0
3930,0.0
2512,0.0
3655,0.0
2454,0.0
3409,0.0
3569,0.0
2878,0.0
2301,0.0
3507,0.0
2781,0.0
2077,0.0
2313,0.0
3065,0.0
2956,0.0
3746,0.0
2788,0.0
3958,0.0
3903,0.0
2722,0.0
3376,0.0
2700,0.0
2181,0.0
3210,0.0
3842,0.0
3205,0.0
2426,0.0
3825,0.0
2433,0.0
3364,0.0
3222,0.0
2506,0.0
3223,0.0
2464,0.0
3758,0.0
3709,0.0
3298,0.0
2182,0.0
3610,0.0
2941,0.0
3176,0.0
3462,0.0
3093,0.0
3476,0.0
3999,0.0
2884,0.0
2378,0.0
3791,0.0
3845,0.0
2958,0.0
2760,0.0
3114,0.0
3500,0.0
2450,0.0
3835,0.0
3149,0.0
2045,0.0
3031,0.0
3914,0.0
3265,0.0
2801,0.0
2212,0.0
3716,0.0
3078,0.0
3724,0.0
2465,0.0
2394,0.0
2867,0.0
2355,0.0
2704,0.0
3613,0.0
2064,0.0
2255,0.0
2948,0.0
3151,0.0
2168,0.0
3047,0.0
2141,0.0
3695,0.0
3795,0.0
3059,0.0
2369,0.0
3855,0.0
2885,0.0
3667,0.0
2400,0.0
2123,0.0
2636,0.0
3823,0.0
3978,0.0
2919,0.0
3251,0.0
3082,0.0
2827,0.0
3036,0.0
3499,0.0
3659,0.0
3404,0.0
3919,0.0
2332,0.0
2274,0.0
2609,0.0
3110,0.0
2243,0.0
2029,0.0
3361,0.0
3327,0.0
2597,0.0
2796,0.0
3415,0.0
2374,0.0
2864,0.0
3383,0.0
3310,0.0
3392,0.0
2957,0.0
2845,0.0
2928,0.0
2487,0.0
3952,0.0
3347,0.0
3954,0.0
3419,0.0
3996,0.0
2977,0.0
2969,0.0
3487,0.0
3262,0.0
2535,0.0
2345,0.0
2065,0.0
2911,0.0
3594,0.0
2019,0.0
3537,0.0
3095,0.0
2359,0.0
3207,0.0
3353,0.0
3220,0.0
2852,0.0
3956,0.0
3278,0.0
2117,0.0
3306,0.0
2857,0.0
2840,0.0
2172,0.0
3312,0.0
3678,0.0
2992,0.0
3921,0.0
2624,0.0
3002,0.0
2724,0.0
2859,0.0
2809,0.0
2575,0.0
3783,0.0
2445,0.0
2985,0.0
2848,0.0
3433,0.0
3639,0.0
2125,0.0
3927,0.0
2012,0.0
2193,0.0
2905,0.0
2797,0.0
3442,0.0
3039,0.0
2531,0.0
2228,0.0
3372,0.0
3467,0.0
2485,0.0
2399,0.0
2682,0.0
3696,0.0
3489,0.0
2183,0.0
