,y_hat
2850,False
2223,False
3806,False
3276,False
2556,False
3417,False
2275,False
2606,False
3461,False
3271,False
2498,False
3488,False
3450,False
2387,False
2585,False
3318,False
3354,False
2686,False
2836,False
3930,False
2512,False
3655,False
2454,False
3409,False
3569,False
2878,False
2301,False
3507,False
2781,False
2077,False
2313,False
3065,False
2956,False
3746,False
2788,False
3958,False
3903,False
2722,False
3376,False
2700,False
2181,False
3210,False
3842,False
3205,False
2426,False
3825,False
2433,False
3364,False
3222,False
2506,False
3223,False
2464,False
3758,False
3709,False
3298,False
2182,False
3610,False
2941,False
3176,False
3462,False
3093,False
3476,False
3999,False
2884,False
2378,False
3791,False
3845,False
2958,False
2760,False
3114,False
3500,False
2450,False
3835,False
3149,False
2045,False
3031,False
3914,False
3265,False
2801,False
2212,False
3716,False
3078,False
3724,False
2465,False
2394,False
2867,False
2355,False
2704,False
3613,False
2064,False
2255,False
2948,False
3151,False
2168,False
3047,False
2141,False
3695,False
3795,False
3059,False
2369,False
3855,False
2885,False
3667,False
2400,False
2123,False
2636,False
3823,False
3978,False
2919,False
3251,False
3082,False
2827,False
3036,False
3499,False
3659,False
3404,False
3919,False
2332,False
2274,False
2609,False
3110,False
2243,False
2029,False
3361,False
3327,False
2597,False
2796,False
3415,False
2374,False
2864,False
3383,False
3310,False
3392,False
2957,False
2845,False
2928,False
2487,False
3952,False
3347,False
3954,False
3419,False
3996,False
2977,False
2969,False
3487,False
3262,False
2535,False
2345,False
2065,False
2911,False
3594,False
2019,False
3537,False
3095,False
2359,False
3207,False
3353,False
3220,False
2852,False
3956,False
3278,False
2117,False
3306,False
2857,False
2840,False
2172,False
3312,False
3678,False
2992,False
3921,False
2624,False
3002,False
2724,False
2859,False
2809,False
2575,False
3783,False
2445,False
2985,False
2848,False
3433,False
3639,False
2125,False
3927,False
2012,False
2193,False
2905,False
2797,False
3442,False
3039,False
2531,False
2228,False
3372,False
3467,False
2485,False
2399,False
2682,False
3696,False
3489,False
2183,False
