,h_post,h_post_individualized
3491,0.78,
2571,0.88,
3541,0.76,
3406,0.68,
2954,0.68,
3067,1.0,
3098,0.88,
2529,0.88,
3022,0.68,
2585,0.88,
2646,0.6,
3971,0.72,
3111,0.96,
2044,0.88,
3629,0.76,
2026,0.76,
2666,0.88,
3318,0.76,
2714,0.76,
3852,0.7,
3635,0.72,
3877,0.7,
2493,1.0,
2154,0.76,
2878,1.0,
3319,0.76,
2470,0.76,
3536,0.88,
3343,0.88,
2617,0.68,
3440,0.86,
3693,1.0,
2995,0.88,
2902,1.0,
2601,0.88,
3831,0.76,
2630,0.56,
2769,0.76,
3694,0.64,
3608,0.66,
2672,0.76,
3512,0.88,
3982,0.66,
2734,0.76,
2249,0.76,
2825,0.76,
2259,0.76,
2587,0.76,
2093,0.78,
2875,0.68,
2318,0.76,
3752,0.76,
3464,0.76,
2807,0.76,
2280,0.76,
3395,0.88,
3203,0.88,
2966,0.72,
2690,0.76,
2097,0.76,
2627,0.66,
3549,0.66,
2430,0.68,
2545,0.72,
3352,0.78,
3432,0.68,
3733,0.8,
3605,0.76,
3392,0.76,
3072,0.76,
3533,0.88,
3414,0.88,
2544,0.88,
3449,0.6,
3411,0.76,
2910,0.88,
2095,0.88,
3511,0.6,
2159,0.96,
3935,0.76,
3260,1.0,
2915,0.76,
3403,1.0,
3745,0.66,
2836,0.76,
3458,1.0,
2181,0.88,
3161,1.0,
3184,0.72,
3853,0.78,
2407,0.76,
3040,0.76,
2961,0.76,
3735,0.6,
2157,0.7,
3482,1.0,
3015,0.78,
2373,0.88,
3119,0.76,
2906,0.66,
2541,0.76,
3147,0.88,
2164,0.74,
2880,0.66,
2375,0.88,
2464,0.6,
3207,0.76,
2100,0.66,
2813,0.88,
3294,0.88,
2370,0.6,
3560,0.94,
2502,0.64,
2964,0.98,
3437,0.98,
2229,0.88,
2336,0.68,
3132,0.6,
3914,0.76,
3642,0.6,
3654,0.76,
2870,0.76,
2304,0.7,
2300,0.98,
2113,0.68,
3090,0.76,
3117,0.76,
2152,0.7,
3727,0.76,
2557,0.88,
2722,0.66,
3434,0.88,
3568,0.76,
2443,0.8,
2033,0.74,
3061,0.76,
2599,0.76,
2060,0.76,
2604,0.62,
2799,0.88,
3333,0.76,
2315,0.76,
2933,0.76,
2977,0.76,
3277,0.72,
3000,0.56,
2856,0.68,
3616,0.88,
2623,0.76,
3889,0.68,
3988,1.0,
3348,0.76,
2476,0.76,
2483,0.76,
3581,1.0,
3238,0.72,
3938,0.72,
3210,0.72,
2108,0.76,
3835,0.76,
2958,0.76,
2992,0.76,
3896,0.78,
3777,0.64,
3076,0.76,
2898,0.74,
2466,0.84,
3228,0.76,
2176,0.88,
2757,0.88,
2360,0.78,
3290,0.76,
2092,0.7,
3584,0.76,
3151,0.76,
3913,0.64,
2726,0.76,
3884,0.98,
3252,0.76,
2006,1.0,
2900,0.76,
2800,0.7,
3390,0.68,
2432,0.6,
2739,0.98,
2869,0.62,
2240,0.68,
2815,0.6,
2639,0.68,
3160,0.6,
3353,0.84,
2495,0.76,
2745,0.76,
3206,1.0,
3298,0.6,
2281,0.78,
2874,0.76,
3976,0.6,
3204,0.76,
2971,0.88,
