,y_hat
2233,False
2646,False
3309,False
2100,False
2464,False
2910,False
3776,False
2780,False
2172,False
2743,False
2465,False
3112,False
3970,False
2357,False
3276,False
2442,False
3826,False
3666,False
3922,False
2923,False
3720,False
2720,False
3397,False
3351,False
2904,False
3487,False
3535,False
2244,False
2185,False
3582,False
3116,False
3390,False
2326,False
2082,False
3332,False
3636,False
3470,False
3841,False
2532,False
2089,False
3639,False
3154,False
2419,False
2550,False
2368,False
2436,False
2033,False
2213,False
2153,False
2230,False
2599,False
3967,False
2505,False
3828,False
3087,False
2463,False
2182,False
3649,False
2828,False
3243,False
3929,False
2178,False
3389,False
2860,False
2228,False
2557,False
3429,False
2537,False
3051,False
2933,False
3380,False
3756,False
3157,False
3885,False
3246,False
3618,False
3696,False
3428,False
2523,False
2619,False
3462,False
3129,False
3073,False
2069,False
2067,False
2674,False
3040,False
2873,False
3596,False
3139,False
2401,False
2217,False
3790,False
3592,False
2927,False
2524,False
2507,False
3787,False
3772,False
2253,False
3687,False
2996,False
3278,False
2727,False
2092,False
2899,False
3646,False
3007,False
3357,False
3721,False
3553,False
3892,False
3468,False
2806,False
3802,False
2602,False
2073,False
3782,False
2237,False
2514,False
3827,False
3149,False
2101,False
2968,False
3080,False
2482,False
2402,False
3317,False
2377,False
2180,False
2474,False
3976,False
2690,False
3799,False
3571,False
3862,False
2510,False
2749,False
3999,False
2014,False
2466,False
2881,False
2745,False
3924,False
3638,False
3268,False
2361,False
2312,False
3215,False
2366,False
2626,False
3493,False
2444,False
2640,False
2150,False
3308,False
2260,False
2967,False
3541,False
3176,False
2414,False
2035,False
2959,False
3724,False
2974,False
2141,False
3520,False
3695,False
3453,False
2540,False
2333,False
3938,False
3296,False
2004,False
3062,False
2945,False
3949,False
2343,False
2733,False
2194,False
3617,False
3432,False
2353,False
3248,False
3033,False
2473,False
2816,False
3285,False
2808,False
2802,False
3370,False
3075,False
2285,False
2159,False
3824,False
2546,False
2239,False
3854,False
2653,False
2096,False
