,years_experience,degree,nr_commits,nr_languages,nr_stars
3828,2.0,1.0,3.0,3.5,2.0
2938,0.0,0.0,6.0,4.5,1.0
2964,0.0,2.0,3.0,3.5,0.0
2609,1.0,0.0,2.0,4.5,1.0
2881,1.0,1.0,2.0,3.5,1.0
3020,3.0,0.0,9.0,1.5,3.0
3982,3.0,0.0,7.0,8.5,3.0
3091,3.0,0.0,4.0,0.5,4.0
2874,2.0,0.0,3.0,1.5,2.0
3164,3.0,0.0,6.0,2.5,3.0
3246,0.0,0.0,7.0,2.5,0.0
2630,3.0,0.0,2.0,0.5,3.0
2961,1.0,0.0,5.0,2.5,2.0
2704,4.0,0.0,7.0,3.5,5.0
2455,1.0,1.0,8.0,6.5,1.0
3314,0.0,0.0,3.0,2.5,0.0
3108,0.0,2.0,11.0,2.5,1.0
3705,2.0,0.0,4.0,6.5,4.0
2483,1.0,0.0,2.0,1.5,0.0
3319,1.0,0.0,5.0,3.5,2.0
3498,1.0,0.0,4.0,2.5,2.0
3277,1.0,0.0,5.0,4.5,1.0
2172,1.0,1.0,1.0,5.5,1.0
3407,1.0,1.0,6.0,16.5,2.0
2247,1.0,0.0,5.0,3.5,4.0
3835,1.0,0.0,7.0,3.5,3.0
3084,2.0,0.0,6.0,3.5,2.0
3138,3.0,0.0,4.0,9.5,4.0
2639,3.0,0.0,3.0,5.5,5.0
3406,3.0,0.0,3.0,7.5,4.0
2017,0.0,0.0,10.0,2.5,0.0
2878,1.0,2.0,5.0,3.5,2.0
3889,3.0,0.0,4.0,11.5,3.0
2202,1.0,0.0,6.0,6.5,2.0
3534,2.0,0.0,3.0,0.5,2.0
3238,2.0,0.0,5.0,4.5,2.0
2633,1.0,0.0,3.0,4.5,1.0
2249,1.0,0.0,3.0,6.5,3.0
3511,4.0,0.0,3.0,2.5,7.0
2223,2.0,0.0,2.0,1.5,2.0
3911,2.0,0.0,6.0,2.5,3.0
3154,2.0,1.0,6.0,4.5,4.0
2302,1.0,0.0,5.0,0.5,4.0
3545,0.0,0.0,6.0,0.5,0.0
2373,1.0,1.0,9.0,2.5,1.0
2981,3.0,0.0,5.0,1.5,3.0
