,y
2249,0.0
3760,0.0
2290,0.0
2526,0.0
3672,0.0
2007,0.0
3273,0.0
2869,0.0
2505,0.0
2965,0.0
2943,0.0
3990,1.0
3497,0.0
2370,0.0
3787,0.0
3256,0.0
3325,0.0
2332,0.0
2048,0.0
2708,0.0
3060,0.0
2693,0.0
2365,0.0
2772,0.0
2530,0.0
3423,0.0
3009,0.0
2790,0.0
3538,1.0
3124,0.0
3281,0.0
3834,0.0
3026,0.0
3995,0.0
2815,0.0
3248,0.0
3166,0.0
3978,0.0
2120,1.0
3121,0.0
2333,0.0
2561,0.0
2289,1.0
2312,0.0
3384,0.0
3956,1.0
2668,0.0
2902,0.0
3439,0.0
2396,0.0
2773,0.0
3346,1.0
3936,0.0
2620,0.0
2004,0.0
2941,0.0
2503,0.0
3187,0.0
2399,0.0
2578,0.0
3348,0.0
2640,0.0
3856,0.0
3385,1.0
2649,0.0
3445,0.0
3189,0.0
3968,0.0
2173,1.0
2819,0.0
2344,0.0
3780,0.0
2853,0.0
2295,0.0
3116,0.0
2929,0.0
2747,0.0
2921,0.0
2664,0.0
3282,0.0
2729,0.0
3202,0.0
2791,0.0
2284,0.0
3369,0.0
2020,0.0
2892,0.0
2925,0.0
2800,1.0
2409,0.0
3317,1.0
2850,0.0
3847,1.0
2688,0.0
3105,0.0
3185,0.0
3849,1.0
2407,0.0
2258,0.0
3351,0.0
3798,0.0
3043,0.0
3591,0.0
2832,0.0
3594,0.0
3886,1.0
3845,0.0
3386,0.0
2307,1.0
3238,0.0
2812,0.0
2733,0.0
2101,0.0
2849,0.0
2496,0.0
3289,0.0
2082,0.0
2153,0.0
3427,0.0
3882,0.0
3337,0.0
2582,0.0
3360,0.0
2761,0.0
3222,0.0
2557,1.0
2008,0.0
3251,0.0
3788,0.0
2062,0.0
3413,0.0
2795,0.0
3675,1.0
3823,0.0
3941,0.0
3392,0.0
2194,0.0
3568,0.0
3168,0.0
3229,0.0
2200,0.0
2721,0.0
2656,0.0
3900,0.0
3926,0.0
3662,0.0
3938,0.0
3092,0.0
2874,0.0
3402,0.0
2492,0.0
3500,0.0
3024,0.0
2388,0.0
3730,0.0
2325,0.0
2193,0.0
2324,0.0
3264,0.0
3674,0.0
3035,0.0
2906,0.0
3140,1.0
2597,0.0
3443,0.0
2646,0.0
3996,0.0
3421,0.0
2673,0.0
3767,0.0
3067,0.0
3689,1.0
3976,0.0
3013,0.0
3352,1.0
2738,0.0
3702,0.0
2607,0.0
3816,0.0
3051,0.0
2157,1.0
3316,1.0
2787,0.0
2676,0.0
3179,0.0
3211,0.0
3549,1.0
3347,1.0
3784,1.0
3359,0.0
2548,0.0
3114,0.0
2421,0.0
2518,0.0
3744,1.0
3951,0.0
2051,0.0
2549,0.0
2348,0.0
3764,0.0
