,x1,x2,x3,x4
2739,-0.13286947,0.32622892,-0.11542448,0.045062345
3021,-0.8747605,-2.972324,-0.96196884,2.1538994
2897,-0.98602885,-0.386071,-0.78770906,0.8147821
2352,-0.49343324,-0.47550586,-1.5782723,0.47956467
2949,-0.15275848,-0.0138053475,-0.13044734,0.16120768
2616,-0.6931385,-1.1765285,-0.6403466,1.1431365
2496,-0.20815878,-0.15190166,-0.060318053,0.41932407
3840,-0.19223568,-0.13901664,-0.20386866,0.2387149
2044,0.17145571,-0.13773412,0.16283303,0.21688655
2851,0.22090015,-0.59951705,0.43126222,0.14836343
2813,0.40659523,-1.0139527,0.359289,-0.048917055
3123,-0.3481572,-0.7385086,-0.978671,0.6460347
2426,-0.23939349,-0.11396234,-0.18563105,0.29389158
2140,-0.9959558,-0.3767169,-1.0084741,0.826229
2609,0.18688856,-1.5086838,0.18392624,0.228635
3142,-0.41903728,0.820412,-0.28381437,0.031189263
2845,-0.4216416,-0.007610464,-0.49924588,0.30091947
2707,-0.5191904,-0.42261386,-1.3332773,0.5210476
2729,0.22136012,-0.8792517,-0.06326699,0.40702376
3685,-0.6956315,0.29469398,-0.7010521,0.2575841
3727,0.08396548,-0.124785945,-0.123478696,0.6564924
2224,-0.024475241,0.15284634,-0.056366935,0.14409086
3130,-0.10437669,-0.57537735,-0.15683383,0.47574955
3194,0.2807326,-0.19158551,0.34028992,0.36870858
2523,-1.1363428,-2.7279732,-2.3302326,2.192868
3257,0.47168934,-0.66839933,0.3662306,0.11877249
3809,0.10827291,-0.1795322,0.074909456,0.17635643
3113,-0.29265618,-1.1274023,-0.3691283,1.0564961
2380,0.1120049,1.4966402,0.21954212,1.2194295
3864,-0.86804664,-3.5129545,-1.0956045,2.237489
3616,-0.6943465,0.8215432,-0.4545948,-0.036663126
3372,0.21440633,-0.5158562,0.19677743,0.06508827
3393,-0.008785151,-0.39757097,-0.26286957,0.27624536
2885,0.09057486,-0.93543565,-1.9983426,0.3707754
2480,-1.0872355,-3.8502028,-0.8838916,2.3796942
3438,-0.15488945,-0.2595577,-0.1894948,0.30813485
3895,-0.12627408,-0.2112867,-0.16369094,0.24258302
2333,-0.17299645,0.42938358,-0.1396259,0.040335
3377,-1.080429,-0.04949794,-1.0553372,0.6662799
3922,-0.13688381,0.096362144,-0.093921706,0.1045781
