,x1,x2,x3,x4
2739,0.2,1.0,0.0,-0.0
3021,-0.0,0.0,-0.1,6.7
2897,0.0,1.1,-0.0,4.2
2352,1.0,0.6,-0.2,4.5
2949,0.0,0.2,-0.0,0.5
2616,0.0,1.3,-0.0,5.0
2496,0.0,0.0,-0.0,0.9
3840,0.0,0.2,-0.0,0.9
2044,0.1,-0.0,-0.0,0.4
2851,0.6,0.0,0.0,-0.0
2813,0.5,0.0,-0.0,2.0
3123,0.4,1.9,-0.1,5.0
2426,0.3,0.7,-0.0,2.4
2140,-0.0,1.2,-0.0,4.6
2609,0.1,0.0,-0.0,1.8
3142,1.2,2.8,0.0,0.0
2845,0.2,0.1,-0.0,1.8
2707,0.8,2.0,-0.1,5.5
2729,0.5,-0.0,-0.0,3.1
3685,0.1,1.4,-0.0,3.0
3727,1.0,-0.0,-0.0,4.7
2224,0.6,3.5,0.0,0.0
3130,-0.0,0.6,0.0,1.8
3194,0.3,1.4,0.0,-0.0
2523,1.2,3.2,0.1,12.8
3257,0.1,0.0,0.0,0.0
3809,-0.0,0.0,0.0,0.5
3113,0.3,-0.0,0.0,4.2
2380,1.9,-0.0,-0.0,7.0
3864,0.4,0.0,0.1,8.8
3616,-0.0,0.1,-0.0,0.3
3372,1.2,0.0,0.0,5.0
3393,-0.0,0.2,-0.1,1.0
2885,2.0,2.1,-0.1,7.2
2480,-0.1,0.0,0.1,8.2
3438,0.3,0.4,-0.0,1.8
3895,-0.0,0.0,-0.0,0.7
2333,0.7,2.3,-0.0,-0.0
3377,-0.0,2.9,-0.0,5.6
3922,0.0,0.2,0.0,0.4
3896,0.1,3.1,-0.0,-0.0
2988,-0.0,0.0,0.0,0.1
2392,0.5,2.2,0.0,4.3
2442,0.3,1.2,-0.0,6.7
2653,0.3,-0.0,-0.0,4.4
2659,0.4,1.1,0.0,0.0
3311,0.9,2.1,0.8,-0.0
3561,0.2,4.2,0.0,-0.0
2898,0.1,0.9,-0.0,10.0
2796,-0.0,1.5,-0.0,6.2
2183,1.3,-0.0,0.1,10.3
3102,0.1,0.1,-0.1,1.5
3847,-0.0,0.5,0.0,2.1
2306,0.2,0.1,0.1,5.5
2938,0.8,2.1,-0.1,4.7
2681,1.7,-0.0,0.0,6.2
3344,0.0,0.3,-0.1,7.1
2355,0.3,0.0,0.0,4.0
2254,-0.0,0.0,0.0,4.5
2315,0.0,0.1,-0.0,0.3
3416,0.0,-0.0,0.0,6.5
2070,1.3,4.2,0.0,-0.0
2175,-0.0,0.1,-0.0,0.0
3367,-0.0,0.0,0.3,9.7
2463,1.5,0.0,-0.0,-0.0
2621,-0.0,0.5,0.0,0.4
2319,1.2,-0.0,0.0,-0.0
2483,0.2,2.2,0.1,8.3
2880,0.0,0.1,0.0,0.9
2272,-0.0,0.5,-0.0,1.7
3831,0.0,0.5,0.0,6.9
2394,0.3,-0.0,0.0,0.0
3613,0.9,-0.0,-0.0,3.2
3703,0.4,0.0,0.0,1.3
3168,-0.0,1.6,0.1,-0.0
2191,-0.0,-0.0,-0.1,6.3
2074,0.4,5.1,-0.3,12.0
2299,0.2,1.1,-0.0,2.7
2630,0.9,2.8,0.0,-0.0
2036,0.0,0.3,-0.0,0.7
2174,0.0,0.2,-0.0,0.6
2003,0.0,0.1,0.1,0.0
2105,0.7,0.3,-0.0,4.1
2126,1.6,2.0,0.1,9.4
3413,0.6,0.2,0.1,2.8
3268,0.9,1.3,0.1,-0.0
3919,-0.0,0.9,0.0,2.4
3398,0.0,0.7,0.0,3.4
3022,0.1,0.1,0.0,0.9
3027,1.2,1.1,-0.1,5.2
2980,0.3,1.6,0.1,3.4
2168,0.1,0.7,-0.1,5.0
3672,0.2,1.4,-0.0,3.0
2124,1.1,3.7,0.0,0.0
3856,-0.0,0.4,0.0,-0.0
2940,0.1,0.9,0.0,-0.0
2847,-0.0,0.3,0.0,0.7
2381,0.1,0.1,0.1,1.8
2262,2.2,2.7,-0.2,9.3
2271,0.9,1.4,-0.1,4.3
2831,0.3,0.1,-0.1,1.6
3808,0.2,1.3,-0.0,2.5
3242,-0.0,2.5,-0.1,6.1
2866,0.3,0.3,0.0,-0.0
2298,0.0,1.4,0.0,0.0
2867,0.3,4.2,-0.0,9.4
3249,0.0,0.4,-0.1,1.7
2863,0.1,0.0,0.0,9.8
2913,-0.0,-0.0,0.1,7.9
2599,0.1,-0.0,0.0,0.6
2292,0.0,3.8,-0.1,0.0
2282,0.6,0.3,0.0,-0.0
2993,0.1,1.4,-0.0,4.0
2751,0.0,0.1,-0.0,0.0
2577,0.2,0.0,0.0,0.4
3677,1.4,0.0,0.6,6.1
3401,0.1,2.1,-0.1,5.2
2252,0.7,4.3,0.0,9.2
3625,0.1,1.2,0.0,4.2
2795,0.2,2.7,0.2,-0.0
2066,0.4,1.9,0.0,0.0
3938,0.4,2.4,0.0,0.0
2343,0.3,1.8,0.0,3.2
3020,0.7,1.3,0.0,0.0
3907,0.6,1.6,-0.1,4.6
2906,-0.0,0.1,0.0,10.3
2957,0.3,1.3,-0.0,6.2
3654,0.0,0.4,0.0,0.0
3571,-0.0,0.9,0.0,3.0
3092,0.0,0.1,-0.0,-0.0
2409,0.1,0.5,-0.0,3.7
3371,0.4,0.2,0.1,3.2
2926,-0.0,0.9,0.0,11.1
2725,0.0,0.7,0.0,6.7
2581,0.4,1.8,-0.1,6.2
2889,0.3,1.0,-0.1,5.0
2587,0.0,0.6,0.0,1.3
2856,0.2,-0.0,-0.0,3.3
3793,0.3,0.9,-0.0,4.0
3885,-0.0,0.1,0.0,0.0
2039,0.3,-0.0,-0.0,2.8
3704,1.2,-0.0,-0.0,3.8
3640,0.9,0.1,0.1,4.6
3794,0.4,0.8,-0.0,0.0
2601,0.2,1.9,-0.0,-0.0
3525,1.4,0.0,-0.0,-0.0
3204,0.2,0.0,0.0,-0.0
3822,-0.0,0.3,-0.0,5.8
3659,0.4,1.7,0.1,7.0
2722,1.5,-0.0,-0.0,5.2
3356,1.2,1.8,-0.1,6.6
3857,-0.0,0.0,-0.0,0.1
3626,0.2,0.2,0.0,1.4
2115,0.3,1.9,0.0,3.6
3909,0.3,0.2,-0.0,2.9
3350,0.4,0.2,0.0,0.0
2281,-0.0,-0.0,-0.0,0.8
3734,0.0,0.1,0.0,1.3
2151,0.8,0.0,0.1,10.4
2396,0.5,-0.0,0.0,-0.0
3792,0.1,1.0,0.1,10.1
2711,0.1,0.0,-0.0,3.3
3991,-0.0,0.1,-0.0,-0.0
3918,0.2,2.1,0.0,0.0
3710,-0.0,1.3,-0.0,2.1
3582,0.2,1.6,0.1,2.8
3172,0.0,0.1,-0.0,-0.0
3320,0.2,1.6,0.0,2.6
2246,0.1,0.4,0.0,7.0
2147,0.0,1.3,0.0,1.9
2098,-0.0,0.1,0.0,1.4
3543,0.1,0.5,0.0,-0.0
2403,0.9,0.1,-0.1,3.1
2135,0.2,-0.0,0.0,0.0
2525,0.7,0.0,0.0,0.0
3609,0.1,0.1,-0.1,2.4
2220,2.3,3.5,-0.0,0.0
2591,0.9,0.0,0.0,0.0
3000,0.8,0.0,0.1,7.8
3833,0.5,1.7,0.0,-0.0
2215,0.0,0.6,-0.0,1.7
2503,0.0,0.1,-0.0,0.5
3681,0.8,2.8,0.2,0.0
2085,1.5,1.8,0.1,9.7
2522,0.9,0.0,-0.0,2.6
2057,0.5,1.2,-0.1,3.5
2781,0.0,1.8,0.0,12.8
3246,0.4,0.6,-0.0,1.9
2882,0.0,-0.0,-0.0,0.6
3555,-0.0,0.0,-0.0,1.3
3825,0.7,2.3,0.5,-0.0
3751,0.0,0.8,-0.1,3.3
3126,0.0,0.1,-0.0,8.1
2637,3.3,-0.0,-0.0,0.0
3948,0.3,2.0,-0.0,0.0
3893,0.0,0.5,0.0,1.5
2366,-0.0,0.0,0.1,0.0
2585,0.3,0.4,0.0,2.6
3070,0.4,2.8,0.1,6.8
3546,0.7,1.0,0.1,4.2
