,x1,x2,x3,x4
3851,0.22974561,-0.5813973,0.24920774,-0.10395511
3242,-0.9351879,-1.2556998,-0.9041516,-3.0283597
3683,-1.9168675,-4.5658207,-1.9578513,-8.39276
2828,-0.1859721,0.04967916,-0.24322477,-0.5183969
2178,-1.2093897,-3.8477588,-1.1539876,-6.1902723
2635,-0.86873907,-1.4156629,-0.9014359,-3.0522473
2532,-1.4147325,-2.8216863,-1.277092,-5.716256
2326,-0.6142038,-2.1141276,-0.6329887,-3.4387767
2790,0.12911119,-0.23466712,0.055877402,-0.05591261
2422,-0.36174008,0.50671625,-0.42589962,-0.26454666
3554,-0.36621413,0.46175343,-0.23877285,-0.26600072
3831,-0.13157076,-0.7321135,-0.2647497,-1.3090328
3326,-0.61036676,-0.7155546,-0.6684686,-2.0010483
3175,-1.0240287,-2.4831238,-1.1246251,-4.5423265
3778,-2.0788844,-3.6326337,-2.141773,-7.6871495
3545,-1.0083834,-1.6730599,-0.821447,-3.5453358
2237,-1.2205335,0.6703992,-1.043032,-1.764047
2309,-0.6143074,-0.25893772,-0.5029001,-1.5368402
2009,-0.35515127,-0.38695744,-0.35397965,-1.1373025
3324,-0.5259002,-1.3949002,-0.4344337,-2.4914255
2764,-0.80677927,-2.4013212,-0.62100995,-3.8357399
3045,-0.23444949,-1.5541949,-0.23487909,-1.9947212
2681,-0.19893593,-0.47307244,-0.37558717,-0.964307
2953,0.056594446,-0.30908763,0.09499638,-0.21721375
3874,-0.580688,-0.3240937,-0.58545786,-1.5389638
3670,-0.38506806,-0.09650916,-0.34277657,-0.701355
2031,-0.1896837,-0.96423304,-0.14681406,-1.5833144
3162,-1.2270226,-2.0986156,-1.0935414,-4.472755
2706,0.012721799,-1.121272,0.15618429,-1.0265352
3654,-0.6715972,-1.658777,-0.51900643,-2.849181
2847,-0.6034966,-1.7761793,-0.6552934,-3.0836504
3439,-0.4644193,-0.9281541,-0.42472506,-1.7148762
2097,-0.6035586,-0.31021523,-0.60315126,-1.6941359
3495,-1.2985498,-4.937657,-1.1373545,-7.5313416
3708,0.175958,-0.40090138,0.18728313,0.06831872
2674,0.0065369615,-0.5362944,-0.003879467,-0.5633226
3817,-0.115693584,-1.6740661,-0.17099167,-1.8938379
3370,-0.6183744,-0.32938826,-0.6576404,-1.631983
3558,-0.4706765,-0.5220865,-0.4789465,-1.5362328
2546,-0.87615544,-2.5916145,-0.73898023,-4.143076
2276,-0.61061376,-0.15639126,-0.60814583,-1.3752071
2038,-1.6371503,-2.5151076,-1.7052321,-5.788557
3568,-0.17232852,-1.8534744,-0.23214112,-2.1435418
3988,0.037229463,-1.9313188,0.060231023,-1.853091
2882,-0.3555682,-1.860286,-0.53546876,-2.8486912
3423,-0.85984445,-2.3618445,-0.8547283,-4.1314106
3092,-0.2987528,-0.051657736,-0.20472635,-0.5749744
2281,-1.67898,-3.0666533,-1.712018,-6.518251
2522,-0.17924207,-2.2613015,0.023259327,-2.312143
3402,-1.1356032,-2.1399405,-1.08443,-4.321931
2509,-1.5603034,-2.812964,-1.5220983,-5.8526464
2548,-0.81396043,-2.6625953,-0.6621511,-4.07335
3031,-0.41022825,0.20274979,-0.25259912,-0.49257037
2741,-0.8712761,-2.3186176,-0.7952847,-4.1582994
2269,-0.7190933,-1.1693201,-0.61222106,-2.4953759
2727,-1.3082,-2.8787634,-1.3740008,-5.5723257
3417,-0.2322368,0.16848257,-0.14912346,-0.2500299
2801,-1.6153063,-3.0783095,-1.5126119,-6.230895
2163,-0.13571057,-0.71402884,-0.18643399,-0.9715869
3330,-0.1961549,0.16034329,-0.34236783,-0.35265318
3159,-0.8505766,-3.4991856,-0.8539334,-5.246851
2877,-0.3348201,-1.300674,-0.41551036,-1.9668161
2357,-1.504925,-2.4960659,-1.2664659,-5.2632937
2231,-1.3126185,-4.8175755,-1.4821382,-7.615163
3186,-0.77120817,-1.981316,-0.7278975,-3.40989
3256,-0.6670886,-2.321456,-0.774745,-3.8546224
2435,-0.668324,-1.9191033,-0.7635671,-3.4449854
2070,-0.67392147,0.19560862,-0.67636937,-1.2047704
2488,-1.7875549,-3.8803015,-1.727299,-7.2840276
2693,-0.4422507,-1.4592416,-0.35712972,-2.2440457
3192,-1.463432,-3.5848541,-1.457136,-6.523973
2657,-0.8459943,0.5118389,-0.6547735,-0.97452396
3153,-1.0657555,-1.5346084,-1.1722822,-3.748884
3278,-1.0231849,-2.4915779,-0.8892735,-4.5921016
3362,-0.09276404,-2.0787284,-0.064476036,-2.314327
2402,-0.54390776,-0.95597327,-0.522455,-1.8509074
2026,-0.20494899,-2.8590956,-0.32538655,-3.4678257
2273,-1.5240792,-2.0081854,-1.4835253,-5.1590395
2598,-0.39791232,-0.56478256,-0.39153135,-1.3579917
3537,-1.9164492,-1.4874287,-1.7986298,-5.2299376
2702,-0.28329724,-1.6368067,-0.33175737,-2.303693
2777,-0.20796031,-0.34106672,-0.25481778,-0.8705815
2772,-0.5196784,0.9535123,-0.6558288,-0.28425664
2364,-1.7392864,-2.8969803,-1.7122792,-6.2623644
2807,-0.6757049,-0.18382764,-0.71742404,-1.5369983
3764,-0.8598886,0.24805772,-0.83372504,-1.4391403
3072,0.07070859,-0.3662619,0.20231694,0.026800252
3991,0.3641464,-0.5006292,0.3037135,0.09614499
2627,-1.8634957,-4.6582346,-1.7480197,-8.166312
3493,-0.29552642,-1.508557,-0.20064853,-2.055587
2583,-1.170992,-2.3757248,-1.2788767,-4.7441506
2277,-0.422432,0.46392596,-0.43806747,-0.3209702
2415,-1.1179217,-2.3600576,-1.1540114,-4.5404186
2542,-0.8813624,-0.83885324,-0.91069305,-2.6026745
2211,-1.3538302,-1.2655619,-1.3947628,-3.875954
2108,-1.0391499,-3.8717976,-1.0320631,-5.8036003
2678,-0.45655528,-0.1389687,-0.47180778,-1.00716
2023,-0.8875942,-1.5132653,-0.7938998,-3.1204062
2494,-0.046325687,-0.037795037,-0.04824367,-0.25509456
2714,-0.7860473,-2.452027,-0.603525,-4.061747
3020,-0.5982775,-3.2849288,-0.5886407,-4.4124074
2805,-0.75131005,-1.4807267,-0.79153126,-3.0616608
2862,-0.5169617,0.009273529,-0.5689607,-1.1984233
2898,-0.30222467,-0.4703761,-0.4315859,-1.2414802
3763,-0.26111907,-0.11301285,-0.18970212,-0.5661897
2212,-0.35772943,0.06618726,-0.28662497,-0.44181406
3299,-1.042789,-2.7099116,-1.1887634,-4.9548755
2776,-0.57556677,-0.75922763,-0.4954202,-1.890517
2782,-1.812014,-3.9098577,-1.7940482,-7.5168524
3722,-0.7433111,-2.4763923,-0.6576044,-4.0004654
3234,-1.3698561,-2.7493994,-1.4254814,-5.6142025
2400,-0.6613336,-1.1877913,-0.6307317,-2.4748702
3603,0.030645192,-0.69579244,-0.039496556,-0.58735526
3341,-0.4869552,-1.8305761,-0.46451283,-2.5537338
3780,-1.9713596,-2.9204092,-1.7269168,-6.6092367
3483,-0.9832791,-1.383656,-1.0214332,-3.2999196
2739,-0.30607912,-0.5545509,-0.17250024,-0.89970315
2593,0.34489757,-0.42974192,0.15453978,0.108237766
2367,-0.41485804,-1.65304,-0.5120911,-2.617347
2997,-0.7028765,-2.6917572,-0.6330813,-4.1335964
2954,-1.1817263,-1.2491125,-1.0810668,-3.4529889
2077,-0.6910518,-2.1279602,-0.6657667,-3.3199964
3644,-0.66143334,-1.6480706,-0.6478407,-2.8651369
2254,-1.5646923,-4.2554593,-1.5654106,-7.332234
3385,-1.2668258,-2.094432,-1.2481253,-4.5051823
3273,-0.69375485,-2.9535005,-0.67087543,-4.3331947
3261,-0.56613404,-1.137839,-0.7288835,-2.43074
3282,0.05160533,-1.9152895,0.064599015,-1.8266686
3711,0.0018482362,-1.8569628,-0.082424104,-1.8587148
2824,-0.7642413,-2.3991942,-0.82020456,-4.174688
2095,0.11022925,-1.181642,0.0746872,-0.9040167
3345,-0.73144305,-2.3940601,-0.7698808,-3.949389
2818,-0.8687928,-1.3037939,-0.89021325,-3.1525323
2299,0.14179276,-0.39974737,0.20727946,-0.1040901
3367,-0.36463955,-0.511755,-0.35190475,-1.3500733
2086,-0.32424366,-2.885375,-0.37471682,-3.5910587
2647,-1.033124,-2.4294612,-1.0552539,-4.6805305
3828,-0.53473437,-1.6877983,-0.5219132,-2.8155713
2343,-2.1621385,-5.2634735,-2.2196617,-9.710308
2484,-0.23467799,-1.4394995,-0.1602805,-1.7678175
2118,-0.7123773,-0.4135406,-0.7111182,-1.816753
3456,-1.6450953,-3.1056397,-1.6058159,-6.2999053
3885,-0.021255223,-0.78248674,0.00068128854,-0.7736837
2465,-0.1086557,0.13146529,-0.19763288,-0.1405927
2762,-0.4526405,0.08552867,-0.42033023,-0.96328515
3739,-1.9548131,-4.8667274,-1.6976751,-8.66507
3530,-0.98914415,-2.5193431,-0.9230011,-4.3156548
3957,-0.83979726,0.08646095,-0.79021347,-1.6601679
2220,-1.2628392,-3.1537685,-1.3010808,-5.7062206
3886,-1.312646,-3.1117053,-1.3757972,-5.8521
3811,-0.827807,-2.1223764,-0.9310637,-3.9305158
3301,-2.9721565,-5.944513,-2.8515272,-11.774508
3340,-0.32440397,-1.2468717,-0.32651293,-1.8992884
3169,-0.8628751,-1.9102727,-0.8916155,-3.7019033
2453,-0.116413176,-1.3945535,-0.2381148,-1.8342854
3854,-2.9596426,-5.7378683,-2.9679346,-11.618829
3630,-0.6365746,-1.2516779,-0.5307266,-2.4046943
3184,-1.1108534,-2.8187995,-1.2127376,-5.02484
2173,-0.4909774,-1.4594485,-0.42437276,-2.242043
3681,-0.70928776,-1.4852688,-0.71638554,-3.0225198
3156,-1.4659868,-1.8914585,-1.38268,-4.8686147
2611,-0.2187877,-0.8405981,-0.32209265,-1.4075897
2537,-0.34817803,0.70686305,-0.52579963,-0.09491116
3027,-0.069093294,-1.6494813,-0.21750629,-2.09795
2998,-1.5376124,-5.098155,-1.6225536,-8.364244
2363,-1.1726621,-3.9136052,-1.1412034,-6.194276
3467,-0.7050192,-1.7670231,-0.77850664,-3.18146
2925,-0.8229404,-3.540217,-0.953916,-5.405758
2192,0.02704568,-0.1412475,0.04385677,-0.031810995
2368,-0.888709,-2.638876,-0.9099146,-4.3787627
3292,-0.37570345,-1.4579399,-0.5798897,-2.519645
2959,-0.4109968,0.18136758,-0.31745517,-0.85690117
2462,-0.7272827,0.39036036,-0.65104187,-0.9431614
2672,-0.7001714,-0.8430526,-0.8616981,-2.531162
2885,-0.79878896,-1.6521962,-0.9353507,-3.362945
2967,-0.70931166,-1.076506,-0.665777,-2.3993785
2855,-1.1527326,-1.7188048,-1.2762663,-4.073568
2291,-1.2859799,-2.7297022,-1.234544,-5.2828693
2813,-1.4787331,-2.088141,-1.3948168,-4.8810925
2480,-1.3979456,-2.0486846,-1.4115945,-4.9452004
2185,-0.766299,-0.12742269,-0.61893636,-1.5352454
2358,-0.6015429,0.048914433,-0.40717718,-0.9783416
2404,-1.4698011,-1.8153559,-1.6600564,-4.9315715
3016,-0.6115051,-0.7211182,-0.47489455,-1.7519628
2370,-1.053399,-3.2196136,-1.0924307,-5.302274
3540,-0.96489924,-2.0011399,-0.95007056,-3.9445882
3732,0.15045868,-1.3052459,0.19689053,-0.85752475
2286,-0.66052955,-1.8283427,-0.67375785,-3.3576918
2012,-0.57420963,-0.606125,-0.32895496,-1.3996336
2217,0.06685884,-0.39653826,-0.00977052,-0.41960046
2043,-0.34270123,-1.0269307,-0.40316695,-1.8251414
2656,-0.8307094,-0.5680243,-0.87784797,-2.283099
3195,-0.26347294,-2.0198355,-0.16031322,-2.4567976
2019,-0.107138194,-1.2961533,-0.16194293,-1.5467659
3882,-0.47571042,-3.157848,-0.55637634,-4.1990204
3786,-0.79141074,-0.6617136,-0.59450567,-2.0239155
2694,-1.2192093,-3.0145516,-1.137222,-5.4610524
3325,-3.196362,-5.843791,-3.3316932,-12.415023
3887,-0.49453852,-1.4896322,-0.6623622,-2.6602178
2991,-1.1333144,-3.3765824,-1.1647156,-5.6865935
