,x1,x2,x3,x4
3851,-0.0,0.2,0.1,0.2
3242,0.0,1.9,0.5,3.2
3683,0.4,5.2,1.6,8.7
2828,-0.0,0.3,0.0,0.5
2178,0.1,5.1,0.5,6.0
2635,0.0,2.0,0.7,3.0
2532,-0.0,7.1,1.1,2.0
2326,0.2,5.2,0.1,0.9
2790,-0.0,-0.0,0.1,0.2
2422,0.0,0.0,0.2,0.2
3554,0.0,0.0,0.0,0.2
3831,0.0,1.8,0.1,0.5
3326,0.0,1.4,0.3,1.9
3175,0.1,3.7,0.0,4.7
3778,1.6,3.9,2.1,7.7
3545,0.1,1.5,0.2,4.7
2237,0.6,0.4,0.1,1.8
2309,0.0,0.2,0.1,2.3
2009,-0.0,0.9,-0.0,1.3
3324,0.1,1.4,0.0,3.1
2764,0.5,2.8,0.4,3.8
3045,0.0,2.0,0.0,1.9
2681,-0.0,0.9,0.1,0.9
2953,0.0,0.3,-0.0,0.2
3874,-0.0,0.9,0.3,1.5
3670,0.1,0.2,0.1,1.0
2031,-0.0,0.1,-0.0,2.8
3162,0.4,2.6,0.9,4.5
2706,0.0,0.7,0.1,1.3
3654,0.3,2.1,0.3,2.8
2847,0.0,2.8,0.7,2.3
3439,0.2,1.1,0.2,1.9
2097,0.0,-0.0,0.1,2.8
3495,0.1,5.3,-0.0,8.7
3708,0.0,0.1,-0.0,0.1
2674,-0.0,0.6,0.3,0.3
3817,-0.0,1.6,0.2,2.1
3370,0.0,1.2,-0.0,1.6
3558,-0.0,0.9,0.3,1.6
2546,0.3,3.1,0.5,4.1
2276,0.3,0.3,0.4,1.6
2038,0.3,3.3,1.5,5.7
3568,-0.0,2.3,0.0,2.1
3988,-0.0,1.7,0.1,2.0
2882,0.1,1.9,0.5,3.0
3423,0.1,2.1,0.7,4.9
3092,0.0,0.2,0.1,0.7
2281,0.0,4.5,1.0,6.4
2522,0.0,2.3,0.1,2.3
3402,0.3,4.7,1.3,1.8
2509,1.0,3.3,1.0,6.1
2548,0.2,2.8,0.8,4.1
3031,0.1,0.0,0.0,0.7
2741,0.1,4.1,0.6,2.8
2269,0.2,1.6,0.4,2.5
2727,0.8,2.8,1.6,5.7
3417,0.0,-0.0,-0.0,0.4
2801,0.7,3.5,1.4,6.3
2163,0.0,0.9,0.2,0.9
3330,-0.0,0.1,0.1,0.5
3159,0.2,3.8,0.8,5.3
2877,-0.0,1.2,0.6,2.1
2357,0.3,3.0,0.1,6.3
2231,0.6,5.2,1.3,7.7
3186,0.0,2.1,0.8,3.6
3256,0.0,6.1,-0.0,0.9
2435,0.1,2.1,0.8,3.5
2070,0.4,0.3,0.4,1.1
2488,0.3,4.2,1.3,8.0
2693,0.3,1.4,0.2,2.6
3192,0.8,4.2,1.0,6.6
2657,0.4,0.0,0.4,0.9
3153,0.5,2.1,1.0,3.6
3278,0.4,3.1,0.3,4.8
3362,0.0,1.7,0.3,2.6
2402,0.1,1.4,-0.0,2.1
2026,0.0,2.8,0.2,3.8
2273,0.6,2.6,1.3,5.1
2598,0.0,1.1,0.3,1.1
3537,-0.0,2.4,-0.0,6.7
2702,-0.0,1.8,0.0,2.6
2777,-0.0,0.8,0.0,0.8
2772,0.1,-0.0,0.0,0.1
2364,0.8,3.0,1.8,6.5
2807,-0.0,0.7,0.5,1.5
3764,0.1,0.6,0.3,1.4
3072,0.1,-0.0,-0.0,0.2
3991,-0.0,0.1,-0.0,-0.0
2627,0.2,5.6,0.4,9.1
3493,0.1,1.6,0.2,2.1
2583,0.8,5.7,0.8,1.9
2277,-0.0,0.0,0.0,0.5
2415,0.3,2.6,1.1,4.7
2542,0.1,1.9,0.1,2.6
2211,0.0,4.8,1.1,1.0
2108,0.1,4.7,0.2,6.1
2678,-0.0,0.7,0.2,0.9
2023,0.0,2.6,-0.0,3.1
2494,0.0,0.3,0.0,0.1
2714,0.1,3.9,1.1,2.4
3020,0.0,4.2,0.2,4.1
2805,0.1,1.9,0.6,3.1
2862,0.0,0.4,0.5,1.1
2898,0.1,0.5,0.3,1.5
3763,0.0,0.5,-0.0,0.5
2212,0.1,0.0,0.1,0.7
3299,0.4,3.1,0.8,5.2
2776,0.0,1.3,0.3,1.8
2782,-0.0,4.1,0.8,9.0
3722,0.0,3.5,0.1,3.8
3234,0.7,4.1,1.9,4.1
2400,0.1,1.9,0.2,2.4
3603,-0.0,0.6,0.0,0.8
3341,0.0,2.3,0.3,2.5
3780,1.1,5.6,1.7,4.2
3483,0.3,2.1,0.6,3.3
2739,0.0,0.9,-0.0,0.9
2593,0.0,0.2,0.0,0.0
2367,0.2,2.0,0.4,2.5
2997,0.4,3.0,0.4,4.2
2954,0.6,1.8,0.7,3.5
2077,0.0,2.6,0.5,3.3
3644,0.3,2.2,0.3,2.8
2254,1.0,5.6,0.8,6.9
3385,0.3,6.2,0.7,1.1
3273,0.4,3.2,0.5,4.4
3261,0.1,1.7,0.5,2.3
3282,0.0,1.8,0.2,1.8
3711,-0.0,1.5,0.3,2.1
2824,0.1,2.7,0.8,4.2
2095,-0.0,0.6,0.2,1.3
3345,0.1,2.7,0.5,4.2
2818,0.1,1.5,0.9,3.3
