,x1,x2,x3,x4
3851,0.22974561,-0.3813973,0.34920773,0.09604489
3242,-0.9351879,0.6443002,-0.40415162,0.17164035
3683,-1.5168675,0.6341793,-0.3578513,0.3072397
2828,-0.1859721,0.34967917,-0.24322477,-0.018396914
2178,-1.1093897,1.2522413,-0.65398765,-0.19027233
2635,-0.86873907,0.5843371,-0.20143591,-0.052247286
2532,-1.4147325,4.2783136,-0.17709199,-3.7162561
2326,-0.41420382,3.0858724,-0.53298867,-2.5387766
2790,0.12911119,-0.13466713,0.1558774,0.14408739
2422,-0.36174008,0.7067163,-0.22589962,-0.06454666
3554,-0.36621413,0.46175343,-0.23877285,-0.066000715
3831,-0.13157076,1.0678865,-0.16474971,-0.8090328
3326,-0.61036676,0.6844454,-0.36846858,-0.10104833
3175,-0.92402864,1.2168763,-1.0246251,0.15767355
3778,-0.47888437,0.26736632,-0.041772984,0.0128504755
3545,-0.90838337,-0.17305994,-0.621447,1.1546643
2237,-0.62053347,1.0703992,-0.943032,0.035952974
2309,-0.6143074,-0.058937717,-0.40290013,0.7631598
2009,-0.35515127,0.51304257,-0.35397965,0.16269748
3324,-0.4259002,0.005099797,-0.33443367,0.6085745
2764,-0.30677927,0.39867884,-0.22100994,-0.03573985
3045,-0.23444949,0.44580507,-0.23487909,-0.094721176
2681,-0.19893593,0.42692757,-0.27558717,-0.06430701
2953,0.056594446,-0.009087634,0.09499638,-0.01721375
3874,-0.580688,0.5759063,-0.28545785,-0.038963795
3670,-0.28506806,0.103490844,-0.24277657,0.29864502
2031,-0.1896837,-0.864233,-0.14681406,1.2166855
3162,-0.8270227,0.5013844,-0.19354138,0.027245045
2706,0.012721799,-0.42127198,0.25618428,0.27346486
3654,-0.37159717,0.441223,-0.21900643,-0.049180936
2847,-0.6034966,1.0238206,0.044706594,-0.78365034
3439,-0.26441932,0.17184588,-0.22472505,0.18512383
2097,-0.6035586,-0.21021521,-0.50315124,1.105864
3495,-1.1985497,0.36234313,-1.0373545,1.1686585
3708,0.175958,-0.30090138,0.18728313,0.16831872
2674,0.0065369615,0.0637056,0.29612052,-0.2633226
3817,-0.115693584,-0.074066065,0.029008325,0.20616207
3370,-0.6183744,0.8706117,-0.6576404,-0.03198304
3558,-0.4706765,0.3779135,-0.17894651,0.06376717
2546,-0.5761554,0.50838554,-0.23898023,-0.04307594
2276,-0.31061375,0.14360873,-0.20814583,0.22479293
2038,-1.3371503,0.7848924,-0.20523214,-0.08855705
3568,-0.17232852,0.44652563,-0.23214112,-0.04354181
3988,0.037229463,-0.23131876,0.16023102,0.146909
2882,-0.2555682,0.039714,-0.035468757,0.15130877
3423,-0.7598444,-0.26184455,-0.15472828,0.7685894
3092,-0.2987528,0.14834227,-0.10472635,0.12502559
2281,-1.67898,1.4333467,-0.712018,-0.11825094
2522,-0.17924207,0.038698483,0.12325933,-0.012143088
3402,-0.8356032,2.5600595,0.21557002,-2.521931
2509,-0.56030345,0.48703605,-0.5220983,0.24735364
2548,-0.61396044,0.13740472,0.1378489,0.026650047
3031,-0.31022826,0.40274978,-0.15259913,0.20742963
2741,-0.77127606,1.7813824,-0.1952847,-1.3582995
2269,-0.51909333,0.4306799,-0.21222106,0.0046241283
2727,-0.5082,-0.07876344,0.2259992,0.1276743
3417,-0.2322368,0.16848257,-0.14912346,0.14997011
2801,-0.91530627,0.42169046,-0.11261187,0.069104955
2163,-0.13571057,0.18597117,0.013566014,-0.071586885
3330,-0.1961549,0.26034328,-0.24236783,0.14734682
3159,-0.6505766,0.30081445,-0.053933393,0.053149033
2877,-0.3348201,-0.10067396,0.18448964,0.13318393
2357,-1.2049251,0.50393414,-1.1664659,1.0367062
2231,-0.71261847,0.38242453,-0.18213816,0.08483715
3186,-0.77120817,0.11868403,0.07210247,0.19011006
3256,-0.6670886,3.778544,-0.774745,-2.9546223
2435,-0.56832397,0.18089673,0.03643291,0.05501461
2070,-0.27392146,0.49560863,-0.27636936,-0.104770444
2488,-1.4875549,0.3196985,-0.42729896,0.7159724
2693,-0.1422507,-0.05924163,-0.15712972,0.35595426
3192,-0.66343194,0.61514586,-0.45713603,0.07602701
2657,-0.4459943,1.3118389,-0.25477347,-0.07452396
3153,-0.5657555,0.56539166,-0.17228222,-0.14888397
3278,-0.6231849,0.60842216,-0.5892735,0.20789842
3362,-0.09276404,-0.37872845,0.23552397,0.285673
2402,-0.44390777,0.44402674,-0.42245495,0.24909255
2026,-0.20494899,-0.059095573,-0.12538655,0.33217436
2273,-0.9240792,0.59181464,-0.18352528,-0.059039496
