,y
3701,0.0
3399,1.0
2005,1.0
3056,1.0
2666,1.0
2672,1.0
2065,1.0
3976,1.0
2776,1.0
2147,1.0
3530,1.0
3599,1.0
3587,1.0
2832,1.0
2621,1.0
3070,1.0
3601,1.0
3174,1.0
3867,1.0
3157,1.0
2574,1.0
2648,1.0
3854,1.0
3277,1.0
3830,0.0
2876,1.0
3607,1.0
2642,1.0
2177,1.0
2097,1.0
3223,0.0
3604,1.0
3009,0.0
2389,0.0
2523,1.0
3379,1.0
3170,0.0
3201,1.0
2838,1.0
3862,0.0
2190,1.0
2470,0.0
3672,1.0
3953,1.0
3889,1.0
3021,1.0
2262,0.0
2758,1.0
2593,1.0
2242,1.0
2884,1.0
2438,1.0
3164,1.0
3439,0.0
3365,1.0
2745,0.0
3237,1.0
2051,1.0
3167,1.0
2183,0.0
3552,1.0
3204,1.0
3052,1.0
3063,1.0
2251,1.0
3114,1.0
3079,1.0
3051,1.0
2882,1.0
3447,0.0
2612,1.0
2343,1.0
3794,1.0
2332,1.0
3806,1.0
2679,1.0
3540,0.0
3829,1.0
2520,1.0
2829,1.0
2248,1.0
3180,0.0
3066,1.0
3916,1.0
3375,1.0
3753,1.0
2979,1.0
3301,1.0
3452,1.0
3112,1.0
2662,1.0
2328,0.0
2046,1.0
2723,0.0
3772,1.0
3348,1.0
2370,1.0
2850,1.0
2378,1.0
2060,0.0
2395,1.0
2348,1.0
2131,1.0
3260,0.0
2736,1.0
3502,1.0
3765,1.0
2532,0.0
3948,1.0
3855,0.0
3363,1.0
2996,1.0
2050,1.0
3841,1.0
3480,1.0
3538,1.0
2985,1.0
2316,1.0
2959,1.0
2598,1.0
2687,1.0
3510,0.0
3290,0.0
2551,1.0
3323,1.0
2615,1.0
3320,0.0
2772,1.0
2963,0.0
3326,1.0
2208,1.0
2468,0.0
3870,1.0
3045,1.0
3385,0.0
3265,1.0
3366,1.0
3369,1.0
3166,1.0
2654,0.0
3034,0.0
3254,1.0
3679,1.0
3939,1.0
2334,0.0
2031,1.0
2951,1.0
2259,0.0
3594,0.0
3692,1.0
2282,1.0
2586,1.0
2926,1.0
2329,1.0
2013,0.0
2600,1.0
2432,0.0
2777,1.0
3219,0.0
2326,0.0
3681,0.0
3961,1.0
3108,1.0
3636,1.0
3055,1.0
3651,0.0
2856,1.0
3796,1.0
3566,1.0
3884,1.0
3649,0.0
3769,1.0
2256,1.0
2269,1.0
3839,0.0
2286,1.0
3641,1.0
2494,1.0
2488,1.0
2938,0.0
2806,0.0
3319,1.0
2307,1.0
2944,1.0
3486,1.0
3028,0.0
2414,1.0
3702,1.0
2820,0.0
3974,1.0
2700,1.0
2646,1.0
2303,1.0
2638,1.0
3150,1.0
2406,0.0
2267,0.0
2974,1.0
3337,1.0
2171,1.0
