,y_hat
3690,False
2175,False
2091,False
2565,False
2867,False
2247,False
3074,False
2137,False
3096,False
3154,False
2530,False
2825,False
3064,False
3899,False
2031,False
2230,False
3913,False
2290,False
3494,False
2890,False
3177,False
3664,False
2626,False
3290,False
3696,False
2799,False
3862,False
3990,False
2622,False
3980,False
2027,False
3799,False
2918,False
2613,False
2253,False
3788,False
3226,False
2386,False
3232,False
3985,False
2916,False
3351,False
2002,False
2701,False
2312,False
2945,False
2874,False
3452,False
2816,False
3027,False
3724,False
2793,False
3881,False
2954,False
3444,False
2564,False
3798,False
3342,False
3034,False
2786,False
2220,False
3128,False
2864,False
3321,False
2382,False
3194,False
2380,False
3925,False
3910,False
2379,False
2214,False
3202,False
3069,False
2541,False
3673,False
3780,False
3545,False
3099,False
3144,False
3907,False
2108,False
3058,False
3510,False
2881,False
2883,False
2669,False
2289,False
3405,False
2100,False
2314,False
2335,False
2963,False
2142,False
2288,False
2140,False
3171,False
3532,False
2176,False
3292,False
3692,False
3435,False
2250,False
2012,False
3657,False
2774,False
2543,False
2801,False
3458,False
3505,False
2348,False
3370,False
2344,False
2481,False
2245,False
2258,False
2693,False
3822,False
3884,False
3087,False
2911,False
3820,False
2860,False
3827,False
2514,False
3680,False
2535,False
2502,False
2270,False
2919,False
3026,False
2758,False
3876,False
2311,False
2433,False
2087,False
2500,False
3442,False
3924,False
3932,False
2740,False
2650,False
3846,False
2436,False
2720,False
3509,False
3569,False
2750,False
2887,False
2030,False
2117,False
3584,False
3456,False
3449,False
2015,False
3904,False
2573,False
3455,False
2971,False
3803,False
3794,False
3501,False
3929,False
3595,False
2763,False
2178,False
2987,False
2547,False
2559,False
2835,False
2450,False
3879,False
3448,False
2456,False
2942,False
3687,False
3618,False
3468,False
2960,False
3809,False
2039,False
2584,False
2308,False
3208,False
2116,False
2716,False
2967,False
3008,False
2292,False
3970,False
3403,False
3023,False
2343,False
2982,False
3701,False
3052,False
3811,False
3111,False
3282,False
2838,False
3720,False
