ix,goal_cost,intv_cost
3690,0.754,2.2
2175,0.756,1.3
2091,0.804,0.9
2565,0.766,0.8
2867,0.802,0.6000000000000001
2247,0.796,1.4
3074,0.762,3.9
2137,0.758,5.199999999999999
3096,0.754,6.0
3154,0.756,4.2
2530,0.768,2.8
2825,0.752,1.2
3064,0.754,6.300000000000001
3899,0.772,9.3
2031,0.756,1.2
2230,0.766,6.8
3913,0.752,7.699999999999999
2290,0.764,1.9
3494,0.758,1.2
2890,0.776,0.6
3177,0.786,2.8
3664,0.754,4.3
2626,0.76,5.5
3290,0.76,3.3
3696,0.77,0.9
2799,0.816,2.9
3862,0.792,1.3
3990,0.756,4.9
2622,0.758,0.1
3980,0.782,2.5
2027,0.828,2.4
3799,0.772,0.4
2918,0.762,5.3
2613,0.764,7.4
2253,0.77,5.5
3788,0.79,1.6
3226,0.764,1.9
2386,0.78,3.3
3232,0.78,1.2
3985,0.79,0.8
2916,0.774,5.0
3351,0.758,3.1
2002,0.792,1.6
2701,0.752,3.0
2312,0.79,3.7
2945,0.752,2.3
2874,0.76,3.8
3452,0.758,8.0
2816,0.756,1.6
3027,0.78,6.1
3724,0.886,3.8
2793,0.758,3.8
3881,0.756,6.6
2954,0.774,1.2
3444,0.756,7.1
2564,0.764,7.199999999999999
3798,0.76,4.7
3342,0.796,2.4
3034,0.794,0.2
2786,0.768,0.8999999999999999
2220,0.764,7.7
3128,0.776,8.0
2864,0.806,0.9
3321,0.81,11.2
2382,0.764,3.9000000000000004
3194,0.772,4.2
2380,0.78,0.4
3925,0.784,0.5
3910,0.754,0.4
2379,0.778,2.0999999999999996
2214,0.788,2.3
3202,0.766,6.6
3069,0.852,1.1
2541,0.758,12.3
3673,0.784,0.9
3780,0.768,2.7
3545,0.772,1.0
3099,0.77,1.5
3144,0.782,5.8
3907,0.752,5.3
2108,0.796,3.1
3058,0.784,2.3
3510,0.864,0.1
2881,0.764,2.1
2883,0.85,1.3
2669,0.765999972820282,0.5
2289,0.764,7.199999999999999
3405,0.794,6.3999999999999995
2100,0.768,3.4000000000000004
2314,0.786,3.6999999999999997
2335,0.828,1.0
2963,0.7599999904632568,2.0
2142,0.8299999833106995,0.5
2288,0.752,2.5
2140,0.78,1.1
3171,0.764,1.1
3532,0.756,2.3
2176,0.77,1.3
3292,0.756,4.9
3692,0.756,1.1
3435,0.752,10.0
2250,0.792,4.9
2012,0.824,1.2
3657,0.762,2.9
2774,0.79,1.5
2543,0.788,5.3
2801,0.762,11.7
3458,0.76,1.2000000000000002
3505,0.772,7.6
2348,0.786,2.2
3370,0.756,3.9
2344,0.78,6.2
2481,0.764,7.8999999999999995
2245,0.946,4.9
2258,0.762,3.0999999999999996
2693,0.764,2.4
3822,0.826,2.7
3884,0.81,0.8
3087,0.788,1.3
2911,0.846,1.6
3820,0.77,1.4000000000000001
2860,0.77,0.8999999999999999
3827,0.762,12.299999999999999
2514,0.836,1.6
3680,0.77,2.4
2535,0.796,1.2
2502,0.778,0.8
2270,0.772,3.6
2919,0.792,0.4
3026,0.802,4.9
2758,0.800000011920929,1.5
3876,0.766,0.7
2311,0.772,6.699999999999999
2433,0.764,0.6000000000000001
2087,0.788,6.5
2500,0.77,3.7
3442,0.798,0.1
3924,0.774,1.3
3932,0.7680000066757202,2.0
2740,0.906,0.7
2650,0.772,2.3000000000000003
3846,0.79,4.2
2436,0.762,8.3
2720,0.822,1.4
3509,0.77,1.5
3569,0.754,0.9
2750,0.816,2.7
2887,0.838,1.0
2030,0.752,0.7
2117,0.764,0.3
3584,0.7580000162124634,7.0
3456,0.79,0.6
3449,0.776,10.700000000000001
2015,0.754,6.9
3904,0.762,5.5
2573,0.762,1.9
3455,0.758,2.6
2971,0.758,2.6
3803,0.772,7.999999999999999
3794,0.7580000162124634,7.0
3501,0.752,3.2
3929,0.766,1.4
3595,0.754,2.3000000000000003
2763,0.788,11.1
2178,0.808,0.4
2987,0.79,1.7
2547,0.792,1.9
2559,0.834,0.9
2835,0.814,0.9
2450,0.786,2.5999999999999996
3879,0.786,1.4
3448,0.754,2.3
2456,0.756,0.7
2942,0.904,1.4
3687,0.792,2.1
3618,0.802,0.9
3468,0.824,6.9
2960,0.7979999780654907,1.0
3809,0.844,0.1
2039,0.768,2.5
2584,0.826,0.9
2308,0.766,1.5000000000000002
3208,0.774,1.9000000000000001
2116,0.768,11.5
2716,0.894,0.2
2967,0.758,1.8
3008,0.782,8.3
2292,0.752,10.0
3970,0.846,2.2
3403,0.778,0.7999999999999999
3023,0.76,5.3
2343,0.756,4.5
2982,0.786,2.7
3701,0.782,0.5
3052,0.76,1.3
3811,0.76,0.6
3111,0.76,7.999999999999999
3282,0.81,1.1
2838,0.908,0.2
3720,0.774,1.0999999999999999
