,u_x1,u_x2,u_x3,u_y
2000,-1.3791583,0.93783057,-0.031872764,0.9845505
2001,-0.4066778,-0.24913782,0.13519308,0.0060595274
2002,-0.1206724,0.040649287,0.0063381656,0.505895
2003,0.23408692,-0.75656444,0.032021645,0.64903545
2004,1.2696959,-0.07309525,0.036772713,0.12942922
2005,-1.698334,-0.39002895,0.08534575,0.55874026
2006,0.8731104,-0.32351938,0.116627686,0.007852435
2007,1.978139,0.26368532,0.0492153,0.44935358
2008,-0.28091356,-1.9763948,-0.15297548,0.71493137
2009,-0.03974031,-0.46099216,0.23453532,0.39959657
2010,-0.018129028,0.0830835,0.036488727,0.960642
2011,0.20236455,-1.2546791,-0.067877695,0.41464293
2012,-0.5554225,0.23646097,-0.04726887,0.7180792
2013,1.2002343,0.08549871,0.020238867,0.22482228
2014,-0.11925754,-0.018400395,0.06388027,0.47090507
2015,-0.9107401,-1.1416692,0.025468722,0.82453585
2016,0.906246,0.46895254,-0.02569969,0.2624967
2017,1.9063847,0.13554786,-0.08231035,0.07477403
2018,0.996628,0.44563317,0.03290637,0.2601998
2019,-0.11916334,-0.07715651,0.12885003,0.41209435
2020,-0.5993543,0.35938722,-0.039289538,0.89442563
2021,1.6183323,1.0192155,0.124607995,0.72911227
2022,-0.056811586,-0.48099357,-0.019190878,0.84552217
2023,-1.4727751,-0.054190245,0.028929612,0.38842332
2024,1.1730351,0.88339394,0.011533006,0.6984706
2025,-1.4926118,0.34528702,0.041616384,0.7787849
2026,-0.519052,1.0655555,-0.0023291544,0.26833808
2027,-1.7722393,0.93909496,-0.07953674,0.24888134
2028,0.29578537,-0.35062692,-0.067813225,0.6974977
2029,0.40768918,0.12749782,-0.19311021,0.374578
2030,-0.2652033,-0.5782931,0.20313774,0.21944177
2031,0.06360382,-0.65417975,-0.017175535,0.35355258
2032,-2.0473552,0.7611716,-0.08094289,0.274992
2033,1.2690116,-1.975313,0.093840465,0.904338
2034,-0.61537915,-1.6872355,0.10349398,0.8941412
2035,-0.36999914,1.0749795,-0.16754492,0.36577475
2036,0.8530563,0.009729293,0.14811473,0.15565658
2037,-0.43926266,-1.645706,0.051971484,0.09131992
2038,1.1353416,-0.21797521,-0.18543954,0.1337992
2039,-0.63819575,0.6326993,-0.042149127,0.60302293
2040,-0.2589292,-1.2651635,-0.022251358,0.5354929
2041,1.1288047,-0.5704004,-0.007579952,0.8993889
2042,-0.65129524,0.5740209,0.24958172,0.5853312
2043,0.44037277,-1.0274616,-0.05998872,0.31381392
2044,-0.21249926,0.88320905,0.05274533,0.5927423
2045,0.20498273,0.97510576,-0.046219744,0.79279244
2046,0.15774249,0.45179698,-0.040043924,0.87354565
2047,-0.6224672,-0.2572773,-0.038871642,0.78492343
2048,0.25976497,-0.0023584613,-0.095606446,0.853865
2049,0.81462336,-0.7512834,-0.09214895,0.25133157
2050,-0.2621086,-0.61426264,-0.09631885,0.68338656
2051,-0.23700748,-0.9743036,0.11641871,0.87990534
2052,-0.85823643,-1.3685256,0.11305038,0.8639041
2053,1.8313487,1.940802,0.21636336,0.16234994
2054,-0.136736,0.3933352,-0.101128064,0.59595394
2055,0.04765762,0.427618,0.06847071,0.44749475
2056,-0.6847613,-1.4455922,-0.1910896,0.4841857
2057,2.1014137,-0.5373632,-0.16543172,0.22785342
2058,-1.4117985,1.4528774,0.18511885,0.35034597
2059,-0.5714939,0.9361014,0.07925018,0.023673534
2060,-0.7957287,-0.6333004,-0.07912203,0.504565
2061,-0.3240015,0.60252774,-0.035969242,0.82329106
2062,0.4654262,0.2056761,-0.0023090388,0.39557636
2063,1.901177,-1.7458962,-0.12347348,0.37307763
2064,0.5013047,1.898335,-0.10220947,0.34549785
2065,-0.31210423,1.1236142,-0.06371482,0.054629326
2066,0.025044447,1.6752429,-0.046830438,0.5725057
2067,0.18593667,1.4604971,-0.13081431,0.13376594
2068,0.6047161,2.0702853,-0.06404832,0.5171163
2069,0.75195116,0.58378184,-0.05924307,0.24562633
2070,1.2862357,0.18009344,0.16200946,0.39377153
2071,0.51890206,0.31297794,0.056145824,0.8657739
2072,0.74321795,-0.26209712,0.06865661,0.9449129
2073,0.1547981,-0.5565086,-0.033761263,0.6235126
2074,-0.034734398,-0.52050453,0.04871296,0.06884074
2075,-0.43038723,-0.3569007,-0.00321249,0.3198967
2076,-1.061373,-1.0669259,-0.20126712,0.8551625
2077,-0.37480828,-2.1500752,0.110941224,0.20741856
2078,-1.5594482,0.41876286,0.00056264614,0.76734746
2079,-0.5607277,-2.0411568,0.02186835,0.3032
2080,-0.08594333,1.3353848,-0.0008262209,0.30350447
2081,-0.34503126,0.9754774,0.11088391,0.7105781
2082,0.24509168,-0.46828637,0.21079445,0.2129575
2083,-1.3011864,-0.6531575,0.17778155,0.22981739
2084,0.30810967,-1.1909654,0.10224134,0.08757603
2085,0.24136563,-0.31942096,-0.052242506,0.633227
2086,-1.3492198,1.3498746,-0.19061394,0.34514976
2087,-0.31832966,-2.1015756,0.07216399,0.12191677
2088,0.32366976,-1.0575929,-0.039365143,0.3082962
2089,1.7159243,-1.8322661,-0.06105659,0.29145098
2090,-0.5751511,-1.6245527,0.048901465,0.16512954
2091,-0.28278035,-0.3220987,-0.2267756,0.40961444
2092,0.9246811,-0.5105331,-0.0967286,0.24729407
2093,1.8341113,-0.305874,-0.0907844,0.08385062
2094,-0.5860065,-0.042787507,0.10288403,0.3783927
2095,-0.22044131,1.1859654,-0.06886253,0.643044
2096,1.337204,0.47666842,-0.045775186,0.5865394
2097,-0.38147947,0.5090092,-0.11315793,0.8128991
2098,-0.22582011,-0.70242393,-0.023650814,0.36652148
2099,-0.17092176,1.3494661,0.14361635,0.5150932
2100,-0.86461306,-1.0077516,-0.13606147,0.83995306
2101,-0.32572174,0.743216,-0.19476886,0.12509179
2102,0.39570794,-0.12918817,-0.03138594,0.9248904
2103,-2.6566272,-0.68643236,0.14986978,0.4520197
2104,1.4462649,1.5528508,-0.03452999,0.10956073
2105,1.7350459,-0.6316286,-0.036836192,0.48320854
2106,-0.59697115,2.359767,-0.0931928,0.2779255
2107,-0.9976215,1.3149803,0.027878076,0.20046341
2108,-1.4350678,0.40184814,-0.020961432,0.67006516
2109,2.363679,-0.027381819,-0.18280081,0.23478949
2110,0.67910373,0.9521455,0.04928584,0.8875458
2111,0.6490632,-0.0067818454,0.10039395,0.5547745
2112,0.2166723,-1.1706427,0.1484748,0.2041012
2113,0.594746,-1.1581031,-0.06940914,0.45762265
2114,0.29510084,0.10962648,-0.045519203,0.900877
2115,1.3316225,0.47028446,0.06970271,0.58309376
2116,-2.1162,-0.9307592,-0.090854995,0.5232494
2117,0.14602183,-0.4509098,-0.12855749,0.52180445
2118,0.48856878,-0.17314744,-0.07871234,0.9853307
2119,1.1549126,0.75781685,0.21229069,0.4704107
2120,0.30779573,-0.14833097,-0.0034085289,0.046347857
2121,1.5053736,1.0906019,-0.08120749,0.62917936
2122,-0.5197687,-0.090516806,0.15157086,0.46152985
2123,0.108158104,1.4273145,0.0097935,0.26518464
2124,0.13009866,-0.474575,-0.10420821,0.59024334
2125,2.1505022,-0.9349801,-0.016329063,0.13849688
2126,-0.5561723,-0.2503059,0.14006934,0.28248262
2127,1.5460671,-0.27540973,-0.08170252,0.47428334
2128,0.15845232,-2.5616617,0.049286585,0.19455719
2129,0.77365386,0.053331256,0.24254707,0.15982616
2130,0.8929278,0.050548837,-0.043312244,0.13201928
2131,1.3714374,-1.3900039,-0.07224192,0.45938635
2132,-0.026822237,-0.42271656,0.08665567,0.61608255
2133,-0.22130382,-0.10625195,-0.24121729,0.85116243
2134,-0.68358195,-0.25195667,-0.022041772,0.27649724
2135,-0.96646917,-0.60134876,-0.0032977865,0.6784371
2136,-1.1856792,-1.4323945,-0.07297085,0.80378604
2137,0.0040188264,-1.9848306,-0.1637806,0.4557525
2138,0.28483775,-0.26430523,0.16778931,0.026224732
2139,0.60696787,0.34737954,-0.12523364,0.5555749
2140,-0.54588777,-0.08652969,0.04026283,0.87483764
2141,-1.183578,1.7954818,-0.0774275,0.1911943
2142,0.06223045,-0.1519214,0.099673696,0.738814
2143,-1.4451607,-0.7854919,-0.0015456663,0.18165112
2144,0.20662291,-0.4405211,-0.05916093,0.29629183
2145,0.79909253,0.10760628,-0.08081006,0.10591197
2146,-1.079408,0.014817876,0.16110192,0.33004093
2147,0.9489166,0.19507684,-0.16376746,0.38063645
2148,0.5563329,-0.091072194,-0.04434234,0.7655058
2149,-0.0992164,0.8432151,-0.0049077002,0.49247742
2150,-1.4319851,-1.9244288,-0.07171815,0.17704976
2151,-1.7892244,0.9323596,0.026050681,0.65373325
2152,-0.37309483,0.10099982,-0.032337047,0.35070896
2153,0.76702595,1.2927569,0.04061759,0.5686461
2154,-1.0096416,-0.2777025,-0.041010153,0.37888503
2155,0.30306318,1.5160432,-0.002664976,0.35773945
2156,0.33365047,0.7462613,-0.07029881,0.4218794
2157,-1.0854983,0.49536312,0.18739878,0.6824553
2158,-0.23309644,1.3805242,-0.016452748,0.9435905
2159,-0.10943394,-0.3507432,-0.13196757,0.44197023
2160,-0.86166054,-0.48858783,-0.15603067,0.5878283
2161,0.009745728,-0.22365713,0.012006306,0.95553946
2162,1.3444693,-1.084446,0.102055155,0.955567
2163,-2.4018016,0.23177466,0.18125582,0.80040514
2164,-2.0157747,-0.35679302,0.1137581,0.2155658
2165,-0.6157695,1.4358903,0.016358422,0.14526951
2166,0.87155145,1.9446399,-0.035976544,0.8084935
2167,0.16871585,1.2506953,-0.09480073,0.06278944
2168,0.31027088,-0.89131504,-0.10899239,0.38812673
2169,0.74288213,-0.5872182,-0.23146324,0.090420246
2170,-0.71519536,-0.83217525,-0.022961507,0.48342896
2171,0.70911855,1.2760898,0.020057915,0.6017076
2172,0.86278045,0.8344052,0.20298815,0.3459226
2173,1.0146141,0.13600416,-0.0010471134,0.22472632
2174,0.13681458,-0.76155585,-0.11276547,0.33870673
2175,-0.16789952,0.2832965,-0.19072472,0.1413337
2176,-0.85197085,0.31247902,-0.14508332,0.7685808
2177,-0.0352397,1.033802,0.007608586,0.007396221
2178,0.11678067,-0.9434557,0.016217375,0.35289323
2179,-1.3172343,0.91748124,0.02997964,0.37529898
2180,-0.07953159,1.780403,0.081849314,0.5124333
2181,0.37416226,-0.76684976,0.013680823,0.47194386
2182,0.19524434,-0.070579626,-0.028788386,0.9516072
2183,-1.2829186,0.4122387,0.034415375,0.71308494
2184,2.3196697,0.5150396,0.0632872,0.88938856
2185,1.1344477,-0.09714883,0.083437815,0.2810644
2186,2.9875145,0.7018476,-0.099363655,0.7664869
2187,-1.8300214,1.1230469,0.0464514,0.5351646
2188,0.7453962,-0.21204513,-0.100785546,0.64031494
2189,0.4183995,0.097269975,0.10980304,0.87578785
2190,1.3443779,0.22086704,0.081553094,0.34020984
2191,-0.20350766,2.3788784,0.08083328,0.05190766
2192,-0.25054237,-0.6343478,-0.17880408,0.45654917
2193,-1.0489494,1.4689204,-0.036831494,0.18797684
2194,0.33860976,-0.5500686,-0.026917983,0.87995243
2195,-0.7376117,0.27731353,-0.10577717,0.6294893
2196,0.3669295,0.7511224,0.023349486,0.2435844
2197,-0.63033587,0.418666,-0.20082453,0.99748707
2198,0.3491089,1.4068371,-0.045219164,0.46200562
2199,-1.4106296,-0.9374636,-0.066031404,0.012607336
2200,0.7178894,-0.1562004,-0.14811574,0.5328331
2201,-0.45989415,1.340888,0.06908585,0.2739557
2202,0.8807432,0.01424708,-0.079450265,0.01813364
2203,0.62334496,1.5862703,0.094799265,0.7213173
2204,-1.3630232,0.1490369,-0.09174696,0.96478426
2205,0.5458761,-0.51082176,-0.06391152,0.26495075
2206,0.16947122,0.64093435,0.08290618,0.4385147
2207,0.16652367,0.04157549,0.11701428,0.4670483
2208,-0.7478932,0.13994369,-0.13710384,0.34363592
2209,0.39083114,-1.1113065,-0.09807288,0.8862523
2210,-0.0469464,-0.18580002,-0.11240021,0.23621202
2211,0.3127994,0.44568795,0.14849405,0.030288815
2212,0.6530441,-1.0546591,0.0024958062,0.8053175
2213,0.60497195,-0.20059057,-0.069539376,0.04664874
2214,-0.5629591,0.36164612,0.016675001,0.27627158
2215,0.8241705,-1.2824879,-0.23854204,0.7978796
2216,0.9603919,-0.7493935,0.076240614,0.43328273
2217,1.105457,-0.4336909,0.090794,0.15028155
2218,0.8125935,0.30339202,-0.0324535,0.026863456
2219,0.5898612,0.9580497,0.03691374,0.67698133
2220,-1.708782,0.028051866,0.17523284,0.34850562
2221,-0.3134542,-2.0908554,-0.07021888,0.06856811
2222,0.38564143,-1.1665379,0.061376024,0.75189626
2223,-0.64115435,0.8116489,0.090151854,0.3861375
2224,0.29911917,-0.49261698,0.033951588,0.34476948
2225,-1.0718422,-0.34852856,-0.24814029,0.14767277
2226,0.7071162,0.8548548,-0.15358974,0.72867715
2227,-1.8602355,-0.08418684,-0.028860152,0.96863544
2228,-0.86169726,-1.003833,-0.13792387,0.97049737
2229,1.0890349,-0.23581372,0.016910475,0.82394516
2230,-1.0475956,-0.7710658,-0.055379756,0.00889194
2231,0.4529459,-1.2652534,-0.06159776,0.039959908
2232,0.7287233,1.0821756,0.17293157,0.16950488
2233,-1.4124188,1.9012244,-0.16580434,0.29416335
2234,0.99052024,1.1422825,-0.05549809,0.77402747
2235,-0.68430847,-0.34863654,-0.004543249,0.85174286
2236,0.802253,1.7374784,-0.19873951,0.29458416
2237,-0.27166152,-0.42681876,0.14266123,0.20394921
2238,-1.7733727,0.36110803,0.09802945,0.068699
2239,-0.3671122,1.4702936,-0.08359655,0.14848292
2240,-0.402702,0.25342286,-0.0061390824,0.7268493
2241,0.21145548,0.09101323,-0.026108846,0.83353174
2242,0.7557255,1.7321564,-0.07824137,0.4693209
2243,-0.87982213,0.98148906,-0.024035221,0.9239385
2244,-0.78400064,0.14250362,0.052603282,0.3903023
2245,-1.0296534,-0.5094424,0.13966277,0.3291254
2246,0.1419612,-0.26729217,-0.02705933,0.7555828
2247,-0.8551505,0.60292906,0.07119971,0.054931164
2248,0.4071532,-0.49576902,0.037636332,0.061832666
2249,0.6823035,0.596931,-0.038870033,0.73673964
2250,-1.0722902,-0.7529809,0.062476557,0.20842934
2251,0.32189903,-0.19800611,0.010839435,0.08974707
2252,0.647953,-0.8430077,0.07308686,0.79807234
2253,-0.5688615,-1.1303009,0.08181068,0.10349059
2254,0.9383795,-0.60552907,-0.17125458,0.8188306
2255,1.911855,0.2066516,0.071702324,0.82885575
2256,0.22295055,0.26500446,0.062483426,0.86954117
2257,-0.0018803587,1.2666833,-0.08386355,0.309376
2258,0.3875035,-1.7703716,-0.044150118,0.07753706
2259,-0.2512004,0.24585354,-0.085734025,0.91231215
2260,-0.58271974,0.08686097,-0.028192053,0.5505605
2261,1.2826624,-0.60466534,-0.04822388,0.1827879
2262,0.5720384,-1.6151972,-0.048487104,0.74917746
2263,1.3512136,-0.20330113,-0.051552303,0.9136865
2264,0.738341,-1.4433286,0.1729545,0.12902308
2265,-0.25959238,-1.54618,-0.08805471,0.91542757
2266,-0.42144656,0.8869357,-0.041111093,0.45239127
2267,0.64992404,-0.85736436,-0.028754128,0.9269583
2268,1.7128974,-1.1046077,-0.0048096636,0.8112471
2269,1.3002468,-0.42433745,-0.10348364,0.5847821
2270,-0.8246824,-0.19736469,-0.10819017,0.30953276
2271,-0.51892823,2.305146,-0.02327314,0.7628263
2272,-0.5180289,1.4667441,0.030777726,0.19305968
2273,0.28101632,1.1347789,-0.088435695,0.38710725
2274,-1.0432575,1.1794963,-0.20347443,0.35424626
2275,1.1318755,-1.0949448,-0.036523398,0.9539633
2276,0.9672896,-1.1017765,0.21721394,0.22221804
2277,0.30651486,-0.68984383,0.0612004,0.7513617
2278,1.0447516,-0.385873,-0.120619714,0.8433695
2279,0.100638814,1.5878781,0.035578005,0.07382524
2280,-0.48953113,0.6703433,0.10858678,0.23606503
2281,0.20988481,0.030873295,0.13839583,0.9410782
2282,1.4736006,-0.27153566,-0.18604513,0.32419908
2283,0.505267,-0.10326571,-0.10186408,0.08413994
2284,0.045655187,-0.40652266,0.04204215,0.64823234
2285,0.85875106,-2.2008522,0.12735833,0.68039143
2286,0.25579518,1.1063348,-0.053870697,0.3604126
2287,-0.06580754,-0.34851778,-0.06944274,0.11189091
2288,-0.48856762,-0.94093907,-0.0044371835,0.6890092
2289,-1.6741287,0.1752573,0.21733706,0.9371929
2290,-0.52338326,0.6933446,-0.07706382,0.4876628
2291,0.3323375,0.34720972,-0.047563247,0.7158568
2292,-1.6202661,-1.1898717,-0.09845441,0.29939318
2293,-0.22101599,-0.08190442,-0.01921541,0.5352087
2294,-0.8884808,0.70528454,-0.06514094,0.22826135
2295,1.8157352,-0.987331,0.06317006,0.1208365
2296,1.3117692,-0.10002721,0.13013233,0.3332883
2297,-0.6381482,0.45895752,0.16554707,0.55696785
2298,0.75926465,-0.80207634,-0.105204,0.6671486
2299,0.7003499,-1.1022393,0.015994849,0.4883281
2300,0.99140406,-0.64671403,-0.026993373,0.22216618
2301,-1.055596,0.70937485,-0.08379956,0.5091107
2302,-0.298715,-0.54274195,0.083794355,0.11118221
2303,0.03457548,0.9366606,-0.11562764,0.61415887
2304,0.31214362,-1.1342713,-0.12546359,0.6468071
2305,-0.836878,-0.9663647,-0.02707526,0.053876996
2306,0.64932483,0.38288274,0.039508794,0.662848
2307,-1.1449199,-0.5033799,0.02477718,0.5502864
2308,-0.24622701,0.26426762,-0.0384996,0.47288978
2309,1.3410143,1.1452125,-0.010728034,0.89624393
2310,1.4043542,-2.0649211,-0.09237941,0.83306766
2311,-1.5189601,0.32424068,-0.192066,0.0450114
2312,-0.7394086,-0.6575689,0.16263731,0.31221938
2313,0.75129116,0.56693125,0.108045496,0.794083
2314,-0.23667744,-0.78414327,-0.07412121,0.84860957
2315,0.49609697,-1.3022817,-0.024229499,0.6576359
2316,-0.86826724,-0.20590636,-0.008790798,0.43577445
2317,-1.3346559,0.140865,-0.015928011,0.15974712
2318,-0.5602229,0.71613634,-0.08794345,0.014957786
2319,1.1890857,-0.50050366,0.053019263,0.8511939
2320,0.5378246,1.067656,-0.02326224,0.5487436
2321,-1.7823915,-0.9639729,0.034756713,0.02322483
2322,0.4483346,0.94510895,-0.0015285122,0.6729927
2323,0.16870525,-0.7317218,-0.019237662,0.18946016
2324,0.8636162,0.5219992,0.21295415,0.6162292
2325,2.181356,-0.93365324,-0.118658066,0.0931834
