,y
3918,0.0
2949,0.0
2417,0.0
3526,0.0
3509,0.0
3402,0.0
2894,0.0
2512,0.0
2491,0.0
2933,0.0
3154,0.0
3620,0.0
3314,0.0
2409,0.0
3198,0.0
3638,1.0
2039,0.0
3857,1.0
2118,0.0
2987,0.0
2536,0.0
3500,0.0
2190,0.0
3555,0.0
2776,0.0
3082,0.0
3917,0.0
2627,0.0
3910,0.0
3271,0.0
3788,0.0
3125,0.0
3838,0.0
2083,0.0
3966,0.0
2585,0.0
2147,0.0
2554,0.0
2470,0.0
2125,1.0
2577,0.0
2088,0.0
2694,0.0
3078,0.0
3169,0.0
3471,0.0
3427,0.0
3191,0.0
3712,0.0
2571,0.0
2914,0.0
3275,0.0
2338,0.0
3257,0.0
2308,0.0
2977,0.0
2516,0.0
3457,0.0
2854,0.0
2474,0.0
3948,0.0
3539,0.0
3139,0.0
2955,0.0
2069,0.0
2601,0.0
3131,0.0
3432,0.0
2319,0.0
2005,0.0
2919,1.0
2162,0.0
2429,0.0
2595,0.0
3501,0.0
3637,0.0
3587,0.0
3091,0.0
2604,0.0
2729,0.0
3813,0.0
2745,0.0
3184,0.0
2398,0.0
3112,0.0
2299,0.0
3833,0.0
3711,0.0
2751,1.0
3104,0.0
3368,0.0
2037,0.0
3216,0.0
2507,0.0
2916,0.0
3010,0.0
2176,0.0
3686,0.0
2267,0.0
2172,0.0
2325,0.0
3393,0.0
3863,0.0
3410,0.0
3632,0.0
2301,0.0
2792,0.0
3346,0.0
2764,0.0
2867,0.0
3247,0.0
3578,0.0
3920,0.0
2779,0.0
2708,0.0
2119,0.0
2824,0.0
2928,0.0
3113,0.0
3814,0.0
2530,0.0
3931,0.0
3477,0.0
2143,0.0
2021,0.0
3263,0.0
3955,0.0
3837,0.0
2373,0.0
3413,0.0
2469,0.0
3707,0.0
2890,0.0
3188,0.0
2929,0.0
2543,0.0
3949,0.0
3068,0.0
2885,0.0
3000,0.0
2725,0.0
3403,0.0
2859,0.0
3309,0.0
2922,0.0
2160,0.0
3145,1.0
2133,0.0
2865,0.0
3604,0.0
3088,0.0
2182,0.0
2942,0.0
2028,0.0
2797,0.0
2206,0.0
2681,0.0
2573,0.0
2902,0.0
2973,0.0
2983,0.0
2608,0.0
2785,0.0
2408,1.0
3767,0.0
3380,0.0
3935,1.0
3687,0.0
2159,0.0
2404,0.0
2967,0.0
2606,0.0
3211,0.0
2254,0.0
3469,0.0
2098,0.0
2461,0.0
3612,0.0
3237,0.0
3877,1.0
3875,0.0
2746,1.0
2081,0.0
2979,0.0
3702,0.0
2844,0.0
3926,0.0
2059,0.0
2624,0.0
2238,0.0
2575,0.0
3258,0.0
3367,0.0
2613,0.0
2410,0.0
3323,0.0
2010,0.0
3281,0.0
2376,0.0
3768,0.0
