,x1,x2,x3,x4
3918,-0.45672077,-1.6128509,-0.55510294,-2.6240978
2949,-0.15275848,-0.21380535,-0.13044734,-0.33879232
2417,-0.24576284,-0.7694769,-0.26155043,-1.3814828
3526,-1.6349186,-3.6210432,-1.371942,-6.5447927
3509,-0.2480986,-0.3280871,-0.27427176,-0.8028429
3402,-0.88482004,-2.7885723,-1.1257946,-4.65503
2894,-0.3298172,-1.5070369,-0.2746197,-2.0308883
2512,-2.437804,-4.6207995,-2.354362,-9.588311
2491,-0.35985407,-1.2182341,-0.2177393,-1.8649013
2933,-1.0073233,-1.25382,-0.97254854,-3.239548
3154,-1.84469,-3.7752318,-1.9780947,-7.504197
3620,-0.5026572,-2.433372,-0.5718888,-3.6025949
3314,-1.31509,-3.0657914,-1.2732611,-5.657147
2409,-0.7427791,-1.3251696,-0.74704695,-2.7783768
3198,-0.35721406,-1.5627414,-0.4514171,-2.35466
3638,0.11876386,-0.44279337,0.11308359,-0.28572646
2039,-0.16410556,-2.24167,-0.11987001,-2.5132885
3857,-0.3403271,0.5522157,-0.3395102,-0.15073285
2118,0.024047904,-0.6104941,0.122562766,-0.4360974
2987,-0.20669968,-0.18329777,-0.09509232,-0.48784882
2536,-1.6637547,-2.4408917,-1.6554097,-5.884376
3500,-0.81815207,-2.0076034,-0.73495793,-3.472101
2190,-1.792519,-3.0215733,-1.7005575,-6.518122
3555,-0.46528122,-0.20510209,-0.27472192,-0.83357036
2776,-0.104541935,-0.46965024,-0.05731147,-0.41901082
3082,-0.4484243,-0.7714187,-0.46272683,-1.5970443
3917,-1.5872378,-2.7579136,-1.5280632,-5.8468246
2627,-0.39387557,-1.111862,-0.44211352,-1.8242172
3910,-0.3937493,-1.3143766,-0.2358767,-2.0005937
3271,-1.0334346,-2.9016662,-1.0884092,-5.1460953
3788,-0.83427197,-0.9966525,-0.75831115,-2.600516
3125,-0.8278774,-2.306693,-0.75747865,-3.7068484
3838,-0.5226813,-0.5206767,-0.6552837,-1.848395
2083,-0.6084326,-0.87042296,-0.6778949,-2.066755
3966,-1.8829561,-4.5686255,-1.7910182,-8.24815
2585,-0.73199016,-0.5870924,-0.91385067,-2.167553
2147,-0.33378744,-1.1941323,-0.28742796,-1.7342868
2554,-1.5726569,-2.912352,-1.5351971,-6.181288
2470,-2.5449321,-3.852941,-2.6307204,-8.97481
2125,0.15519124,-0.6491033,0.2955945,-0.43717897
2577,0.12866767,-0.56201375,0.12240952,-0.44237643
2088,-1.3092259,-2.6530614,-1.2080833,-4.9788084
2694,-0.70992935,-2.2484326,-0.78580886,-3.696217
3078,-1.6401651,-1.9567033,-1.5970309,-5.257704
3169,-0.3813467,-1.3772261,-0.45662695,-2.0586975
3471,-0.37917432,-0.32429972,-0.39922643,-1.0811064
3427,-0.93496865,-1.3935411,-0.97165364,-3.4217334
3191,-0.87538415,-2.149458,-0.8704642,-3.9279544
3712,-2.3354053,-6.0276074,-2.417,-10.788347
2571,-1.428476,-3.3464067,-1.4162593,-5.9670095
2914,0.06464224,-0.76172507,-0.0013197288,-0.86273265
3275,-0.96682864,-1.3378853,-0.9520536,-3.2655551
2338,-0.9758758,-2.3750968,-0.9488812,-4.4235816
3257,0.37168935,-0.8683993,0.2662306,-0.2812275
2308,-0.749333,-2.9451685,-0.68815655,-4.275421
2977,0.010007501,-0.4760933,0.09188117,-0.3962151
2516,-0.76988405,-3.8859925,-0.6741826,-5.365265
3457,-0.2454016,0.27488822,-0.42637217,-0.2810058
2854,-0.092312396,-0.1920343,-0.20457587,-0.5002829
2474,-1.0633911,-1.8170879,-1.0577667,-3.9687898
3948,-0.9468872,-0.882577,-0.88108927,-2.4960437
3539,-0.4806048,-1.2689847,-0.43174317,-2.2097793
3139,-0.8871186,-1.8142047,-0.87178445,-3.6583786
2955,-1.0454876,-2.1433578,-1.1222937,-4.260641
2069,-2.1235743,-4.6994843,-1.967261,-8.844309
2601,-0.020506235,-1.9940712,-0.020573968,-1.890696
3131,0.0727158,-1.5664998,0.110354975,-1.4959192
3432,-0.16253027,-0.3499743,-0.23915768,-0.76712584
2319,-0.9285164,-0.84240294,-0.83065003,-2.6607966
2005,-1.5110359,-2.465827,-1.4809322,-5.3524184
2919,-0.1124757,0.16795674,-0.08672562,-0.1499542
2162,-0.83093727,-3.634788,-0.6974784,-5.046998
2429,-0.39487162,-0.9581047,-0.27339524,-1.7691802
2595,-0.87088394,-3.1943407,-0.80045915,-4.9054413
3501,-2.836873,-4.1550026,-2.9146934,-9.886561
3637,-1.3014762,-2.4126112,-1.2627031,-4.7509875
3587,-1.1760045,-1.0147303,-1.121661,-3.2329638
3091,-1.4907836,-2.768757,-1.5200635,-5.742239
2604,-1.6134397,-2.4282568,-1.6309649,-5.584074
2729,-0.27863988,-1.8792517,-0.563267,-2.6929762
3813,-1.4874692,-3.984052,-1.3573956,-6.7715607
2745,-2.884402,-7.1915298,-2.9977715,-13.082936
3184,-0.44511628,-0.5199347,-0.5765764,-1.7139411
2398,-1.7588562,-1.3354495,-1.6951057,-4.812781
3112,-0.5716867,-1.086678,-0.51334405,-2.2118118
2299,-0.54771847,-1.2765187,-0.58498865,-2.336095
3833,-0.88184136,-0.9904915,-0.7286723,-2.6942542
3711,-0.26559705,-0.51316565,-0.30003268,-0.9961148
2751,-0.413837,0.686867,-0.45161527,-0.20317559
3104,-0.50326043,-0.09563291,-0.60046846,-1.3416369
3368,-0.66609013,-0.74266225,-0.77841437,-2.2848144
2037,-2.3843162,-3.3636625,-2.2777085,-8.048626
3216,0.06535252,-0.8635133,0.08457467,-0.7028375
2507,-0.05568028,-0.43306288,-0.076319665,-0.62239295
2916,-0.44228333,-0.9739684,-0.25559217,-1.6892098
3010,-0.6898492,-0.9497852,-0.7578543,-2.3261445
2176,-1.2058235,-2.4956028,-1.1681322,-5.0307617
3686,-0.6831548,-2.2384315,-0.57744753,-3.34803
2267,-0.86951727,-2.811861,-0.8027672,-4.419444
2172,-0.3732438,0.34725165,-0.20679691,-0.29451954
2325,-0.2213115,-2.502637,-0.266634,-3.1175761
3393,-0.008785151,-0.59757096,-0.16286957,-0.72375464
3863,-2.0744417,-4.5098777,-1.9557849,-8.52472
3410,-0.11218462,-0.2939981,-0.13314575,-0.4159652
3632,-1.2633017,-1.4092016,-1.2214607,-3.819413
2301,-0.77327925,-2.911964,-0.6310818,-4.116215
2792,-0.32183686,-1.364382,-0.4044751,-2.0884356
3346,-0.11816818,-0.61529326,-0.2395404,-1.0483588
2764,-1.2598013,-3.2304997,-1.2917448,-5.730912
2867,-1.9161886,-4.6076784,-1.7925786,-8.273793
3247,-0.4732762,0.06498319,-0.31237108,-0.6204419
3578,-0.9322615,-1.4516842,-0.99977773,-3.4163508
3920,-2.419818,-4.740301,-2.2874556,-9.391416
2779,-0.6745906,-2.889811,-0.7917663,-4.434354
2708,-0.5075231,-1.0940337,-0.44349426,-1.944977
2119,-0.57261765,0.014718175,-0.6076939,-1.1931652
2824,-1.3018898,-2.8308983,-1.1827514,-5.3334036
2928,-0.2521988,-0.34505415,-0.27599913,-0.76860327
3113,-0.5926562,-1.7274024,-0.6691283,-3.143504
3814,0.07396161,-0.7052705,0.09668954,-0.36202496
2530,-0.15633865,-0.87748784,-0.09795132,-1.0954168
3931,-0.8163995,-3.3906603,-0.9311455,-5.269283
3477,0.19717745,-0.6428344,0.19453508,-0.12579462
2143,-0.5499918,-1.7064949,-0.5735603,-2.9263108
2021,-0.58421296,-0.84126717,-0.73231214,-2.0332768
3263,-0.8526979,0.0021221638,-0.7258508,-1.4928578
3955,-1.0815197,-1.2747878,-1.0748639,-3.367388
3837,-0.800569,-2.7619665,-0.76778966,-4.36301
2373,-0.048972294,-0.28791702,-0.12755272,-0.43197426
3413,-1.0715047,-0.29437017,-1.2712654,-2.5296144
2469,-0.20317544,-1.779882,-0.4199311,-2.1303482
3707,-1.2004349,-1.6708678,-1.1341728,-4.108071
2890,-1.0200227,-3.1758058,-0.8800968,-4.971307
3188,-1.9340085,-4.486626,-1.8786728,-8.277048
2929,-1.0753958,-1.4011066,-1.0882936,-3.4121459
2543,-1.2556679,-2.5843115,-1.2372919,-5.1359644
3949,0.0065094708,-1.0666419,-0.056566734,-1.0564421
3068,-0.26277754,-2.3796477,-0.30869445,-2.9808147
2885,-1.9094251,-3.0354357,-1.8983426,-6.8292246
3000,-1.1734797,-3.6943102,-1.3020849,-6.16434
2725,-0.80019736,-3.3019629,-0.703746,-4.6057057
3403,-0.2661846,-0.7363212,-0.32082185,-1.5869331
2859,-0.76169956,-2.0277476,-0.8853434,-3.6612318
3309,-1.4006817,-2.3016796,-1.4222193,-5.08981
2922,-1.2964883,-1.2709247,-1.2473631,-4.0465975
2160,-0.7285014,-2.2294426,-0.7697982,-3.744886
3145,-0.2687464,-0.30358973,-0.34277192,-0.8479587
2133,-0.98158324,-2.3172762,-0.9944931,-4.2289953
2865,-1.08489,-1.3487642,-1.1363941,-3.5176303
3604,-0.5239954,0.42503846,-0.64007753,-0.666865
3088,-0.13668232,-1.2122004,-0.10852578,-1.4944212
2182,-1.3974153,-2.4574208,-1.3204943,-5.2034698
2942,-0.56899077,-2.1278448,-0.4739542,-3.2269025
2028,-1.7830838,-5.80546,-1.7364256,-9.366933
2797,-0.6579458,-1.4985749,-0.82611674,-3.0830636
2206,-0.5586693,-0.26643497,-0.53791213,-1.2509735
2681,-1.677747,-2.2657762,-1.6236329,-5.623652
2573,-1.3113594,-1.1689562,-1.35485,-3.860801
2902,-0.45128527,-0.66310227,-0.5115183,-1.6650884
2973,-0.22951841,-0.38485667,-0.21004127,-0.7812487
2983,-0.3887264,-0.25374764,-0.44944873,-1.1199986
2608,-0.2348193,-0.12415433,-0.4059267,-0.58588874
2785,-0.6274649,-2.2603369,-0.5865737,-3.3841646
2408,-0.6612478,-0.29836786,-0.64781415,-1.6101934
