,y_hat
3918,False
2949,False
2417,False
3526,False
3509,False
3402,False
2894,False
2512,False
2491,False
2933,False
3154,False
3620,False
3314,False
2409,False
3198,False
3638,False
2039,False
3857,False
2118,False
2987,False
2536,False
3500,False
2190,False
3555,False
2776,False
3082,False
3917,False
2627,False
3910,False
3271,False
3788,False
3125,False
3838,False
2083,False
3966,False
2585,False
2147,False
2554,False
2470,False
2125,False
2577,False
2088,False
2694,False
3078,False
3169,False
3471,False
3427,False
3191,False
3712,False
2571,False
2914,False
3275,False
2338,False
3257,False
2308,False
2977,False
2516,False
3457,False
2854,False
2474,False
3948,False
3539,False
3139,False
2955,False
2069,False
2601,False
3131,False
3432,False
2319,False
2005,False
2919,False
2162,False
2429,False
2595,False
3501,False
3637,False
3587,False
3091,False
2604,False
2729,False
3813,False
2745,False
3184,False
2398,False
3112,False
2299,False
3833,False
3711,False
2751,False
3104,False
3368,False
2037,False
3216,False
2507,False
2916,False
3010,False
2176,False
3686,False
2267,False
2172,False
2325,False
3393,False
3863,False
3410,False
3632,False
2301,False
2792,False
3346,False
2764,False
2867,False
3247,False
3578,False
3920,False
2779,False
2708,False
2119,False
2824,False
2928,False
3113,False
3814,False
2530,False
3931,False
3477,False
2143,False
2021,False
3263,False
3955,False
3837,False
2373,False
3413,False
2469,False
3707,False
2890,False
3188,False
2929,False
2543,False
3949,False
3068,False
2885,False
3000,False
2725,False
3403,False
2859,False
3309,False
2922,False
2160,False
3145,False
2133,False
2865,False
3604,False
3088,False
2182,False
2942,False
2028,False
2797,False
2206,False
2681,False
2573,False
2902,False
2973,False
2983,False
2608,False
2785,False
2408,False
3767,False
3380,False
3935,False
3687,False
2159,False
2404,False
2967,False
2606,False
3211,False
2254,False
3469,False
2098,False
2461,False
3612,False
3237,False
3877,False
3875,False
2746,False
2081,False
2979,False
3702,False
2844,False
3926,False
2059,False
2624,False
2238,False
2575,False
3258,False
3367,False
2613,False
2410,False
3323,False
2010,False
3281,False
2376,False
3768,False
