,x1,x2,x3,x4
3918,-0.35672078,-0.7128509,-0.45510292,0.6759022
2949,-0.15275848,-0.21380535,-0.13044734,0.36120766
2417,0.05423716,-0.16947687,0.038449585,0.21851715
3526,-1.6349186,-3.4210432,-1.371942,3.0552073
3509,-0.2480986,0.17191291,-0.27427176,0.09715708
3402,-0.38482004,-2.4885724,-1.0257946,1.7449702
2894,0.2701828,-0.30703706,0.3253803,0.3691114
2512,-1.937804,-1.8207996,-2.554362,2.1116889
2491,-0.35985407,0.18176594,-0.2177393,0.1350987
2933,-0.30732328,0.8461801,-0.8725485,-0.33954796
3154,-1.84469,-3.6752317,-1.8780947,3.395803
3620,-0.5026572,-1.1333721,-0.5718888,0.9974052
3314,-0.91508996,-2.2657914,-0.8732611,1.9428531
2409,0.057220925,0.17483033,-0.04704695,-0.078376815
3198,-0.15721406,-0.1627414,-0.25141707,0.24533996
3638,0.11876386,-0.44279337,0.11308359,0.31427354
2039,-0.16410556,-1.8416699,-0.11987001,1.2867115
3857,-0.3403271,0.6522157,-0.23951021,0.04926721
2118,0.2240479,-0.2104941,0.32256275,0.36390254
2987,-0.006699684,0.21670222,0.104907684,0.3121512
2536,0.2362453,1.3591082,0.24459033,-0.88437605
3500,-0.01815207,-0.007603407,0.06504209,0.12789902
2190,-0.892519,-1.2215734,-0.80055743,1.3818778
3555,-0.36528122,-0.105102085,-0.17472191,0.36642963
2776,-0.004541935,-0.26965025,0.04268853,0.28098917
3082,-0.2484243,-0.67141867,-0.36272684,0.60295564
3917,-0.88723785,-1.5579135,-1.4280632,1.4531753
2627,-0.39387557,-0.21186194,-0.44211352,0.3757828
3910,-0.3937493,-0.014376593,-0.2358767,0.29940635
3271,-0.5334346,-1.9016662,-0.58840925,1.5539048
3788,-0.73427194,-0.096652485,-0.6583111,0.4994839
3125,0.3721226,0.09330702,0.44252136,0.29315162
3838,-0.1226813,0.2793233,-0.25528365,0.05160501
2083,-0.4084326,0.72957706,-0.4778949,-0.066755034
3966,-0.9829562,-2.8686254,-1.8910183,2.2518501
2585,0.06800984,1.0129076,-0.11385065,1.0324471
2147,-0.33378744,-0.79413235,-0.28742796,0.7657132
2554,-0.97265685,-2.012352,-0.9351971,1.8187122
2470,-1.0449321,-0.552941,-2.7307203,0.72519034
2125,0.35519123,-0.24910331,0.4955945,0.36282098
2577,0.12866767,-0.36201376,0.12240952,0.25762355
2088,-0.7092259,-1.7530614,-0.6080832,1.5211916
2694,-0.20992935,-1.8484327,-0.8858089,1.3037829
3078,-0.14016509,1.0432967,-0.09703088,-0.45770377
3169,0.018653298,-0.5772261,-0.556627,0.34130254
3471,0.020825678,0.47570032,0.0007735733,0.5188936
3427,-0.63496864,-0.2935411,-0.6716536,0.5782666
3191,-0.075384155,0.25054207,-0.07046423,0.072045624
3712,-2.1354053,-1.0276074,-2.517,1.7116528
2571,-1.2284759,-2.3464067,-1.2162592,2.1329904
2914,0.06464224,-0.46172506,-0.0013197288,0.33726734
3275,0.33317137,0.46211475,-0.4520536,-0.46555513
2338,-0.9758758,-2.275097,-0.9488812,1.9764184
3257,0.57168937,-0.4683993,0.46623063,0.5187726
2308,-0.24933302,0.35483152,-0.18815656,0.024578705
2977,0.010007501,-0.37609327,0.19188116,0.30378488
2516,-0.26988405,-0.18599252,-0.17418256,0.3347351
3457,-0.045401607,0.67488825,-0.22637218,0.5189943
2854,0.10768761,0.2079657,-0.004575856,0.2997171
2474,-0.6633911,-1.3170879,-0.95776665,1.2312102
3948,-0.24688719,0.517423,-0.18108928,0.30395612
3539,-0.3806048,-0.16898468,-0.33174318,0.39022073
3139,-0.38711858,-1.4142047,-0.37178445,1.1416214
2955,-0.74548763,-1.3433578,-1.0222937,1.2393589
2069,-2.0235744,-3.0994844,-1.867261,3.0556912
2601,-0.020506235,-1.5940713,-0.020573968,1.109304
3131,0.0727158,-0.06649983,0.21035497,0.10408077
3432,0.13746972,0.2500257,0.060842313,-0.06712584
2319,-0.22851638,0.55759716,-0.13065001,-0.16079664
2005,-1.111036,-1.565827,-1.5809323,1.5475816
2919,-0.1124757,0.26795673,-0.08672562,-0.0499542
2162,0.8690627,-1.434788,1.0025216,0.5530019
2429,0.10512838,0.04189524,0.22660474,0.030819822
2595,0.42911607,-0.5943408,0.49954084,0.2945587
3501,-1.5368731,-2.5550027,-3.0146933,2.3134387
3637,0.09852376,0.38738886,0.13729689,0.8490124
3587,-0.37600452,0.5852698,-0.32166097,-0.03296338
3091,-1.3907835,-2.568757,-1.4200635,2.457761
2604,-0.6134397,-0.42825675,-0.6309649,0.81592596
2729,-0.27863988,-0.07925172,-0.663267,0.20702377
3813,-1.1874692,-2.0840518,-1.4573957,1.9284394
2745,-1.684402,-2.4915297,-2.7977715,2.3170638
3184,0.15488371,0.68006533,0.023423582,-0.4139411
2398,-0.058856178,2.0645506,0.0048943497,-1.1127808
3112,-0.071686685,-0.68667805,-0.6133441,0.4881882
2299,-0.34771848,0.123481296,-0.6849887,0.1639049
3833,-0.48184136,-0.19049144,-0.3286723,0.60574585
3711,0.034402955,0.086834386,-3.265962e-05,0.20388535
2751,-0.413837,0.686867,-0.45161527,-0.10317559
3104,-0.103260435,0.50436705,-0.40046847,-0.2416369
3368,-0.66609013,1.1573378,-0.67841434,-0.28481436
2037,-0.98431623,-1.1636627,-1.4777086,1.251374
3216,0.06535252,-0.5635133,0.08457467,0.39716247
2507,0.14431973,-0.033062875,0.123680346,0.17760709
2916,-0.44228333,-0.4739684,-0.25559217,0.6107902
3010,-0.6898492,-0.049785174,-0.7578543,0.47385556
2176,-0.9058235,-1.6956029,-0.8681322,1.5692383
3686,0.21684518,-0.43843144,0.3225525,0.25197014
2267,-0.6695173,-2.411861,-0.6027672,1.9805559
2172,-0.3732438,0.5472516,-0.006796914,0.10548036
2325,0.0786885,0.09736309,0.033366013,0.08242391
3393,-0.008785151,-0.39757097,-0.26286957,0.27624536
3863,-2.0744417,-4.5098777,-1.9557849,3.9752798
3410,-0.012184622,-0.093998104,-0.033145748,0.1840348
3632,-0.16330174,-0.40920162,-1.3214607,0.48058707
2301,-0.77327925,-1.4119639,-0.6310818,1.3837848
2792,-0.32183686,-0.46438202,-0.4044751,0.5115644
3346,0.28183183,0.18470678,0.16045961,-0.14835879
2764,-0.45980126,-1.6304998,-0.49174488,1.3690878
2867,-0.3161886,-3.8076785,-0.19257863,2.6262069
3247,-0.4732762,0.26498318,-0.31237108,0.17955808
3578,-0.6322615,-0.55168426,-0.8997777,0.6836492
3920,-1.019818,-2.340301,-2.3874555,1.9085844
2779,-0.6745906,-1.0898111,-0.7917663,1.0656462
2708,-0.5075231,-0.49403372,-0.44349426,0.655023
2119,-0.27261764,0.6147182,-0.30769393,0.006834807
2824,-1.1018897,-2.4308982,-0.9827513,2.1665964
2928,-0.15219879,-0.14505416,-0.17599912,0.23139673
3113,-0.4926562,0.27259755,-0.5691283,0.1564961
3814,0.17396161,-0.6052705,-0.003310463,0.33797503
2530,-0.056338646,-0.47748783,0.0020486824,0.40458322
3931,-0.7163995,-3.1906605,-0.83114547,2.4307172
3477,0.19717745,-0.44283444,0.39453506,0.27420536
2143,-0.24999179,-0.106494926,-0.2735603,0.2736892
2021,-0.58421296,-0.54126716,-0.73231214,0.6667232
3263,-0.3526979,0.6021221,-0.6258508,-0.092857815
3955,-0.68151975,-0.47478777,-1.1748639,0.632612
3837,-0.700569,-0.46196645,-0.66778964,0.83699006
2373,-0.048972294,-0.28791702,-0.12755272,0.26802573
3413,-0.47150472,0.90562975,-0.6712654,-0.12961456
2469,-0.20317544,0.22011805,-0.21993111,0.06965169
3707,-0.10043492,0.5291321,-0.034172744,-0.20807084
2890,-1.0200227,-1.4758058,-0.9800968,1.5286932
3188,-1.7340084,-4.086626,-1.6786728,3.5229518
2929,-0.67539585,-0.7011066,-1.1882936,0.78785414
2543,-1.2556679,-2.3843114,-1.2372919,2.1640356
3949,0.20650947,-0.46664193,0.14343327,0.24355786
3068,-0.26277754,-1.9796478,-0.30869445,1.4191853
2885,-0.8094251,-0.6354357,-1.6983426,0.77077544
3000,-0.37347966,0.7056898,-0.5020849,-0.16434005
2725,-0.30019736,0.39803714,-0.20374602,0.09429447
3403,0.033815403,-0.1363212,-0.020821862,0.21306686
2859,-0.76169956,-1.6277477,-0.8853434,1.4387683
3309,-0.90068173,-1.3016796,-0.9222193,1.3101901
2922,-1.2964883,-1.2709247,-1.2473631,1.6534026
2160,-0.42850137,0.8705574,-0.6697982,-0.24488577
3145,-0.0687464,0.09641026,-0.14277193,0.052041315
2133,-0.8815832,-2.1172762,-0.8944931,1.8710047
2865,-0.88489,0.5512358,-1.0363941,0.18236966
3604,-0.4239954,0.7250385,-0.44007754,-0.06686482
3088,0.26331767,-0.4122004,0.2914742,0.20557876
2182,-1.2974153,-1.7574208,-1.2204943,1.7965302
2942,-0.56899077,-0.5278448,-0.4739542,0.6730975
2028,-1.7830838,-1.90546,-1.7364256,2.1330671
2797,0.3420542,0.50142515,0.17388326,-0.2830636
2206,-0.15866932,0.53356504,-0.13791211,0.34902656
2681,-0.977747,-2.365776,-1.5236329,1.976348
2573,-0.7113594,1.2310438,-0.75485003,-0.26080114
2902,-0.35128528,0.23689774,-0.41151834,0.13491158
2973,0.17048159,0.41514334,0.18995874,-0.1812487
2983,-0.088726416,0.34625238,-0.14944872,-0.119998574
2608,0.065180704,0.47584563,-0.10592672,-0.28588873
2785,-0.6274649,-0.16033685,1.5134263,0.8158355
2408,-0.06124779,0.90163225,-0.04781413,0.7898068
3767,0.19560972,0.31418526,0.20685217,-0.18658984
3380,-1.329879,-2.5912292,-1.3324686,2.4829025
3935,0.13230962,-0.16944459,0.10314977,0.13761353
3687,0.61794484,0.3470435,-1.5138971,-0.66360426
2159,-0.64777744,-0.0921133,-0.6967653,0.4492784
2404,-1.1692507,-2.5974774,-2.7426076,2.1501715
2967,-0.8213478,-0.6077047,-0.62170964,0.86944216
2606,-0.04650757,-0.017324757,0.06767823,0.10281914
3211,-0.41088915,-0.15415761,-0.23931809,0.39429817
2254,0.057082344,-0.04416178,0.13392659,0.24440296
3469,-0.015938353,-0.4679579,0.022621702,0.39656982
2098,0.28460693,0.25348386,-0.019908756,0.6055795
2461,-0.2535773,-0.5053931,-0.23712726,0.50977653
3612,-0.17920665,0.48525017,-0.010635793,0.31291097
3237,-0.8223696,-3.0040667,-1.5380024,2.2554088
3877,-0.4032033,1.9340479,-0.37495103,-0.6383293
3875,-0.06728128,0.51499474,-0.21955574,-0.18400016
2746,-0.4608979,0.9214586,-0.43888226,0.17718221
2081,0.445255,-0.50233185,0.5472701,0.53572834
2979,-0.53037435,-0.14958325,-0.7395341,0.38519612
3702,-0.43918628,0.1743184,-0.60888094,0.1593587
2844,-0.347547,0.908378,-0.6907443,-0.09563778
3926,0.16415596,-0.2640291,0.105623916,0.1955964
2059,0.44985336,-0.6541859,0.40563726,0.24090675
2624,-1.3288968,-2.1883757,-1.396599,2.0956
2238,0.17715047,-0.23375136,0.2801837,0.24904826
2575,-0.25520474,-1.6862698,-0.3537869,1.26499
3258,-1.5280261,-2.1503377,-1.6393542,2.1377513
3367,-1.38831,-3.1121397,-1.5230589,2.6574626
2613,0.17910968,-1.1004786,0.26491615,0.6857905
2410,0.2150869,1.7364371,0.15897524,-0.9767493
