,u_x1,u_x2,u_x3,u_y
2000,-0.37016648,-0.55085546,-0.101231866,0.014672756
2001,0.6736131,-1.2451675,0.10876884,0.9235158
2002,0.6268565,-0.40220433,0.055096764,0.72882867
2003,0.5504623,-2.0454946,0.08690754,0.8769555
2004,1.3703446,0.60906684,0.006150025,0.5163065
2005,-0.17000917,-1.2682343,0.24902423,0.55253804
2006,0.2049214,-1.6728389,0.18807332,0.47819138
2007,0.3256094,0.4988839,-0.080422245,0.31635332
2008,-0.38879117,0.51741236,-0.077376254,0.855459
2009,-1.0658625,0.011716217,0.054087102,0.2882651
2010,1.9552666,-0.91285294,0.057944365,0.15510988
2011,0.6318994,-1.442747,-0.024828501,0.9240868
2012,0.22113834,2.4525466,-0.091110066,0.8926786
2013,-1.1302934,2.1108115,0.054638185,0.8051038
2014,-0.5760651,-0.4903596,0.0074773035,0.75579584
2015,-1.374603,-0.41673595,-0.06463394,0.5230979
2016,0.611032,-0.6325576,0.09352376,0.400113
2017,1.1481761,-0.3041648,-0.12702878,0.7701911
2018,0.73097277,0.30929777,0.012853238,0.4131993
2019,-2.7440948,-0.5480473,0.028162254,0.81852496
2020,0.09934418,0.6674271,0.17530113,0.86708415
2021,0.890922,1.7507671,-0.043218594,0.08315611
2022,0.041378107,0.15968578,0.09090731,0.9339639
2023,-0.08660677,0.93694454,0.028919956,0.7749369
2024,-1.1044608,-0.5685169,0.0025464115,0.8176025
2025,1.6666542,0.8390775,-0.019553049,0.8532119
2026,-1.7678097,-1.2043756,0.06795625,0.33542156
2027,0.2388889,-0.3233081,-0.14396901,0.5306932
2028,-0.73533994,-0.30418608,-0.14702192,0.27953196
2029,-2.4247556,-1.6242765,-0.036623266,0.04434955
2030,0.170686,0.9191608,0.15403599,0.34799004
2031,-0.9291668,0.42869645,0.16531917,0.6723863
2032,-0.37205935,1.2943594,0.046240374,0.19129038
2033,0.14500983,1.1751574,-0.12012166,0.7747613
2034,-0.7269865,1.4315186,0.21673332,0.70563555
2035,1.2447047,-0.19404495,0.066588484,0.72179866
2036,-1.283453,1.8242944,-0.12698092,0.38257837
2037,-0.9417666,-0.5955469,0.100699306,0.8904933
2038,0.120901324,-0.68081856,-0.039939728,0.68326247
2039,-0.85757583,1.7986436,-0.017014407,0.4586692
2040,0.251414,-1.088352,-0.07126073,0.43043447
2041,-0.0039122985,-0.76849025,-0.061817825,0.7133932
2042,0.3874945,-0.94373083,0.18618877,0.76252234
2043,-0.5094625,-0.6046571,0.017673008,0.9117937
2044,0.21476474,0.8199284,-0.13690968,0.84207034
2045,-0.0575754,-1.496423,-0.06162515,0.3648336
2046,1.1730298,2.4544194,0.03809003,0.8393036
2047,-0.01886274,0.32119888,0.13066973,0.8371464
2048,0.029436544,0.8305274,-0.047194105,0.046046376
2049,-0.50015724,0.75068915,0.010150831,0.86374295
2050,-0.0013849257,-0.72464246,0.0020476794,0.96643496
2051,0.636528,-1.5591105,0.07559331,0.35002363
2052,1.6586301,-1.1796699,-0.16940801,0.59794545
2053,1.1901238,-0.3426448,-0.048312347,0.061861515
2054,-1.7849045,-1.4883118,-0.12089925,0.29683852
2055,-0.061521653,0.72616035,-0.23665516,0.22237647
2056,2.0040798,2.2103388,-0.05831001,0.35865533
2057,0.47324592,1.196005,0.18641753,0.6830789
2058,1.0943336,-1.6615562,-0.06619444,0.67010045
2059,-0.36079308,-1.4527465,-0.0464669,0.7598667
2060,0.15609016,0.7430462,0.10849166,0.7173822
2061,0.750924,1.282793,0.14753516,0.3032179
2062,-0.015204134,-1.798498,0.05137974,0.105623245
2063,0.56927586,-0.80324835,0.012013078,0.66185963
2064,-0.02242954,0.48430702,-0.12870565,0.5260048
2065,0.9249936,0.61917967,-0.15150948,0.210307
2066,-0.7824599,0.35020578,-0.11516178,0.7884295
2067,-1.0879993,-1.2680527,-0.2826436,0.5680237
2068,-0.44395655,-0.30228162,-0.05505345,0.7659379
2069,0.1406616,0.58275175,0.046687324,0.2041496
2070,0.33125865,-0.02447877,-0.052464444,0.77786076
2071,0.7108329,-1.635944,-0.12394935,0.13375211
2072,-2.8308108,-0.3155731,0.052212834,0.5372338
2073,0.7087989,0.8615753,-0.09015171,0.073657036
2074,0.94081753,-1.1625001,-0.0059001665,0.5775752
2075,-0.44508326,-0.6759872,0.13830735,0.6291183
2076,-0.19796954,-1.2990602,0.08703917,0.16452098
2077,0.43131196,0.2528505,0.07223422,0.88683724
2078,0.977013,0.4348351,-0.15669413,0.27233636
2079,1.0120232,0.5733298,0.2941522,0.935001
2080,0.23060472,1.9905907,0.20019539,0.970574
2081,1.9287173,0.17047407,-0.048792936,0.57593954
2082,-0.5998647,-1.0779219,-0.008703688,0.5537635
2083,0.27077848,0.1791988,0.11160183,0.98429143
2084,1.5629014,-2.419037,0.08311384,0.5829828
2085,-1.0529524,0.028206715,-0.0036627688,0.047246933
2086,0.50902516,-0.50473154,-0.05588286,0.40629566
2087,-0.008462719,0.6405872,0.037432607,0.14983046
2088,-0.4885188,0.7294845,0.103270784,0.8058791
2089,-0.9009317,-0.21421571,-0.031561334,0.77923346
2090,-0.06037986,-0.3719799,0.090722,0.8612782
2091,0.4574043,-0.061055224,-0.023899605,0.96425915
2092,-0.40033174,-0.5749039,0.062694855,0.78276706
2093,0.0045662574,1.1812757,-0.0028302225,0.7812774
2094,0.2873546,-0.29421723,0.03980891,0.32752085
2095,1.7723824,-0.3554205,0.17508748,0.78140664
2096,-1.3574342,1.9190435,-0.23006745,0.66728914
2097,-0.9217481,0.0040735095,0.034383416,0.62338567
2098,1.2399527,-0.2981517,0.057884224,0.6364857
2099,0.1894356,0.27815112,0.08781686,0.8416482
2100,0.69156045,1.0147566,0.11419045,0.4909984
2101,0.91596246,0.71165407,-0.055446994,0.34138823
2102,-0.25377446,0.045903165,-0.16556372,0.2253828
2103,1.3659663,0.43617123,-0.05875122,0.30340695
2104,0.016668057,-1.0263761,-0.03474349,0.012711406
2105,1.0544751,2.0194495,0.17996083,0.9092288
2106,1.2753441,0.82319975,0.021917013,0.7321775
2107,0.4184172,2.3399959,0.06769359,0.89953804
2108,-0.48074767,0.070867956,0.102648936,0.08268285
2109,-0.84329295,-0.08422882,0.058138825,0.30671954
2110,-0.15958457,-0.4198388,-0.10557401,0.38204503
2111,0.017419385,-0.44263855,-0.09668973,0.15817666
2112,-1.9938068,-0.26700664,0.01292296,0.6409912
2113,0.5220615,0.6240161,0.15248926,0.92990875
2114,-0.75061363,0.14338905,-0.04044723,0.5122123
2115,0.8069639,0.52217937,0.035607487,0.15379095
2116,1.7847012,0.39779022,0.082707,0.26556897
2117,-0.044108614,-0.26605427,-0.15055123,0.5268285
2118,0.19128501,0.012590609,0.06635551,0.23739111
2119,0.84266907,-0.36066142,-0.07018872,0.13005233
2120,-1.4670992,-2.8505025,-0.13428144,0.09117174
2121,-0.6383833,0.25451776,-0.07151996,0.92966604
2122,-0.56137896,0.34684315,0.102555394,0.7176384
2123,-0.1411772,-0.5542699,0.041883335,0.4695698
2124,0.023751993,-0.0484296,-0.027868276,0.8446524
2125,-0.48803267,1.6245432,0.06405051,0.36382592
2126,1.0399925,0.66408104,0.103607886,0.8746711
2127,0.04676826,-1.7791281,-0.03500801,0.41186333
2128,0.38413224,-0.40650383,0.028639123,0.6792636
2129,-0.81663305,0.5039543,-0.1495971,0.8728477
2130,-1.2769527,-0.4071462,0.19379432,0.22696197
2131,-0.7110562,0.4558684,-0.09523625,0.26197731
2132,-0.6512092,-1.575518,0.084027715,0.16696191
2133,1.1054361,-0.99760914,-0.047084175,0.9136087
2134,-0.3216402,-0.14997894,-0.010932843,0.8060843
2135,1.1589892,0.68962157,-0.11539447,0.28007674
2136,-2.1471932,-0.98605174,0.04956199,0.26261413
2137,1.6404251,1.3751038,-0.068302535,0.24647212
2138,-0.95793456,0.1768026,0.13626501,0.4899155
2139,0.3652188,0.76543576,-0.1084524,0.67466867
2140,-0.48583886,0.3832117,0.10162919,0.45039415
2141,0.6379231,-1.3651886,0.28357482,0.8297026
2142,1.6693661,1.0376251,0.0821978,0.21527648
2143,0.23266459,1.243857,-0.028197026,0.96238375
2144,0.37935817,0.21076708,-0.03606372,0.15599632
2145,1.5593429,1.2195534,-0.012836141,0.69424295
2146,1.9608245,0.5622332,0.048656043,0.56164277
2147,0.8009489,-0.19934313,0.07548603,0.99600434
2148,0.5883037,0.1799601,-0.03422782,0.08582616
2149,-0.79749584,0.32987794,-0.06714373,0.0066097975
2150,-1.6546121,1.0733058,-0.01053622,0.57637656
2151,-0.18617731,-0.9576665,0.008501678,0.86305463
2152,-0.15245011,0.34834045,-0.11983142,0.88992167
