,years_experience,degree,nr_commits,nr_languages,nr_stars
2672,3.0,0.0,35.0,5.0,3.0
3066,3.0,0.0,33.0,6.0,15.0
3497,1.0,0.0,14.0,5.0,1.0
2873,0.0,1.0,4.0,3.0,4.0
3389,0.0,2.0,2.0,3.0,7.0
2569,1.0,0.0,12.0,5.0,6.0
2582,2.0,0.0,23.0,11.0,0.0
2935,1.0,0.0,13.0,2.0,6.0
2894,2.0,0.0,23.0,4.0,3.0
2885,1.0,0.0,16.0,4.0,1.0
3226,0.0,1.0,3.0,1.0,2.0
3699,2.0,0.0,25.0,2.0,3.0
2492,3.0,0.0,41.0,12.0,3.0
2010,1.0,2.0,16.0,3.0,4.0
3748,2.0,0.0,24.0,3.0,6.0
3251,3.0,0.0,32.0,1.0,7.0
3866,2.0,1.0,25.0,3.0,2.0
2890,2.0,0.0,27.0,4.0,2.0
3049,2.0,0.0,24.0,6.0,2.0
3019,2.0,0.0,26.0,8.0,1.0
2682,2.0,1.0,23.0,3.0,8.0
3967,2.0,1.0,23.0,0.0,6.0
3516,1.0,0.0,10.0,8.0,3.0
3303,2.0,0.0,24.0,3.0,1.0
2896,0.0,0.0,3.0,6.0,6.0
2029,3.0,0.0,34.0,2.0,1.0
3404,1.0,1.0,12.0,12.0,5.0
2250,3.0,0.0,34.0,1.0,1.0
2099,1.0,1.0,19.0,2.0,4.0
3177,1.0,0.0,15.0,1.0,5.0
2940,1.0,0.0,16.0,2.0,5.0
2185,1.0,2.0,19.0,1.0,2.0
3369,2.0,0.0,28.0,2.0,7.0
2846,1.0,1.0,15.0,8.0,4.0
3332,0.0,1.0,4.0,0.0,3.0
2247,3.0,0.0,32.0,3.0,4.0
3376,3.0,0.0,38.0,3.0,7.0
2821,2.0,0.0,21.0,6.0,1.0
3726,3.0,0.0,31.0,4.0,3.0
3331,1.0,0.0,16.0,1.0,14.0
2148,3.0,0.0,33.0,2.0,2.0
2042,0.0,2.0,4.0,4.0,1.0
3696,3.0,0.0,33.0,13.0,8.0
2577,3.0,0.0,35.0,1.0,3.0
2741,2.0,0.0,26.0,0.0,7.0
2592,0.0,2.0,6.0,8.0,9.0
2109,1.0,0.0,13.0,4.0,2.0
2824,2.0,0.0,24.0,5.0,6.0
3467,2.0,0.0,22.0,9.0,7.0
3235,1.0,1.0,12.0,3.0,4.0
3062,3.0,0.0,37.0,0.0,2.0
3026,1.0,1.0,15.0,3.0,3.0
2674,0.0,0.0,4.0,5.0,4.0
2544,0.0,2.0,2.0,4.0,5.0
2550,1.0,1.0,13.0,0.0,2.0
3852,2.0,0.0,24.0,1.0,1.0
3105,4.0,0.0,43.0,0.0,2.0
3973,3.0,0.0,34.0,2.0,3.0
2855,1.0,2.0,13.0,2.0,4.0
3248,2.0,0.0,24.0,6.0,3.0
3942,1.0,1.0,13.0,7.0,11.0
3192,1.0,1.0,17.0,2.0,3.0
3672,3.0,0.0,37.0,5.0,7.0
2771,2.0,0.0,22.0,4.0,2.0
2382,1.0,2.0,14.0,3.0,3.0
3687,1.0,0.0,15.0,7.0,4.0
2604,2.0,0.0,23.0,4.0,6.0
2183,0.0,0.0,2.0,7.0,2.0
3888,3.0,0.0,35.0,8.0,2.0
2587,2.0,0.0,21.0,2.0,6.0
3400,0.0,0.0,4.0,3.0,6.0
2349,2.0,0.0,24.0,6.0,5.0
3372,2.0,1.0,21.0,1.0,3.0
3474,2.0,1.0,27.0,6.0,2.0
3176,1.0,1.0,11.0,4.0,7.0
3638,2.0,1.0,27.0,3.0,5.0
3559,2.0,1.0,25.0,3.0,1.0
3923,3.0,0.0,31.0,1.0,4.0
3913,0.0,1.0,4.0,2.0,6.0
3001,0.0,2.0,3.0,4.0,1.0
2205,0.0,2.0,1.0,5.0,3.0
3722,3.0,0.0,34.0,4.0,4.0
3099,2.0,0.0,21.0,2.0,4.0
2578,0.0,0.0,4.0,5.0,7.0
3984,3.0,0.0,34.0,7.0,2.0
3206,4.0,0.0,40.0,4.0,5.0
2081,3.0,0.0,36.0,3.0,0.0
2322,1.0,0.0,11.0,9.0,3.0
2033,1.0,0.0,12.0,1.0,4.0
2035,1.0,0.0,12.0,2.0,7.0
2218,3.0,0.0,34.0,3.0,1.0
2560,0.0,1.0,5.0,2.0,3.0
3170,1.0,0.0,13.0,2.0,9.0
3189,0.0,1.0,5.0,1.0,0.0
2146,2.0,0.0,23.0,8.0,4.0
3654,3.0,0.0,33.0,5.0,4.0
3479,0.0,0.0,6.0,11.0,2.0
2145,1.0,1.0,15.0,2.0,2.0
2281,1.0,1.0,12.0,3.0,3.0
3830,0.0,2.0,0.0,1.0,4.0
2270,1.0,0.0,12.0,15.0,1.0
3335,2.0,0.0,23.0,4.0,8.0
2127,1.0,1.0,16.0,4.0,5.0
3862,3.0,0.0,33.0,13.0,1.0
2718,2.0,1.0,26.0,7.0,5.0
2208,1.0,2.0,16.0,5.0,1.0
2545,1.0,0.0,10.0,6.0,6.0
2470,2.0,0.0,22.0,5.0,3.0
2076,0.0,2.0,4.0,8.0,1.0
2128,1.0,1.0,13.0,3.0,3.0
2438,3.0,0.0,32.0,15.0,3.0
2746,0.0,3.0,1.0,8.0,2.0
2262,1.0,0.0,14.0,5.0,1.0
2543,0.0,1.0,2.0,3.0,4.0
2039,4.0,0.0,43.0,2.0,1.0
3617,2.0,1.0,21.0,6.0,2.0
2056,2.0,1.0,26.0,9.0,1.0
2333,0.0,3.0,2.0,13.0,8.0
3355,0.0,2.0,3.0,7.0,6.0
2903,3.0,1.0,33.0,2.0,7.0
2150,1.0,1.0,11.0,4.0,0.0
3324,1.0,1.0,13.0,3.0,3.0
3329,2.0,0.0,22.0,1.0,4.0
2647,2.0,0.0,23.0,7.0,7.0
3871,2.0,0.0,28.0,8.0,3.0
2939,3.0,0.0,34.0,2.0,3.0
3298,2.0,0.0,25.0,9.0,1.0
2296,1.0,1.0,15.0,5.0,2.0
3153,3.0,0.0,38.0,4.0,10.0
3359,2.0,0.0,23.0,7.0,4.0
3900,3.0,0.0,38.0,3.0,3.0
3437,1.0,2.0,11.0,1.0,2.0
2901,1.0,1.0,14.0,1.0,11.0
2007,3.0,0.0,33.0,2.0,4.0
2642,0.0,2.0,6.0,5.0,1.0
3364,1.0,0.0,16.0,3.0,5.0
3278,2.0,1.0,23.0,7.0,2.0
3591,1.0,1.0,17.0,11.0,2.0
2677,2.0,1.0,25.0,1.0,5.0
3578,2.0,0.0,26.0,7.0,1.0
3280,1.0,0.0,12.0,8.0,4.0
2828,2.0,0.0,27.0,6.0,8.0
