,years_experience,degree,nr_commits,nr_languages,nr_stars
2672,3.0,0.0,851.0,5.0,10.0
3066,3.0,0.0,2863.0,6.0,15.0
3497,1.0,0.0,1866.0,5.0,1.0
2873,0.0,1.0,1859.0,3.0,4.0
3389,0.0,2.0,849.0,3.0,7.0
2569,1.0,0.0,1859.0,5.0,6.0
2582,2.0,0.0,1859.0,11.0,0.0
2935,1.0,0.0,1858.0,2.0,6.0
2894,2.0,0.0,1858.0,4.0,3.0
2885,1.0,0.0,1859.0,4.0,1.0
3226,0.0,1.0,1859.0,1.0,2.0
3699,2.0,0.0,1853.0,2.0,3.0
2492,3.0,0.0,851.0,12.0,10.0
2010,1.0,2.0,849.0,3.0,4.0
3748,2.0,0.0,1861.0,3.0,6.0
3251,3.0,0.0,846.0,1.0,10.0
3866,2.0,1.0,1860.0,3.0,2.0
2890,2.0,0.0,1860.0,4.0,2.0
3049,2.0,0.0,1859.0,6.0,2.0
3019,2.0,0.0,1863.0,8.0,1.0
2682,2.0,1.0,1858.0,3.0,8.0
3967,2.0,1.0,847.0,0.0,10.0
3516,1.0,0.0,1854.0,8.0,3.0
3303,2.0,0.0,1859.0,3.0,1.0
2896,0.0,0.0,1853.0,6.0,6.0
2029,3.0,0.0,854.0,2.0,10.0
3404,1.0,1.0,1858.0,12.0,5.0
2250,3.0,0.0,1859.0,1.0,10.0
2099,1.0,1.0,1856.0,2.0,4.0
3177,1.0,0.0,1862.0,1.0,5.0
2940,1.0,0.0,1862.0,2.0,5.0
2185,1.0,2.0,848.0,1.0,2.0
3369,2.0,0.0,1858.0,2.0,7.0
2846,1.0,1.0,1857.0,8.0,4.0
3332,0.0,1.0,1859.0,0.0,3.0
2247,3.0,0.0,847.0,3.0,10.0
3376,3.0,0.0,851.0,3.0,10.0
2821,2.0,0.0,1858.0,6.0,1.0
3726,3.0,0.0,1856.0,4.0,10.0
3331,1.0,0.0,848.0,1.0,14.0
2148,3.0,0.0,1854.0,2.0,10.0
2042,0.0,2.0,847.0,4.0,1.0
3696,3.0,0.0,852.0,13.0,10.0
2577,3.0,0.0,852.0,1.0,10.0
2741,2.0,0.0,1856.0,0.0,7.0
2592,0.0,2.0,848.0,8.0,9.0
2109,1.0,0.0,1856.0,4.0,2.0
2824,2.0,0.0,1859.0,5.0,6.0
3467,2.0,0.0,1859.0,9.0,7.0
3235,1.0,1.0,1855.0,3.0,4.0
3062,3.0,0.0,2864.0,0.0,10.0
3026,1.0,1.0,1859.0,3.0,3.0
2674,0.0,0.0,1854.0,5.0,4.0
2544,0.0,2.0,846.0,4.0,5.0
2550,1.0,1.0,1859.0,0.0,2.0
3852,2.0,0.0,1859.0,1.0,1.0
3105,4.0,0.0,1863.0,0.0,10.0
3973,3.0,0.0,1861.0,2.0,10.0
2855,1.0,2.0,843.0,2.0,4.0
3248,2.0,0.0,1856.0,6.0,3.0
3942,1.0,1.0,846.0,7.0,11.0
3192,1.0,1.0,1860.0,2.0,3.0
3672,3.0,0.0,849.0,5.0,10.0
2771,2.0,0.0,1858.0,4.0,2.0
2382,1.0,2.0,853.0,3.0,3.0
3687,1.0,0.0,1856.0,7.0,4.0
2604,2.0,0.0,1857.0,4.0,6.0
2183,0.0,0.0,1860.0,7.0,2.0
3888,3.0,0.0,1856.0,8.0,10.0
2587,2.0,0.0,1858.0,2.0,6.0
3400,0.0,0.0,1860.0,3.0,6.0
2349,2.0,0.0,1860.0,6.0,5.0
3372,2.0,1.0,1857.0,1.0,3.0
3474,2.0,1.0,1856.0,6.0,2.0
3176,1.0,1.0,1859.0,4.0,7.0
3638,2.0,1.0,1861.0,3.0,5.0
3559,2.0,1.0,1858.0,3.0,1.0
3923,3.0,0.0,846.0,1.0,10.0
3913,0.0,1.0,1863.0,2.0,6.0
3001,0.0,2.0,844.0,4.0,1.0
2205,0.0,2.0,850.0,5.0,3.0
3722,3.0,0.0,851.0,4.0,10.0
3099,2.0,0.0,1859.0,2.0,4.0
2578,0.0,0.0,1858.0,5.0,7.0
