,h_post,h_post_individualized
3736,1.0,1.0
3175,1.0,1.0
3911,0.94,1.0
3887,0.94,1.0
2658,1.0,1.0
2575,1.0,1.0
3799,1.0,1.0
3116,1.0,1.0
3301,0.98,1.0
2142,1.0,1.0
2344,1.0,1.0
3346,1.0,1.0
3645,1.0,1.0
3316,0.07999999999999999,0.0
2827,1.0,1.0
2071,0.98,1.0
2265,0.98,1.0
2223,1.0,1.0
3973,1.0,1.0
2485,1.0,1.0
2153,1.0,1.0
3276,1.0,1.0
2956,1.0,1.0
2173,0.98,1.0
2335,1.0,1.0
3377,1.0,1.0
3748,1.0,1.0
3615,0.96,1.0
3228,0.03999999999999999,0.0
2098,1.0,1.0
2961,0.94,1.0
3874,1.0,1.0
3203,1.0,1.0
3987,0.98,1.0
3208,1.0,1.0
3930,0.98,1.0
2603,1.0,1.0
2232,1.0,1.0
3667,1.0,1.0
3222,0.98,1.0
3135,1.0,1.0
3701,0.96,1.0
3567,0.9,1.0
3916,0.98,1.0
3245,0.03999999999999999,0.0
2300,0.98,1.0
3834,0.92,1.0
2498,0.84,1.0
3389,0.98,1.0
3469,1.0,1.0
3907,1.0,1.0
2687,1.0,1.0
3440,0.98,1.0
2174,1.0,1.0
2524,1.0,1.0
3407,1.0,1.0
2722,0.96,1.0
2561,1.0,1.0
2007,1.0,1.0
2960,1.0,1.0
3728,1.0,1.0
3529,0.96,1.0
3062,1.0,1.0
3369,1.0,1.0
3704,1.0,1.0
2512,1.0,1.0
2477,1.0,1.0
2539,1.0,1.0
2988,1.0,1.0
3268,1.0,1.0
2166,0.98,1.0
3556,0.0,0.0
2819,1.0,1.0
2249,1.0,1.0
3406,1.0,1.0
3277,1.0,1.0
3939,0.98,1.0
3478,0.98,1.0
3764,0.98,1.0
3375,1.0,1.0
3838,0.98,1.0
3085,0.98,1.0
2706,1.0,1.0
2864,0.02,0.0
3986,1.0,1.0
2227,1.0,1.0
2670,1.0,1.0
3783,1.0,1.0
3824,1.0,1.0
2974,1.0,1.0
2867,0.98,1.0
3335,1.0,1.0
2888,1.0,1.0
2399,1.0,1.0
3555,1.0,1.0
2388,1.0,1.0
3329,1.0,1.0
2293,0.98,1.0
2209,1.0,1.0
2302,0.98,1.0
3724,0.94,1.0
3032,0.98,1.0
2119,1.0,1.0
2990,1.0,1.0
2065,0.92,1.0
3957,1.0,1.0
2672,1.0,1.0
3163,1.0,1.0
3490,1.0,1.0
3456,1.0,1.0
3861,1.0,1.0
2030,1.0,1.0
2009,1.0,1.0
2600,1.0,1.0
3893,0.9,1.0
3886,1.0,1.0
2531,0.98,1.0
2372,1.0,1.0
3854,1.0,1.0
3177,1.0,1.0
3899,1.0,1.0
3028,0.98,1.0
3468,0.98,1.0
3814,1.0,1.0
2180,1.0,1.0
3237,1.0,1.0
3662,1.0,1.0
3769,0.98,1.0
3544,0.96,1.0
3417,0.98,1.0
3825,1.0,1.0
3013,1.0,1.0
3959,0.98,1.0
3091,1.0,1.0
2861,0.86,1.0
3068,0.32000000000000006,0.0
3283,0.02,0.0
3966,0.98,1.0
3337,1.0,1.0
3750,0.10000000000000002,0.0
3809,1.0,1.0
2803,1.0,1.0
3267,0.02,0.0
3492,0.98,1.0
3620,1.0,1.0
3653,0.98,1.0
3157,1.0,1.0
2735,1.0,1.0
3737,1.0,1.0
3097,0.98,1.0
2484,1.0,1.0
2669,1.0,1.0
3498,0.94,1.0
2474,1.0,1.0
2341,1.0,1.0
2066,1.0,1.0
2821,1.0,1.0
3384,0.96,1.0
3108,1.0,1.0
2218,1.0,1.0
2493,1.0,1.0
2286,0.0,0.0
3297,1.0,1.0
3041,1.0,1.0
3200,1.0,1.0
2308,1.0,1.0
2872,1.0,1.0
2489,1.0,1.0
3119,0.98,1.0
3685,1.0,1.0
2515,0.98,1.0
3771,1.0,1.0
2161,1.0,1.0
2757,0.98,1.0
2250,1.0,1.0
3443,1.0,1.0
3357,0.02,0.0
3564,1.0,1.0
3767,1.0,1.0
3508,0.12000000000000001,0.0
3376,1.0,1.0
3841,1.0,1.0
2884,1.0,1.0
3848,0.98,1.0
3438,1.0,1.0
3751,1.0,1.0
3808,0.98,1.0
3928,1.0,1.0
3880,1.0,1.0
3477,1.0,1.0
3326,1.0,1.0
3573,1.0,1.0
2118,1.0,1.0
2246,1.0,1.0
3889,0.07999999999999999,0.0
3762,1.0,1.0
2345,0.98,1.0
3086,0.66,1.0
3405,1.0,1.0
2393,0.96,1.0
