ix,goal_cost,intv_cost
3736,0.829,5.0
3175,0.865,10.0
3911,0.873,5.0
3887,0.951,10.0
2658,0.877,15.0
2575,0.996,10.0
3799,0.928,5.0
3116,0.995,15.0
3301,0.85,5.0
2142,0.99,15.0
2344,0.941,10.0
3346,0.999,10.0
3645,0.88,15.0
3316,0.876,10.0
2827,0.973,10.0
2071,0.877,10.0
2265,0.877,10.0
2223,0.941,5.0
3973,0.981,5.0
2485,0.887,10.0
2153,0.949,10.0
3276,0.993,15.0
2956,0.946,10.0
2173,0.871,10.0
2335,0.956,15.0
3377,0.991,10.0
3748,0.896,10.0
3615,0.941,10.0
3228,0.751,10.0
2098,0.864,10.0
2961,0.941,10.0
3874,0.862,5.0
3203,0.864,10.0
3987,0.938,10.0
3208,0.964,5.0
3930,0.997,15.0
2603,0.942,5.0
2232,0.94,5.0
3667,0.949,10.0
3222,0.975,10.0
3135,0.949,10.0
3701,0.969,5.0
3567,0.869,15.0
3916,0.944,10.0
3245,0.904,10.0
2300,0.912,5.0
3834,0.882,10.0
2498,0.994,15.0
3389,0.944,5.0
3469,0.976,5.0
3907,0.876,10.0
2687,0.95,10.0
3440,0.895,5.0
2174,0.928,5.0
2524,0.921,5.0
3407,0.925,5.0
2722,0.88,15.0
2561,0.981,10.0
2007,0.995,15.0
2960,0.944,15.0
3728,0.841,5.0
3529,0.867,10.0
3062,0.94,5.0
3369,0.952,15.0
3704,0.884,10.0
2512,0.987,10.0
2477,0.994,15.0
2539,0.93,5.0
2988,0.837,5.0
3268,0.949,10.0
2166,0.954,10.0
3556,0.878,10.0
2819,0.828,10.0
2249,0.961,10.0
3406,0.88,10.0
3277,0.943,10.0
3939,0.758,10.0
3478,0.95,10.0
3764,0.921,5.0
3375,0.902,5.0
3838,0.882,15.0
3085,0.948,15.0
2706,0.959,10.0
2864,0.758,10.0
3986,0.873,15.0
2227,0.996,10.0
2670,0.989,15.0
3783,0.961,15.0
3824,0.955,10.0
2974,0.955,5.0
2867,0.873,15.0
3335,0.946,15.0
2888,0.995,15.0
2399,0.872,10.0
3555,0.996,10.0
2388,0.957,10.0
3329,0.96,10.0
2293,0.942,10.0
2209,0.936,15.0
2302,0.96,5.0
3724,0.864,15.0
3032,0.837,5.0
2119,0.957,10.0
2990,0.935,5.0
2065,0.846,5.0
3957,0.988,10.0
2672,0.944,15.0
3163,0.978,5.0
3490,0.915,5.0
3456,0.847,5.0
3861,0.985,15.0
2030,0.981,10.0
2009,0.922,5.0
2600,0.845,5.0
3893,0.885,15.0
3886,0.871,10.0
2531,0.899,10.0
2372,0.986,10.0
3854,0.996,15.0
3177,0.953,5.0
3899,0.895,15.0
3028,0.994,10.0
3468,0.878,10.0
3814,0.944,5.0
2180,0.994,15.0
3237,0.948,15.0
3662,0.873,10.0
3769,0.881,10.0
3544,0.87,15.0
3417,0.976,10.0
3825,0.852,5.0
3013,0.959,10.0
3959,0.945,10.0
3091,0.943,5.0
2861,0.97,5.0
3068,0.833,5.0
3283,0.924,5.0
3966,0.883,5.0
3337,0.938,15.0
3750,0.857,5.0
3809,0.873,15.0
2803,0.868,10.0
3267,0.881,10.0
3492,0.863,10.0
3620,0.882,15.0
3653,0.857,5.0
3157,0.98,10.0
2735,0.898,10.0
3737,0.974,5.0
3097,0.952,10.0
2484,0.964,10.0
2669,0.935,5.0
3498,0.895,10.0
2474,0.989,10.0
2341,0.979,10.0
2066,0.992,15.0
2821,0.839,5.0
3384,0.962,15.0
3108,0.94,5.0
2218,0.833,5.0
2493,0.98,15.0
2286,0.909,5.0
3297,0.963,5.0
3041,0.955,10.0
3200,0.974,5.0
2308,0.991,15.0
2872,0.925,5.0
2489,0.906,5.0
3119,0.938,10.0
3685,0.98,10.0
2515,0.876,15.0
3771,0.883,15.0
2161,0.994,10.0
2757,0.947,10.0
2250,0.808,5.0
3443,0.886,10.0
3357,0.923,5.0
3564,0.941,5.0
3767,0.957,10.0
3508,0.873,5.0
3376,0.936,5.0
3841,0.888,10.0
2884,0.751,10.0
3848,0.928,5.0
3438,0.996,10.0
3751,0.993,15.0
3808,0.944,5.0
3928,0.997,15.0
3880,0.98,10.0
3477,0.899,5.0
3326,0.929,5.0
3573,0.907,5.0
2118,0.994,15.0
2246,0.982,15.0
3889,0.881,10.0
3762,0.932,5.0
2345,0.974,10.0
3086,0.886,15.0
3405,0.983,10.0
2393,0.996,15.0
