,years_experience,degree,nr_commits,nr_languages,nr_stars
2177,1.0,1.0,845.0,1.0,5.0
3280,1.0,0.0,847.0,7.0,6.0
2178,2.0,0.0,846.0,2.0,7.0
2336,2.0,0.0,844.0,3.0,0.0
2094,2.0,1.0,845.0,0.0,4.0
3021,1.0,1.0,850.0,6.0,2.0
2239,0.0,0.0,844.0,5.0,4.0
3971,0.0,1.0,853.0,2.0,5.0
3047,1.0,1.0,843.0,6.0,1.0
3260,3.0,0.0,1860.0,1.0,5.0
3847,2.0,0.0,850.0,9.0,4.0
3275,2.0,1.0,849.0,2.0,3.0
2219,4.0,0.0,847.0,2.0,5.0
3850,1.0,1.0,842.0,2.0,1.0
3921,1.0,0.0,843.0,2.0,3.0
3110,1.0,0.0,842.0,4.0,6.0
3554,2.0,2.0,854.0,1.0,1.0
3419,1.0,2.0,845.0,2.0,5.0
3170,1.0,1.0,845.0,10.0,12.0
2269,2.0,0.0,850.0,0.0,3.0
2012,1.0,2.0,849.0,2.0,1.0
3014,0.0,1.0,846.0,3.0,3.0
3515,1.0,0.0,847.0,0.0,2.0
3580,3.0,0.0,848.0,3.0,2.0
2445,0.0,1.0,841.0,3.0,2.0
3725,1.0,1.0,846.0,2.0,2.0
2301,1.0,0.0,846.0,0.0,4.0
2265,2.0,0.0,854.0,1.0,8.0
3518,2.0,0.0,849.0,6.0,6.0
3464,2.0,0.0,854.0,4.0,5.0
2699,2.0,0.0,847.0,5.0,2.0
2071,3.0,0.0,847.0,1.0,3.0
2594,3.0,0.0,1854.0,0.0,7.0
3779,0.0,0.0,846.0,5.0,1.0
3503,0.0,1.0,851.0,0.0,4.0
2371,0.0,2.0,848.0,3.0,7.0
3500,2.0,0.0,855.0,2.0,7.0
2085,1.0,0.0,844.0,2.0,4.0
3188,1.0,0.0,849.0,0.0,6.0
3111,2.0,0.0,847.0,3.0,2.0
3432,0.0,0.0,850.0,1.0,8.0
3228,2.0,0.0,846.0,0.0,2.0
3331,2.0,0.0,845.0,0.0,2.0
3137,0.0,0.0,846.0,0.0,6.0
3142,1.0,0.0,849.0,0.0,3.0
3813,0.0,0.0,855.0,0.0,2.0
3797,0.0,1.0,850.0,5.0,3.0
2385,0.0,0.0,851.0,3.0,3.0
2782,1.0,0.0,852.0,4.0,3.0
3315,0.0,0.0,851.0,4.0,5.0
2252,1.0,0.0,845.0,4.0,2.0
2014,1.0,0.0,843.0,9.0,6.0
2089,2.0,0.0,854.0,2.0,1.0
3372,2.0,0.0,1854.0,8.0,3.0
2289,0.0,0.0,845.0,2.0,3.0
3304,1.0,0.0,847.0,5.0,0.0
3346,1.0,0.0,844.0,8.0,4.0
3753,2.0,1.0,857.0,0.0,4.0
3933,2.0,0.0,856.0,1.0,7.0
3556,1.0,1.0,844.0,1.0,2.0
2217,1.0,0.0,848.0,3.0,1.0
3942,1.0,0.0,845.0,1.0,6.0
3480,1.0,0.0,850.0,5.0,1.0
2157,2.0,0.0,847.0,4.0,8.0
2199,2.0,1.0,1854.0,15.0,1.0
3248,1.0,2.0,852.0,9.0,3.0
3061,1.0,0.0,845.0,4.0,1.0
2716,2.0,0.0,849.0,3.0,8.0
2994,2.0,1.0,851.0,3.0,5.0
3225,3.0,0.0,1859.0,12.0,10.0
2876,2.0,1.0,847.0,2.0,3.0
2049,1.0,0.0,852.0,4.0,2.0
2514,1.0,0.0,851.0,10.0,7.0
2884,1.0,0.0,849.0,3.0,2.0
2390,3.0,0.0,856.0,1.0,5.0
2446,3.0,0.0,852.0,13.0,10.0
3681,0.0,0.0,848.0,6.0,6.0
2236,4.0,0.0,1856.0,3.0,5.0
2839,1.0,0.0,852.0,14.0,10.0
3664,0.0,1.0,847.0,2.0,3.0
2343,1.0,0.0,849.0,5.0,1.0
2832,0.0,2.0,848.0,5.0,2.0
3737,3.0,0.0,852.0,10.0,5.0
3629,0.0,0.0,847.0,1.0,4.0
2111,2.0,0.0,1858.0,4.0,3.0
3123,3.0,0.0,1850.0,0.0,5.0
2662,1.0,1.0,848.0,2.0,7.0
2648,3.0,0.0,1857.0,6.0,1.0
3350,2.0,0.0,850.0,2.0,5.0
2677,2.0,0.0,849.0,3.0,3.0
3010,1.0,0.0,855.0,7.0,6.0
2944,3.0,0.0,857.0,4.0,3.0
3562,2.0,0.0,850.0,13.0,2.0
2877,1.0,1.0,849.0,5.0,6.0
2013,4.0,0.0,1861.0,1.0,4.0
3183,1.0,0.0,846.0,1.0,4.0
3301,3.0,0.0,1859.0,1.0,4.0
3459,2.0,0.0,853.0,17.0,2.0
3290,0.0,0.0,849.0,5.0,1.0
3152,2.0,1.0,846.0,7.0,1.0
2859,0.0,1.0,851.0,2.0,1.0
3893,0.0,1.0,849.0,5.0,4.0
2315,0.0,0.0,850.0,9.0,14.0
3954,0.0,0.0,847.0,2.0,1.0
2939,2.0,1.0,841.0,4.0,1.0
3791,1.0,0.0,851.0,2.0,8.0
2862,3.0,0.0,846.0,2.0,2.0
2731,4.0,0.0,1854.0,4.0,5.0
2838,0.0,0.0,847.0,4.0,3.0
3634,1.0,0.0,845.0,3.0,7.0
2885,1.0,0.0,846.0,5.0,9.0
3997,0.0,0.0,846.0,2.0,3.0
2817,3.0,0.0,1860.0,2.0,6.0
3899,0.0,0.0,850.0,4.0,4.0
3287,1.0,1.0,847.0,6.0,1.0
2345,0.0,0.0,847.0,5.0,2.0
3087,2.0,0.0,1854.0,3.0,4.0
