,y_hat
11978,False
15227,False
13638,False
14018,False
12578,False
16199,False
15366,False
11378,False
13851,False
13375,False
12495,False
15558,False
16134,False
17520,False
11755,False
17975,False
17340,False
13358,False
13842,False
19579,False
17120,False
10546,False
13087,False
12226,False
13557,False
19797,False
11953,False
19981,False
14194,False
10533,False
17221,False
18844,False
17968,False
11723,False
16417,False
18413,False
13331,False
14432,False
13698,False
11700,False
12000,False
15313,False
13628,False
12550,False
15488,False
14488,False
11722,False
17275,False
11337,False
17568,False
11535,False
13443,False
13545,False
11414,False
10130,False
15013,False
12210,False
10355,False
11960,False
16351,False
17361,False
17325,False
13487,False
17987,False
11371,False
12529,False
19585,False
13590,False
10005,False
19166,False
12787,False
13734,False
18339,False
16554,False
11954,False
16653,False
17958,False
15662,False
15846,False
13944,False
16332,False
11558,False
18477,False
12439,False
19468,False
11970,False
11250,False
10826,False
14365,False
15167,False
19910,False
13094,False
17265,False
18103,False
14470,False
15605,False
17330,False
16169,False
11996,False
12592,False
15799,False
16984,False
11126,False
11228,False
15085,False
11201,False
15921,False
16124,False
15550,False
15774,False
15641,False
12114,False
19296,False
18827,False
12633,False
15259,False
12496,False
18461,False
15510,False
14948,False
16179,False
10816,False
12204,False
10015,False
11453,False
10096,False
16589,False
15069,False
12058,False
10707,False
17982,False
16733,False
10557,False
19159,False
17160,False
16791,False
18126,False
13821,False
17007,False
16924,False
13428,False
12855,False
18852,False
11624,False
11385,False
11619,False
16638,False
16773,False
13016,False
15736,False
19396,False
10629,False
17170,False
17673,False
14768,False
16867,False
15724,False
18731,False
13243,False
19267,False
11674,False
16757,False
18385,False
19830,False
15528,False
15546,False
11173,False
12023,False
13776,False
15527,False
11793,False
11855,False
12175,False
10438,False
13666,False
18000,False
14042,False
18533,False
13961,False
10324,False
16101,False
18173,False
12985,False
13281,False
18091,False
12948,False
13827,False
14128,False
11967,False
19979,False
10208,False
17888,False
11349,False
19046,False
17792,False
11035,False
10332,False
18909,False
13431,False
13815,False
