,u_x1,u_x2,u_x3,u_y
2000,-0.8976995,-0.6795552,-0.0012394123,0.35023153
2001,-0.98518676,0.010638628,0.22807716,0.60194564
2002,-0.25230244,-1.6393309,0.10717342,0.6423074
2003,1.0032395,-1.0232562,-0.025174139,0.2025845
2004,-1.8886014,1.0876799,0.12170222,0.42061222
2005,-1.279397,0.07408596,0.021516778,0.01332581
2006,0.33472732,1.2146125,0.021212136,0.9485365
2007,0.14694123,1.2176064,0.1134909,0.6270728
2008,2.1620846,0.5486142,-0.042718343,0.41212964
2009,-0.12018992,-0.717544,0.097873524,0.99722254
2010,0.10306338,0.7490915,-0.11651707,0.3102064
2011,0.48756638,-0.32648593,-0.024445942,0.68042207
2012,0.23015368,-0.830806,0.07079502,0.22421443
2013,0.44854638,1.0680888,-0.08880583,0.7593204
2014,-1.0368927,0.42923668,0.009642187,0.6743201
2015,0.25432828,0.51376945,0.073548935,0.6147026
2016,-1.5730923,-0.5494711,0.1341181,0.053097725
2017,1.3000735,0.13883454,0.023057623,0.56358194
2018,-0.32139632,1.9417775,-0.08316596,0.9811113
2019,0.36008698,-0.30625072,-0.06450648,0.2265135
2020,0.36950335,1.1673943,-0.15731253,0.3360877
2021,-0.7642341,0.69101626,0.11757179,0.09959769
2022,1.5046316,-1.3861889,0.1343962,0.5533619
2023,0.6502799,0.76237655,0.0461092,0.55547965
2024,0.12541163,-2.2605278,-0.04039934,0.6840223
2025,-0.30169708,-0.12630509,-0.03202411,0.40225828
2026,0.075010955,-1.3762581,0.08344932,0.9427513
2027,1.8294308,2.3216033,-0.078867905,0.3613937
2028,-0.3600667,-0.911585,0.01916968,0.25273168
2029,0.032019515,-0.705277,0.07354051,0.35871923
2030,0.5552059,0.9937973,0.05646452,0.17827988
2031,0.7749044,-0.8494521,-0.05592866,0.6357273
2032,-1.6121202,-0.254084,0.06919484,0.61911464
2033,-1.0013622,0.07748334,-0.117380455,0.69663787
2034,1.5673212,-0.27072594,-0.07745839,0.8435674
2035,-0.6140234,-0.9628921,-0.03258591,0.08784735
2036,0.32422274,0.29015404,0.19200717,0.35972393
2037,0.51901793,-0.374473,-0.1925843,0.91032386
2038,0.6208143,2.21423,0.01112785,0.49711466
2039,-2.9628546,-0.59014267,0.12531146,0.37558687
2040,-1.3457227,-0.07029175,-0.028847132,0.8356756
2041,1.3232641,0.28899923,0.1395596,0.013859987
2042,0.39197284,0.09106365,-0.047706265,0.98300576
2043,0.58799255,-0.2919208,-0.0155107025,0.9201814
2044,3.01314,-2.4156957,0.13401967,0.701638
2045,-2.0079155,-1.0486956,0.010472386,0.4471507
2046,1.7181963,-0.7533095,0.14970939,0.36302972
2047,-0.20623447,0.86789066,0.052422147,0.21746624
2048,-0.006484519,-0.031998433,0.031101972,0.6708523
2049,0.3817197,-0.43420735,0.022483705,0.0032567978
2050,0.6529658,-0.2738868,0.087901734,0.15772235
2051,-0.26174212,-0.13262878,-0.1104628,0.35946882
2052,-0.14585799,-0.2981539,-0.047696024,0.81966484
2053,2.6345968,1.3717605,-0.062123634,0.65974414
2054,0.780585,1.152478,0.095790595,0.8772718
2055,0.9175842,1.2180241,-0.01839258,0.880103
2056,0.9818785,1.4887917,0.08675459,0.67534435
2057,1.1989752,-0.45796385,0.16984043,0.17055178
2058,-0.027328612,0.6227917,0.04356682,0.4918269
2059,0.20578413,0.37549293,0.012934412,0.14983094
2060,-0.21600378,1.9927667,-0.29252222,0.35607028
2061,0.6564919,0.9199009,-0.025687983,0.68568444
2062,0.28262964,-1.1015038,-0.09790181,0.09033668
2063,-1.1624873,-0.15893723,0.0134827765,0.3798735
2064,-0.42794073,0.24330764,0.019633358,0.68858707
2065,-0.5164242,0.3121684,0.078649975,0.25370944
2066,0.6517085,-0.5455621,-0.15111192,0.9016143
2067,-0.49999404,1.042779,-0.08158972,0.9346312
2068,-0.34210235,-1.657164,0.19393678,0.72359633
2069,0.90642,1.909441,0.12843634,0.68343985
2070,1.6330638,-1.8107147,0.14406642,0.82726777
2071,0.73221266,0.602292,0.14445944,0.0470289
2072,-0.59210277,-1.7455958,-0.05149777,0.43643916
2073,-0.03543196,1.3080809,0.084162116,0.75901175
2074,0.06891193,-1.1627463,0.01631763,0.6905844
2075,-0.8278323,-0.17942642,-0.16655368,0.85741985
2076,1.1854929,-0.102819905,-0.07036583,0.46277618
2077,-0.78335756,0.52946913,0.056934264,0.9392785
2078,0.0048689586,-0.36739412,0.09511427,0.5529275
2079,-1.4126555,0.5600584,-0.23227215,0.25855875
2080,0.5831459,1.1722496,0.026348457,0.39939475
2081,0.27694556,1.2563014,-0.049901094,0.96660817
2082,0.5304877,1.7679244,-0.068413965,0.38102126
2083,0.6750448,-0.13334627,0.039835043,0.10642791
2084,0.48471963,-2.804223,-0.043667726,0.46482527
2085,1.1394126,-1.5836351,0.030162469,0.99058247
2086,-0.8302935,0.5747998,0.0434619,0.029949307
2087,0.5363024,0.051012594,-0.15632416,0.09340978
2088,-1.9315939,-1.6774638,-0.059601653,0.20412779
2089,-0.88297087,-0.7090769,-0.16931483,0.28715038
2090,-1.2094896,0.83375865,-0.027470216,0.54102993
