,y_hat
2631,False
2735,False
2498,False
3277,False
2394,False
2054,False
2255,False
3962,False
2412,False
3723,False
3830,False
3647,False
2582,False
3258,False
3986,False
2721,False
2182,False
2337,False
2339,False
3750,False
3325,False
3643,False
3064,False
2999,False
3418,False
3985,False
2279,False
3910,False
3999,False
2658,False
2698,False
3670,False
3013,False
3903,False
2504,False
2082,False
2616,False
2473,False
3319,False
2030,False
2832,False
3346,False
2840,False
3380,False
2990,False
2408,False
2960,False
3289,False
3490,False
3388,False
3801,False
2111,False
3312,False
2561,False
3285,False
3561,False
3480,False
3005,False
3439,False
2535,False
2007,False
3728,False
3298,False
2414,False
3708,False
2005,False
3850,False
3186,False
3833,False
2139,False
2409,False
2531,False
3301,False
2642,False
3660,False
2308,False
3118,False
2221,False
3936,False
3987,False
2126,False
2169,False
3175,False
3782,False
3972,False
2118,False
3764,False
2761,False
2136,False
2282,False
2326,False
3662,False
2575,False
3131,False
2847,False
2290,False
2979,False
2887,False
2573,False
2513,False
3777,False
2604,False
2608,False
3514,False
3667,False
2861,False
3216,False
3384,False
3669,False
3280,False
3880,False
3267,False
3108,False
2442,False
3208,False
2359,False
2456,False
2975,False
3629,False
2548,False
3861,False
3400,False
3110,False
2329,False
3389,False
2351,False
3825,False
3966,False
3797,False
3269,False
2600,False
2268,False
2927,False
2270,False
3912,False
2365,False
3548,False
3911,False
3748,False
2399,False
3021,False
3826,False
2520,False
2576,False
3052,False
2922,False
3835,False
3701,False
2663,False
3248,False
3450,False
2035,False
3852,False
3778,False
2364,False
3641,False
3818,False
3899,False
2266,False
2510,False
2540,False
3808,False
3498,False
3283,False
3378,False
3417,False
3141,False
3284,False
3172,False
3567,False
2295,False
2395,False
3350,False
2757,False
2904,False
2819,False
3957,False
3983,False
2937,False
2754,False
3990,False
2477,False
3834,False
3544,False
3112,False
3326,False
3272,False
2098,False
2180,False
2400,False
2232,False
3440,False
2524,False
3560,False
3309,False
3228,False
2421,False
3488,False
2555,False
2822,False
