,years_experience,degree,nr_commits,nr_languages,nr_stars
2631,1.0,1.0,3.0,2.5,2.0
2735,2.0,0.0,8.0,4.5,2.0
2498,1.0,0.0,4.0,4.5,0.0
3277,2.0,0.0,7.0,2.5,8.0
2394,3.0,0.0,5.0,2.5,6.0
2054,3.0,0.0,9.0,4.5,0.0
2255,3.0,0.0,2.0,3.5,8.0
3962,3.0,0.0,9.0,1.5,0.0
2412,3.0,0.0,6.0,6.5,4.0
3723,0.0,0.0,8.0,1.5,6.0
3830,0.0,2.0,4.0,1.5,0.0
3647,0.0,0.0,2.0,7.5,4.0
2582,2.0,0.0,5.0,5.5,5.0
3258,1.0,0.0,8.0,1.5,9.0
3986,0.0,0.0,7.0,5.5,3.0
2721,2.0,1.0,8.0,20.5,2.0
2182,3.0,0.0,4.0,4.5,4.0
2337,3.0,0.0,4.0,2.5,9.0
2339,0.0,1.0,4.0,7.5,4.0
3750,0.0,2.0,6.0,2.5,9.0
3325,0.0,2.0,6.0,5.5,2.0
3643,1.0,1.0,5.0,8.5,1.0
3064,2.0,0.0,7.0,9.5,0.0
2999,2.0,0.0,3.0,3.5,3.0
3418,2.0,0.0,4.0,6.5,2.0
3985,2.0,1.0,3.0,0.5,2.0
2279,1.0,0.0,10.0,1.5,4.0
3910,1.0,2.0,6.0,1.5,4.0
3999,1.0,2.0,6.0,8.5,3.0
2658,1.0,0.0,5.0,1.5,8.0
2698,0.0,0.0,4.0,6.5,2.0
3670,4.0,0.0,7.0,1.5,2.0
3013,2.0,0.0,6.0,4.5,5.0
3903,1.0,0.0,3.0,1.5,2.0
2504,1.0,0.0,10.0,7.5,0.0
2082,1.0,1.0,5.0,7.5,10.0
2616,3.0,0.0,5.0,5.5,5.0
2473,1.0,0.0,5.0,5.5,1.0
3319,1.0,0.0,6.0,2.5,4.0
2030,2.0,0.0,5.0,14.5,3.0
2832,2.0,1.0,3.0,4.5,7.0
3346,1.0,1.0,6.0,5.5,3.0
2840,4.0,0.0,5.0,8.5,5.0
3380,0.0,0.0,4.0,7.5,3.0
2990,3.0,0.0,3.0,2.5,4.0
2408,1.0,0.0,3.0,11.5,0.0
2960,1.0,0.0,4.0,5.5,2.0
3289,1.0,0.0,6.0,2.5,2.0
3490,2.0,1.0,8.0,0.5,3.0
3388,1.0,1.0,6.0,7.5,2.0
3801,1.0,0.0,12.0,4.5,4.0
2111,0.0,2.0,7.0,5.5,3.0
3312,1.0,1.0,3.0,3.5,3.0
2561,2.0,0.0,3.0,4.5,7.0
3285,0.0,1.0,7.0,18.5,2.0
3561,3.0,0.0,7.0,1.5,7.0
3480,3.0,0.0,6.0,1.5,8.0
3005,1.0,2.0,4.0,3.5,5.0
3439,1.0,1.0,3.0,0.5,4.0
2535,1.0,1.0,4.0,4.5,4.0
2007,1.0,0.0,5.0,5.5,2.0
3728,3.0,0.0,9.0,7.5,3.0
3298,2.0,0.0,3.0,3.5,4.0
2414,1.0,0.0,4.0,0.5,5.0
3708,1.0,0.0,6.0,6.5,1.0
2005,3.0,0.0,3.0,3.5,9.0
3850,0.0,0.0,5.0,1.5,3.0
3186,1.0,0.0,4.0,5.5,7.0
3833,0.0,2.0,5.0,6.5,1.0
2139,2.0,1.0,5.0,8.5,2.0
2409,2.0,0.0,2.0,20.5,6.0
2531,0.0,1.0,2.0,4.5,4.0
3301,0.0,2.0,2.0,1.5,2.0
2642,2.0,0.0,6.0,7.5,1.0
3660,0.0,0.0,5.0,3.5,2.0
2308,1.0,0.0,3.0,8.5,1.0
3118,1.0,0.0,6.0,2.5,0.0
2221,0.0,0.0,2.0,1.5,3.0
3936,1.0,0.0,6.0,7.5,8.0
3987,2.0,0.0,6.0,4.5,1.0
2126,1.0,2.0,2.0,2.5,4.0
2169,1.0,0.0,4.0,4.5,3.0
3175,2.0,0.0,5.0,3.5,0.0
3782,2.0,0.0,7.0,1.5,1.0
3972,2.0,0.0,4.0,2.5,3.0
2118,1.0,0.0,9.0,4.5,5.0
3764,3.0,0.0,7.0,2.5,4.0
2761,1.0,0.0,4.0,0.5,3.0
2136,1.0,2.0,8.0,2.5,3.0
2282,2.0,1.0,6.0,2.5,7.0
2326,0.0,3.0,5.0,3.5,0.0
3662,0.0,1.0,4.0,18.5,5.0
2575,1.0,1.0,6.0,8.5,4.0
3131,2.0,0.0,4.0,2.5,1.0
2847,1.0,0.0,6.0,7.5,3.0
2290,1.0,1.0,3.0,2.5,6.0
2979,2.0,0.0,4.0,1.5,5.0
2887,2.0,0.0,5.0,0.5,1.0
2573,2.0,0.0,7.0,5.5,2.0
2513,0.0,0.0,4.0,5.5,1.0
3777,1.0,0.0,3.0,0.5,6.0
2604,1.0,0.0,3.0,11.5,7.0
2608,1.0,0.0,5.0,3.5,5.0
3514,0.0,0.0,3.0,12.5,2.0
3667,2.0,0.0,3.0,1.5,3.0
2861,3.0,0.0,3.0,3.9999547004699707,10.0
3216,2.0,0.0,7.0,3.5,2.0
3384,1.0,0.0,7.0,3.5,0.0
