,years_experience,degree,nr_commits,nr_languages,nr_stars
3536,1.0,1.0,14.0,2.0,2.0
2868,1.0,0.0,14.0,2.0,4.0
3678,1.0,2.0,14.0,1.0,1.0
2124,1.0,1.0,15.0,9.0,4.0
3740,0.0,1.0,3.0,9.0,2.0
2087,0.0,1.0,4.0,8.0,3.0
2242,0.0,0.0,4.0,2.0,6.0
2420,3.0,0.0,32.0,0.0,6.0
2413,1.0,0.0,13.0,1.0,5.0
2022,0.0,1.0,1.0,6.0,0.0
2812,0.0,1.0,4.0,1.0,5.0
3883,3.0,0.0,34.0,0.0,10.0
2743,1.0,2.0,12.0,3.0,5.0
3666,3.0,0.0,34.0,9.0,5.0
2138,0.0,1.0,2.0,6.0,1.0
2671,2.0,0.0,25.0,8.0,11.0
3621,1.0,1.0,15.0,0.0,1.0
3377,2.0,0.0,29.0,2.0,3.0
2955,1.0,0.0,13.0,3.0,5.0
3268,0.0,1.0,4.0,1.0,7.0
3285,1.0,0.0,12.0,0.0,5.0
3683,1.0,1.0,10.0,0.0,2.0
3643,0.0,0.0,3.0,5.0,4.0
3894,2.0,0.0,26.0,2.0,4.0
3181,0.0,2.0,6.0,5.0,6.0
3111,1.0,0.0,13.0,13.0,1.0
3779,0.0,2.0,2.0,4.0,1.0
2459,2.0,1.0,21.0,4.0,2.0
2235,2.0,0.0,21.0,3.0,5.0
3005,1.0,0.0,15.0,1.0,2.0
2944,0.0,1.0,3.0,2.0,9.0
3163,0.0,0.0,6.0,3.0,4.0
2651,0.0,0.0,4.0,5.0,2.0
2264,0.0,3.0,3.0,4.0,3.0
3930,1.0,0.0,12.0,6.0,7.0
3275,2.0,0.0,24.0,4.0,3.0
3365,3.0,0.0,33.0,12.0,4.0
2470,1.0,1.0,15.0,5.0,0.0
2093,1.0,0.0,12.0,0.0,2.0
3558,0.0,0.0,4.0,4.0,0.0
2620,1.0,0.0,16.0,12.0,4.0
2997,3.0,0.0,34.0,1.0,4.0
3001,0.0,2.0,3.0,7.0,5.0
3673,1.0,2.0,12.0,1.0,6.0
3313,2.0,0.0,25.0,6.0,5.0
2055,2.0,1.0,22.0,2.0,1.0
3719,1.0,0.0,14.0,10.0,0.0
2038,2.0,0.0,24.0,0.0,10.0
3603,1.0,2.0,13.0,3.0,6.0
3379,3.0,0.0,33.0,0.0,5.0
2354,1.0,1.0,13.0,8.0,8.0
3637,1.0,1.0,12.0,2.0,5.0
2364,1.0,1.0,14.0,4.0,3.0
2817,2.0,1.0,26.0,5.0,5.0
2918,2.0,0.0,23.0,0.0,4.0
2650,0.0,0.0,4.0,5.0,4.0
3481,2.0,0.0,23.0,3.0,1.0
2634,2.0,0.0,21.0,5.0,3.0
2686,0.0,1.0,4.0,5.0,5.0
3175,1.0,2.0,14.0,1.0,2.0
3191,3.0,0.0,33.0,4.0,3.0
2334,3.0,0.0,35.0,3.0,5.0
3022,0.0,1.0,5.0,6.0,4.0
3516,1.0,2.0,12.0,6.0,2.0
2040,2.0,0.0,25.0,3.0,1.0
3955,2.0,0.0,22.0,12.0,1.0
3508,2.0,0.0,25.0,0.0,4.0
2777,0.0,0.0,3.0,5.0,11.0
3799,2.0,0.0,27.0,1.0,1.0
3623,1.0,0.0,15.0,0.0,5.0
2935,1.0,1.0,15.0,2.0,1.0
3075,2.0,0.0,25.0,6.0,2.0
2221,0.0,0.0,4.0,2.0,2.0
3709,1.0,0.0,13.0,2.0,5.0
2435,0.0,0.0,2.0,3.0,3.0
3328,3.0,0.0,32.0,9.0,3.0
2911,1.0,0.0,18.0,6.0,4.0
3849,0.0,0.0,0.0,4.0,2.0
2771,0.0,0.0,4.0,10.0,1.0
3225,2.0,0.0,24.0,2.0,2.0
2152,1.0,2.0,10.0,4.0,2.0
2383,2.0,0.0,24.0,0.0,6.0
3707,3.0,0.0,32.0,2.0,3.0
3736,1.0,1.0,12.0,2.0,4.0
3376,2.0,0.0,23.0,0.0,4.0
3693,1.0,0.0,11.0,8.0,8.0
3995,2.0,0.0,24.0,7.0,7.0
3401,1.0,0.0,17.0,1.0,10.0
3605,2.0,1.0,25.0,3.0,3.0
3104,2.0,0.0,27.0,13.0,4.0
3792,2.0,0.0,24.0,11.0,4.0
2849,1.0,0.0,11.0,3.0,2.0
3371,0.0,0.0,4.0,0.0,5.0
3648,1.0,1.0,18.0,2.0,1.0
2234,3.0,0.0,34.0,2.0,3.0
2500,2.0,1.0,23.0,1.0,4.0
3592,1.0,2.0,11.0,0.0,3.0
