,years_experience,degree,nr_commits,nr_languages,nr_stars
3536,3.0,1.0,3034.0,3.0,12.0
2868,2.0,2.0,2024.0,3.0,14.0
3678,1.0,3.0,1014.0,2.0,11.0
2124,1.0,3.0,1015.0,10.0,14.0
3740,0.0,3.0,3.0,10.0,12.0
2087,0.0,3.0,4.0,9.0,13.0
2242,0.0,3.0,4.0,3.0,16.0
2420,4.0,0.0,4042.0,1.0,16.0
2413,1.0,3.0,1013.0,2.0,15.0
2022,0.0,3.0,1.0,7.0,10.0
2812,1.0,3.0,1014.0,2.0,15.0
3883,4.0,0.0,4044.0,1.0,20.0
2743,1.0,3.0,1012.0,4.0,15.0
3666,3.0,1.0,3034.0,10.0,15.0
2138,0.0,3.0,2.0,7.0,11.0
2671,3.0,1.0,3035.0,9.0,21.0
3621,1.0,3.0,1015.0,1.0,11.0
3377,2.0,2.0,2029.0,3.0,13.0
2955,4.0,0.0,43.0,3.0,5.0
3268,0.0,3.0,4.0,2.0,17.0
3285,3.0,1.0,3032.0,1.0,15.0
3683,1.0,2.0,10.0,0.0,2.0
3643,0.0,3.0,3.0,6.0,14.0
3894,3.0,1.0,3036.0,3.0,14.0
3181,0.0,3.0,6.0,6.0,16.0
3111,3.0,1.0,3033.0,14.0,11.0
3779,0.0,3.0,2.0,5.0,11.0
2459,3.0,1.0,3031.0,5.0,12.0
2235,3.0,1.0,3031.0,4.0,15.0
3005,1.0,2.0,1015.0,2.0,12.0
2944,0.0,3.0,3.0,3.0,19.0
3163,0.0,3.0,6.0,4.0,14.0
2651,0.0,3.0,4.0,6.0,12.0
2264,1.0,3.0,1013.0,5.0,13.0
3930,1.0,3.0,1012.0,7.0,17.0
3275,3.0,1.0,3034.0,5.0,13.0
3365,4.0,0.0,4043.0,13.0,14.0
2470,3.0,1.0,3035.0,6.0,10.0
2093,1.0,2.0,1012.0,1.0,12.0
3558,0.0,3.0,4.0,5.0,10.0
2620,1.0,3.0,1016.0,13.0,14.0
2997,4.0,0.0,4044.0,2.0,14.0
3001,0.0,3.0,3.0,8.0,15.0
3673,1.0,3.0,1012.0,2.0,16.0
3313,3.0,1.0,3035.0,7.0,15.0
2055,3.0,1.0,3032.0,3.0,11.0
3719,3.0,1.0,3034.0,11.0,10.0
2038,3.0,1.0,3034.0,1.0,20.0
3603,1.0,3.0,1013.0,4.0,16.0
3379,3.0,1.0,3033.0,1.0,15.0
2354,1.0,3.0,1013.0,9.0,18.0
3637,3.0,1.0,3032.0,3.0,15.0
2364,1.0,3.0,1014.0,5.0,13.0
2817,3.0,1.0,3036.0,6.0,15.0
2918,4.0,0.0,43.0,0.0,4.0
2650,0.0,3.0,4.0,5.0,4.0
3481,2.0,2.0,2023.0,4.0,11.0
2634,3.0,1.0,3031.0,6.0,13.0
2686,0.0,3.0,4.0,5.0,5.0
3175,2.0,2.0,2024.0,2.0,12.0
3191,3.0,1.0,3033.0,5.0,13.0
2334,4.0,0.0,4045.0,4.0,15.0
3022,0.0,3.0,5.0,7.0,14.0
3516,2.0,2.0,2022.0,7.0,12.0
2040,3.0,1.0,3035.0,4.0,11.0
3955,3.0,1.0,3032.0,13.0,11.0
3508,3.0,1.0,3035.0,1.0,14.0
2777,0.0,3.0,3.0,6.0,21.0
3799,3.0,1.0,3037.0,2.0,11.0
3623,1.0,3.0,1015.0,1.0,15.0
2935,3.0,1.0,3035.0,3.0,11.0
3075,3.0,1.0,3035.0,7.0,12.0
2221,0.0,3.0,4.0,3.0,12.0
3709,3.0,1.0,3033.0,3.0,15.0
2435,0.0,3.0,2.0,4.0,13.0
3328,4.0,0.0,4042.0,10.0,13.0
2911,3.0,1.0,3038.0,7.0,14.0
3849,0.0,3.0,0.0,5.0,12.0
2771,0.0,3.0,4.0,11.0,11.0
3225,2.0,2.0,2024.0,3.0,12.0
2152,2.0,2.0,2020.0,5.0,12.0
2383,3.0,1.0,3034.0,1.0,16.0
3707,3.0,1.0,3032.0,3.0,13.0
3736,3.0,1.0,3032.0,3.0,14.0
3376,3.0,1.0,3033.0,1.0,14.0
3693,1.0,3.0,1011.0,9.0,18.0
3995,2.0,2.0,2024.0,8.0,17.0
3401,3.0,1.0,3037.0,2.0,20.0
3605,3.0,1.0,3035.0,4.0,13.0
3104,2.0,2.0,2027.0,14.0,14.0
3792,2.0,2.0,2024.0,12.0,14.0
2849,1.0,3.0,1011.0,4.0,12.0
3371,0.0,3.0,4.0,1.0,15.0
3648,3.0,1.0,3038.0,3.0,11.0
2234,3.0,1.0,3034.0,3.0,13.0
2500,2.0,2.0,23.0,1.0,4.0
3592,2.0,2.0,2021.0,1.0,13.0
2300,0.0,3.0,3.0,11.0,14.0
3776,1.0,2.0,1017.0,8.0,11.0
3853,3.0,1.0,3033.0,5.0,15.0
3629,4.0,0.0,4046.0,14.0,14.0
2120,0.0,3.0,3.0,6.0,12.0
2423,4.0,0.0,4046.0,3.0,14.0
2874,3.0,1.0,3033.0,1.0,14.0
2250,0.0,3.0,2.0,2.0,12.0
2410,3.0,1.0,3033.0,5.0,16.0
3910,3.0,1.0,3034.0,6.0,16.0
2841,2.0,2.0,2024.0,2.0,18.0
2457,3.0,1.0,3037.0,8.0,14.0
3141,3.0,1.0,38.0,7.0,1.0
3889,0.0,3.0,4.0,3.0,13.0
2816,5.0,0.0,5055.0,4.0,16.0
