,y_hat
2686,False
3474,False
2730,False
2246,False
3338,False
3122,False
3901,False
3514,False
3372,False
2173,False
2288,False
3520,False
3132,False
2565,False
3261,False
3091,False
3123,False
3589,False
2848,False
2733,False
2183,False
3280,False
3715,False
3816,False
3415,False
3968,False
3992,False
2387,False
3493,False
3496,False
2135,False
3531,False
2167,False
3140,False
2059,False
2026,False
2723,False
2349,False
2086,False
2728,False
2753,False
2523,False
3040,False
2449,False
3182,False
2224,False
3744,False
2762,False
3993,False
3911,False
3713,False
2858,False
3115,False
3184,False
3106,False
3738,False
2491,False
3726,False
3750,False
2938,False
2190,False
3621,False
3030,False
2284,False
2511,False
2459,False
3516,False
3100,False
2159,False
2746,False
2594,False
2571,False
3525,False
2857,False
2085,False
2242,False
3765,False
2316,False
3210,False
2281,False
3240,False
2563,False
3455,False
3133,False
2735,False
2164,False
3612,False
3551,False
2035,False
2712,False
3553,False
2439,False
2359,False
2101,False
2189,False
2865,False
3242,False
3169,False
2891,False
3303,False
3850,False
3820,False
3825,False
2621,False
3973,False
3026,False
3972,False
3441,False
3908,False
3288,False
3363,False
2859,False
2370,False
2307,False
2991,False
3220,False
3982,False
2547,False
2461,False
2397,False
2704,False
3203,False
3877,False
3378,False
2776,False
3420,False
3001,False
2323,False
3154,False
3187,False
2825,False
2452,False
2952,False
2265,False
2353,False
2322,False
2930,False
3752,False
3099,False
3247,False
3987,False
2393,False
2278,False
2830,False
3638,False
2313,False
2447,False
3606,False
2745,False
3652,False
3429,False
2875,False
3748,False
3630,False
3069,False
3681,False
3448,False
3148,False
3714,False
2833,False
2345,False
2749,False
3434,False
2181,False
2672,False
3212,False
3254,False
3844,False
3924,False
3241,False
3208,False
3395,False
2318,False
2855,False
2049,False
3200,False
2113,False
3847,False
3445,False
2134,False
2081,False
3670,False
2816,False
2334,False
3554,False
3730,False
3227,False
2935,False
3501,False
2362,False
2096,False
3695,False
2990,False
2555,False
2258,False
2888,False
2548,False
2331,False
3260,False
2948,False
