,u_x1,u_x2,u_y,u_x3
2000,-1.0470114,-0.015379857,0.7568697,-0.46811235
2001,0.9098332,0.42806172,0.19372594,-0.5738974
2002,-0.06364889,0.86824083,0.13611376,0.764422
2003,-1.2676075,-1.1329844,0.41085303,-2.3022406
2004,1.0034109,0.6891305,0.14998567,-0.79171777
2005,-1.1765941,0.052107714,0.10666525,0.05714994
2006,-0.4184959,-2.0582976,0.9560435,-1.4797012
2007,-0.04173385,0.7166114,0.6202154,0.9871297
2008,-0.55196935,-1.2008859,0.17031276,0.3942093
2009,-0.46138328,1.5083615,0.97725904,0.4945866
2010,0.9230963,-1.2679163,0.3094914,1.7337538
2011,-0.26790938,0.5042573,0.69973207,-1.0087407
2012,0.37841624,0.8085325,0.93673265,0.13725165
2013,0.33146667,-0.85272676,0.923777,0.35235715
2014,-0.48684278,-1.9360836,0.95094323,0.367096
2015,0.23651229,0.9446835,0.7304543,-0.08023364
2016,-2.6571677,0.13812043,0.8309705,0.8167271
2017,0.9778036,-0.60581195,0.12689424,2.4012427
2018,-1.5924151,-0.82644737,0.046577096,0.1853463
2019,-1.2875081,-0.6208805,0.28408098,0.07635977
2020,0.9315482,-1.194072,0.67486143,0.08717621
2021,-0.06755381,0.4963569,0.07694507,1.482186
2022,0.763493,1.2220217,0.22026455,1.8113192
2023,-0.97715914,1.0869108,0.82010996,-0.54511935
2024,0.10442252,0.5161119,0.38550353,0.5720004
2025,0.8207781,1.4269943,0.33983326,-0.11556905
2026,-0.21127476,-0.9185849,0.011424661,-0.22609662
2027,0.45149222,0.39733166,0.4492067,-0.80963993
2028,0.4300422,-0.24032946,0.40553105,-0.7446305
2029,-0.18844531,0.41345793,0.5307505,-0.2216808
2030,1.0342268,1.7810827,0.11884475,-0.42323583
2031,2.48347,-1.0391659,0.48156095,0.5764632
2032,-0.44634464,-1.1920289,0.119437456,0.68433654
2033,1.4606456,0.80137277,0.9486512,0.9589896
2034,-1.1995631,-0.2471003,0.8626374,-1.4783034
2035,-0.774041,-0.20025642,0.15305698,-0.70934004
2036,0.37206557,0.16212076,0.25819635,0.40888312
2037,0.7476488,0.6880688,0.27399278,-0.7619828
2038,-0.3320017,0.36075595,0.24845648,0.27227563
