,years_experience,degree,nr_commits,nr_languages,nr_stars
3212,1.0,0.0,8.0,1.5,14.0
2825,3.0,0.0,6.0,5.5,10.0
3409,2.0,0.0,4.0,6.5,11.0
3389,3.0,0.0,8.0,2.5,10.0
3133,2.0,0.0,5.0,1.5,11.0
2346,2.0,0.0,5.0,1.5,11.0
3691,1.0,0.0,7.0,4.5,15.0
2996,3.0,0.0,4.0,1.5,10.0
2087,3.0,0.0,4.0,5.5,10.0
2739,2.0,0.0,7.0,3.5,11.0
2800,1.0,0.0,8.0,1.5,14.0
3848,3.0,0.0,8.0,2.5,10.0
2399,2.0,0.0,5.0,1.5,11.0
3360,1.0,0.0,8.0,3.5,15.0
2248,1.0,0.0,8.0,1.5,14.0
2372,1.0,1.0,4.0,5.5,11.0
2845,3.0,0.0,4.0,4.5,10.0
2364,1.0,0.0,5.0,1.5,15.0
3116,1.0,0.0,8.0,1.5,14.0
3995,0.0,0.0,7.0,1.5,15.0
2945,1.0,2.0,3.0,1.5,10.0
3186,1.0,0.0,8.0,1.5,14.0
2823,2.0,1.0,5.0,1.5,10.0
3309,2.0,1.0,6.0,1.5,10.0
3631,0.0,2.0,4.0,4.5,10.0
3137,0.0,1.0,4.0,16.5,11.0
2521,3.0,0.0,6.0,6.5,10.0
2610,0.0,0.0,7.0,1.5,15.0
3492,0.0,1.0,5.0,2.5,11.0
3260,0.0,2.0,6.0,2.5,10.0
3625,1.0,1.0,4.0,3.5,11.0
2670,1.0,0.0,8.0,1.5,14.0
3575,0.0,1.0,4.0,2.5,11.0
2135,3.0,0.0,2.0,2.5,10.0
2345,1.0,1.0,4.0,2.5,11.0
3672,1.0,0.0,10.0,4.5,15.0
2892,2.0,0.0,5.0,3.5,11.0
2250,3.0,0.0,3.0,8.5,10.0
2533,1.0,1.0,4.0,1.5,11.0
2217,1.0,1.0,5.0,4.5,11.0
3227,2.0,1.0,6.0,8.5,10.0
3364,2.0,0.0,7.0,6.5,11.0
3776,2.0,0.0,4.0,6.5,11.0
3573,2.0,1.0,4.0,3.5,10.0
2721,2.0,1.0,8.0,20.5,10.0
2656,2.0,0.0,4.0,6.5,11.0
2637,0.0,0.0,7.0,1.5,15.0
2911,1.0,0.0,5.0,1.5,15.0
2574,4.0,0.0,4.0,2.5,10.0
2824,1.0,0.0,8.0,1.5,14.0
3439,1.0,1.0,3.0,1.5,11.0
2118,1.0,0.0,9.0,4.5,15.0
3983,1.0,1.0,5.0,8.5,11.0
3482,2.0,0.0,5.0,3.5,11.0
3916,2.0,0.0,5.0,3.5,11.0
2388,1.0,1.0,7.0,7.5,11.0
2009,2.0,1.0,3.0,1.5,10.0
3567,0.0,0.0,7.0,1.5,15.0
2498,1.0,0.0,7.0,4.5,15.0
2394,3.0,0.0,5.0,2.5,10.0
3762,3.0,0.0,3.0,1.5,10.0
2822,3.0,0.0,9.0,1.5,10.0
2341,2.0,0.0,5.0,3.5,11.0
3801,1.0,0.0,12.0,4.5,15.0
2359,0.0,1.0,7.0,5.5,11.0
3838,0.0,1.0,5.0,6.5,11.0
3495,1.0,0.0,7.0,4.5,15.0
2685,3.0,0.0,3.0,2.5,10.0
3301,0.0,2.0,2.0,1.5,10.0
3400,0.0,0.0,7.0,1.5,15.0
3639,0.0,1.0,7.0,2.5,11.0
2764,3.0,0.0,2.0,1.5,10.0
2101,2.0,0.0,7.0,8.5,11.0
3718,1.0,1.0,4.0,9.5,11.0
3603,3.0,0.0,4.0,6.5,10.0
3555,1.0,1.0,5.0,2.5,11.0
2302,4.0,0.0,3.0,2.5,10.0
3418,2.0,0.0,4.0,6.5,11.0
3021,0.0,2.0,3.0,5.5,10.0
2598,1.0,0.0,8.0,1.5,14.0
2628,3.0,0.0,2.0,1.5,10.0
2558,0.0,1.0,6.0,2.5,11.0
3293,3.0,0.0,8.0,1.5,10.0
2561,2.0,0.0,5.0,3.5,11.0
3724,0.0,0.0,7.0,1.5,15.0
2753,2.0,0.0,5.0,1.5,11.0
3647,0.0,0.0,7.0,1.5,15.0
2412,3.0,0.0,6.0,6.5,10.0
2879,1.0,0.0,5.0,1.5,15.0
3443,2.0,0.0,5.0,3.5,11.0
2161,1.0,1.0,8.0,5.5,11.0
3991,1.0,1.0,5.0,5.5,11.0
3764,3.0,0.0,7.0,2.5,10.0
2515,1.0,0.0,8.0,1.5,14.0
3066,0.0,1.0,8.0,1.5,11.0
2489,2.0,1.0,6.0,3.5,10.0
3850,0.0,0.0,7.0,1.5,15.0
3472,1.0,0.0,8.0,1.5,14.0
2707,1.0,1.0,4.0,10.5,11.0
2265,2.0,0.0,3.0,8.5,11.0
2927,0.0,1.0,6.0,3.5,11.0
3245,0.0,1.0,4.0,9.5,11.0
2182,3.0,0.0,4.0,4.5,10.0
2522,1.0,0.0,12.0,1.5,14.0
2243,1.0,1.0,5.0,2.5,11.0
2573,2.0,0.0,7.0,6.5,11.0
2840,4.0,0.0,5.0,8.5,10.0
3452,0.0,1.0,4.0,3.5,11.0
2808,2.0,1.0,8.0,11.5,10.0
3435,3.0,0.0,9.0,8.5,10.0
2987,1.0,0.0,6.0,1.5,15.0
3346,1.0,1.0,6.0,5.5,11.0
2847,1.0,1.0,6.0,7.5,11.0
3350,2.0,0.0,5.0,3.5,11.0
2271,1.0,0.0,5.0,1.5,15.0
2778,3.0,0.0,2.0,1.5,10.0
3319,1.0,0.0,8.0,1.5,14.0
3148,3.0,0.0,5.0,3.5,10.0
3446,0.0,2.0,3.0,6.5,10.0
3415,2.0,1.0,3.0,6.5,10.0
2169,1.0,0.0,8.0,1.5,14.0
3226,0.0,1.0,4.0,4.5,11.0
3468,0.0,1.0,5.0,2.5,11.0
2021,1.0,0.0,8.0,1.5,14.0
3660,0.0,1.0,5.0,3.5,11.0
3957,1.0,1.0,4.0,1.5,11.0
3268,2.0,0.0,5.0,3.5,11.0
2395,1.0,0.0,8.0,1.5,14.0
3808,2.0,2.0,2.0,3.5,10.0
3157,2.0,0.0,5.0,1.5,11.0
2400,1.0,0.0,8.0,1.5,14.0
2807,1.0,1.0,4.0,1.5,11.0
3934,2.0,0.0,3.0,6.5,11.0
2869,3.0,0.0,9.0,2.5,10.0
2003,1.0,0.0,5.0,1.5,15.0
2239,0.0,1.0,4.0,1.5,11.0
3830,0.0,2.0,4.0,1.5,10.0
3709,1.0,1.0,5.0,2.5,11.0
3797,1.0,0.0,8.0,1.5,14.0
2953,2.0,0.0,4.0,6.5,11.0
3230,0.0,1.0,5.0,7.5,11.0
