ix,goal_cost,intv_cost
2080,1.0,4.0
2305,1.0,3.8
2569,1.0,13.700000000000001
3985,1.0,0.3
3262,1.0,0.2
3221,0.966,1.2999999999999998
3545,1.0,0.5
2083,1.0,7.4
2327,0.938,0.5
3725,1.0,7.6000000000000005
3441,0.946,1.2
2007,1.0,1.2
3202,0.9,0.9
2773,1.0,0.5
3158,0.828,1.2000000000000002
3824,0.79,6.9
2003,0.868,0.4
2787,0.942,0.5
3870,1.0,2.7
3017,1.0,1.1
3296,1.0,2.2
3271,0.754,0.2
2300,1.0,9.8
3865,0.84,3.7
3472,1.0,0.4
2743,0.936,3.8
3518,0.752,7.1
2146,1.0,5.6
3595,0.776,5.800000000000001
3872,0.768,6.5
2129,1.0,1.4
2147,0.878,1.9
2553,1.0,1.3
2949,1.0,0.6
3360,1.0,1.5
2028,0.812,3.6
3881,1.0,0.4
3582,1.0,0.4
2850,0.77,1.0
3452,1.0,4.2
3321,0.762,0.1
2862,0.808,0.2
2823,1.0,3.8000000000000003
2717,0.986,0.2
3604,1.0,1.0
2232,1.0,1.8
2184,1.0,12.5
2143,1.0,5.7
3959,1.0,1.8
3632,1.0,0.6
2048,1.0,0.30000000000000004
3614,0.886,1.8
3049,0.87,0.1
3708,1.0,0.4
3403,1.0,0.7999999999999999
3819,1.0,0.9
3480,0.866,0.6
3373,1.0,4.4
2842,1.0,2.1
2789,0.826,6.5
2887,0.974,0.2
3659,1.0,3.3000000000000003
3482,1.0,2.3000000000000003
2990,0.854,0.7
3267,1.0,5.2
2826,1.0,0.1
2354,0.78,1.7999999999999998
3026,1.0,9.5
3597,1.0,3.9000000000000004
3194,0.776,4.8
3470,1.0,6.8
3911,0.984,0.1
3731,1.0,3.5999999999999996
3085,1.0,2.1999999999999997
3192,1.0,1.1
2011,0.892,0.8999999999999999
2154,1.0,2.0
2413,1.0,4.2
2376,1.0,4.0
3285,0.978,0.6000000000000001
2827,0.784,0.4
2914,1.0,2.3
3890,1.0,8.0
3055,1.0,3.1999999999999997
3079,0.772,1.0
3593,0.79,0.5
2883,1.0,6.5
2470,1.0,10.4
3413,0.962,1.8
3641,0.838,1.2
3898,0.974,2.8000000000000003
3831,0.782,0.2
2951,1.0,4.6
2105,1.0,4.4
3602,0.846,0.1
3563,1.0,6.3
2855,1.0,3.4000000000000004
3976,0.934,1.8
3291,1.0,4.8
2952,1.0,6.0
3610,1.0,5.699999999999999
2846,1.0,4.3
2070,1.0,3.7
2969,1.0,1.5
3561,0.952,2.2
2257,1.0,2.5
3265,0.914,0.2
3009,1.0,1.8000000000000003
3560,1.0,2.9000000000000004
3827,1.0,1.8000000000000003
3679,1.0,0.9
3222,1.0,2.0
3910,0.808,1.7000000000000002
3749,1.0,1.7
2563,0.792,4.3
3791,1.0,0.2
3358,1.0,0.7999999999999999
2535,1.0,3.1000000000000005
2504,0.778,6.0
3700,1.0,0.2
3970,1.0,5.1000000000000005
3623,1.0,10.0
3090,1.0,1.8000000000000003
3730,1.0,0.1
2752,1.0,6.3
3788,0.812,3.1
2790,1.0,1.1
3573,1.0,0.1
2375,0.786,4.3
2714,0.794,0.8
3585,0.796,1.5
3144,1.0,5.5
3397,1.0,3.0
2907,1.0,4.7
2705,0.858,2.3
2515,0.976,2.4000000000000004
3550,1.0,1.5
3662,1.0,3.4
3697,1.0,1.1
2478,1.0,5.0
2809,0.768,0.1
3483,1.0,1.5
3453,1.0,0.3
3430,0.864,1.0
2820,0.99,1.5
3048,0.86,0.1
3841,1.0,1.2
2131,0.906,2.3
3230,1.0,3.4
2737,0.774,3.7
2269,1.0,3.6
3474,1.0,1.0
2245,1.0,1.6
3281,1.0,7.299999999999999
2442,0.78,4.0
3638,1.0,1.5
3738,1.0,2.6
2106,1.0,1.8
3798,0.752,0.4
3438,0.862,0.7
3889,0.77,3.5
2043,1.0,1.9
2252,1.0,1.1
2085,1.0,5.5
2614,1.0,1.8
3122,1.0,1.0
2935,0.754,3.6999999999999997
2660,0.838,3.0
2012,0.762,2.5
3193,0.87,3.1
3327,1.0,0.6
2977,0.776,1.4000000000000001
3540,1.0,0.4
2726,1.0,6.3999999999999995
2725,0.836,6.1000000000000005
2549,1.0,4.6
2980,1.0,0.4
3220,0.828,1.7999999999999998
3401,1.0,1.0
3304,1.0,5.800000000000001
3656,1.0,0.5
2898,0.998,0.6
3543,1.0,4.7
3000,1.0,0.5
2421,0.758,5.5
2676,1.0,4.5
2888,1.0,6.2
3886,1.0,4.9
2432,0.972,1.5
2870,0.752,1.6
2947,0.864,3.5
3249,1.0,0.6
2909,1.0,1.4000000000000001
3228,0.804,2.5
2062,1.0,1.2
3693,0.82,0.4
3463,1.0,0.7
3934,1.0,3.2
3252,1.0,5.6000000000000005
3424,0.87,1.9000000000000001
