,y_hat
3355,False
3557,False
3523,False
2476,False
2743,False
2279,False
2168,False
2354,False
3936,False
2959,False
3878,False
2224,False
3510,False
2418,False
3891,False
2944,False
2535,False
3154,False
2710,False
3365,False
2400,False
3441,False
2317,False
3921,False
3117,False
2101,False
2100,False
3375,False
2866,False
3212,False
2002,False
3871,False
3854,False
2899,False
3841,False
3858,False
2337,False
3583,False
2509,False
3141,False
2453,False
2416,False
2332,False
2676,False
3641,False
3987,False
2908,False
2641,False
3378,False
3588,False
3923,False
3595,False
3594,False
2299,False
2913,False
3633,False
3887,False
3461,False
3179,False
3925,False
3836,False
2212,False
3823,False
3958,False
2661,False
2036,False
2960,False
3699,False
2046,False
3862,False
3430,False
2095,False
2955,False
2706,False
2821,False
3319,False
3496,False
3910,False
2237,False
3414,False
2832,False
2982,False
3215,False
2187,False
3456,False
3250,False
2779,False
3846,False
2089,False
2436,False
3784,False
2957,False
2367,False
2716,False
3714,False
2875,False
2704,False
3206,False
2564,False
2074,False
3529,False
2226,False
2369,False
3768,False
2373,False
3658,False
3769,False
3371,False
2606,False
2596,False
3391,False
2498,False
3642,False
3636,False
2408,False
3632,False
3618,False
2846,False
3392,False
3000,False
2928,False
3907,False
3694,False
3454,False
3186,False
3262,False
3275,False
3292,False
3957,False
3208,False
3842,False
2233,False
2126,False
2109,False
3416,False
2318,False
3131,False
2755,False
3760,False
3663,False
3309,False
2433,False
2794,False
2804,False
2518,False
3406,False
3293,False
2457,False
3645,False
2696,False
2836,False
3716,False
2548,False
3413,False
2231,False
3777,False
2992,False
2553,False
3579,False
3821,False
2570,False
2431,False
2189,False
3965,False
2803,False
2133,False
2961,False
2533,False
3852,False
3933,False
3874,False
2719,False
2170,False
2855,False
2894,False
3772,False
2420,False
3226,False
3291,False
2334,False
2722,False
3749,False
3228,False
2825,False
2879,False
3048,False
3203,False
2091,False
2721,False
3655,False
3313,False
2867,False
3334,False
2079,False
2093,False
3472,False
3486,False
3449,False
2786,False
3363,False
