ix,goal_cost,intv_cost
3355,1.0,2.4
3557,1.0,2.5
3523,1.0,2.1
2476,1.0,1.2
2743,1.0,0.8
2279,1.0,0.9
2168,1.0,1.8
2354,1.0,2.9
3936,0.778,1.3
2959,1.0,1.4
3878,1.0,2.8000000000000003
2224,1.0,2.0
3510,0.866,0.1
2418,0.762,1.1
3891,1.0,4.9
2944,1.0,1.7
2535,0.902,1.4000000000000001
3154,1.0,4.3
2710,1.0,5.1
3365,0.804,0.3
2400,1.0,1.5
3441,1.0,5.7
2317,0.766,1.1
3921,1.0,4.4
3117,0.77,1.2
2101,1.0,2.5
2100,1.0,4.199999999999999
3375,1.0,0.7
2866,1.0,3.9000000000000004
3212,1.0,0.8
2002,0.768,1.3
3871,1.0,0.8
3854,1.0,6.6
2899,0.964,3.3000000000000003
3841,1.0,5.0
3858,1.0,3.4
2337,0.774,3.8000000000000003
3583,1.0,0.6
2509,0.77,3.7
3141,1.0,5.0
2453,1.0,0.7
2416,1.0,2.1
2332,1.0,0.30000000000000004
2676,1.0,4.8999999999999995
3641,1.0,4.1
3987,1.0,2.3
2908,1.0,1.6
2641,0.756,2.2
3378,1.0,1.2
3588,0.82,2.7
3923,1.0,1.1
3595,1.0,2.4
3594,1.0,2.0
2299,1.0,3.8
2913,0.844,2.5
3633,1.0,0.6
3887,1.0,0.6
3461,0.954,8.799999999999999
3179,1.0,1.7000000000000002
3925,1.0,5.2
3836,0.884,0.1
2212,1.0,2.0
3823,1.0,1.3
3958,0.788,2.5
2661,1.0,2.1
2036,1.0,0.9
2960,0.762,1.3
3699,1.0,0.4
2046,0.934,4.3999999999999995
3862,1.0,4.0
3430,1.0,2.5
2095,1.0,0.1
2955,1.0,0.2
2706,0.906,5.1
2821,0.984,0.1
3319,1.0,2.7
3496,1.0,2.5
3910,1.0,0.5
2237,0.876,2.9
3414,0.754,1.6
2832,0.762,2.2
2982,1.0,0.2
3215,1.0,4.0
2187,1.0,2.3
3456,1.0,6.7
3250,1.0,2.6
2779,1.0,5.2
3846,1.0,1.5
2089,1.0,1.2
2436,1.0,1.3
3784,1.0,1.2
2957,1.0,4.8
2367,1.0,1.3
2716,1.0,5.999999999999999
3714,0.794,1.2
2875,1.0,2.8
2704,0.766,5.2
3206,1.0,0.8
2564,1.0,0.8
2074,0.976,0.1
3529,1.0,1.7000000000000002
2226,1.0,1.2
2369,1.0,4.3999999999999995
3768,1.0,3.5
2373,1.0,5.7
3658,1.0,0.1
3769,1.0,7.4
3371,0.758,2.3000000000000003
2606,1.0,5.1
2596,1.0,0.3
3391,1.0,1.8
2498,1.0,1.3
3642,1.0,0.5
3636,1.0,2.4
2408,1.0,2.6
3632,1.0,2.0
3618,0.866,0.4
2846,1.0,0.1
3392,0.78,0.1
3000,1.0,0.7
2928,1.0,2.2
3907,0.8,0.1
3694,1.0,2.2
3454,1.0,0.2
3186,1.0,0.9
3262,1.0,0.5
3275,1.0,1.0
3292,1.0,3.5
3957,1.0,3.5
3208,1.0,2.7
3842,0.802,0.4
2233,1.0,6.2
2126,1.0,4.6
2109,1.0,3.2
3416,1.0,3.8
2318,1.0,3.7
3131,1.0,3.2
2755,0.782,0.8999999999999999
3760,1.0,2.3
3663,1.0,1.3
3309,0.758,1.4
2433,1.0,2.3
2794,0.932,7.3999999999999995
2804,1.0,0.6
2518,1.0,2.6
3406,1.0,1.6
3293,1.0,7.6000000000000005
2457,1.0,4.8
3645,1.0,4.1
2696,1.0,3.7
2836,1.0,1.1
3716,1.0,6.4
2548,1.0,2.4
3413,1.0,5.8
2231,0.776,0.1
3777,0.838,0.1
2992,1.0,5.8
2553,1.0,4.699999999999999
3579,1.0,2.3000000000000003
3821,1.0,0.5
2570,1.0,3.7
2431,0.97,0.1
2189,1.0,0.7
3965,1.0,1.2
2803,0.822,5.3999999999999995
2133,1.0,3.0
2961,1.0,1.6
2533,1.0,3.1
3852,1.0,3.2
3933,1.0,1.3
3874,1.0,1.2000000000000002
2719,0.858,4.3999999999999995
2170,1.0,0.7
2855,0.828,0.1
2894,1.0,0.9
3772,1.0,4.5
2420,1.0,0.1
3226,1.0,0.5
3291,1.0,1.3
2334,1.0,5.1
2722,1.0,2.2
3749,1.0,8.7
3228,1.0,1.0
2825,1.0,0.1
2879,1.0,0.4
3048,1.0,1.0
3203,1.0,4.3
2091,1.0,1.9
2721,0.754,0.4
3655,1.0,5.3
3313,0.774,1.4
2867,1.0,3.2
3334,1.0,1.7
2079,1.0,4.5
2093,0.764,1.7000000000000002
3472,0.794,0.6
3486,1.0,0.2
3449,1.0,2.9
2786,1.0,0.3
3363,1.0,4.9
