,u_x1,u_x2,u_y,u_x3
2000,-0.5410462,-0.012394124,0.8706261,-0.018382164
2001,-0.31040713,2.2807715,0.23528135,0.09443439
2002,-1.9606762,1.0717342,0.8900322,0.8922207
2003,-0.012298496,-0.25174138,0.65677106,0.6444544
2004,0.7420416,1.2170222,0.07167828,0.28609672
2005,0.4282451,0.21516778,0.530679,-0.64392614
2006,-0.90583533,0.21212135,0.40567374,1.3660271
2007,0.20022516,1.134909,0.75229335,0.64457315
2008,0.63549644,-0.42718342,0.9732679,0.69578135
2009,-0.10247325,0.9787352,0.028155208,0.7498267
2010,0.16250984,-1.1651707,0.6742641,0.26393503
2011,-0.3765171,-0.2444594,0.8103343,-0.8005727
2012,-0.8845001,0.70795023,0.08395493,-2.0093262
2013,0.37316066,-0.8880583,0.18908954,1.145733
2014,-0.2806394,0.09642186,0.11579037,-0.4539154
2015,-0.8531997,0.7354893,0.37744808,-0.564898
2016,1.4754146,1.3411809,0.78353345,-0.17634873
2017,0.82902724,0.23057622,0.64864147,-0.5627476
2018,2.0753999,-0.83165956,0.7874297,2.3624456
2019,0.8201957,-0.6450648,0.0646081,0.31183994
2020,-0.260498,-1.5731252,0.8122051,0.59890866
2021,0.30584818,1.175718,0.3314488,-1.4076458
2022,-0.10479522,1.343962,0.057040095,0.15292066
2023,-0.11070019,0.461092,0.54311717,1.1940168
2024,0.20307525,-0.4039934,0.855142,-1.881693
2025,0.3117104,-0.32024112,0.6369139,0.35566482
2026,-0.54742724,0.83449316,0.30847514,-0.20382951
2027,0.52859104,-0.78867906,0.3810643,0.40610057
2028,-0.13809794,0.19169681,0.3988123,1.1333811
2029,1.8257718,0.7354051,0.37706566,1.7625737
2030,0.38809884,0.5646452,0.04967296,0.97072965
2031,-1.0988015,-0.5592866,0.2508707,1.7045608
2032,1.096009,0.69194835,0.7477846,-0.28914893
2033,-0.4430426,-1.1738045,0.22360504,2.2249963
2034,0.9465577,-0.7745839,0.09328449,0.19947922
2035,-1.4454011,-0.3258591,0.14366996,1.090953
2036,0.41747865,1.9200716,0.47858,0.35765216
2037,-0.5026921,-1.925843,0.8548815,-0.61546475
2038,1.5170219,0.1112785,0.25762284,0.19687766
2039,-0.495988,1.2531146,0.5467795,-2.599909
2040,-0.7368064,-0.2884713,0.3985709,-0.7854651
2041,0.4466109,1.3955959,0.07750356,-0.5664578
2042,-0.44981644,-0.47706264,0.47649026,0.82810193
2043,-0.051378377,-0.15510702,0.14569724,-1.9348292
2044,1.5612041,1.3401967,0.6185938,-0.23465803
2045,1.3594201,0.10472386,0.4810133,-0.798719
2046,0.7227266,1.4970938,0.0361892,-1.193674
2047,-1.3962042,0.5242215,0.4226116,-1.3002374
2048,-0.08134946,0.31101972,0.08717084,0.66817623
2049,0.20673707,0.22483703,0.99659085,0.2053413
2050,0.6185518,0.87901735,0.110909104,0.598406
2051,1.3027099,-1.104628,0.5790323,-0.33302703
2052,-0.42979816,-0.47696024,0.85917413,-0.5867045
2053,0.4329378,-0.6212363,0.03189814,-1.3486506
2054,0.5881524,0.95790595,0.11274958,-0.5574853
2055,0.10355395,-0.1839258,0.20108461,0.5894779
2056,0.10081691,0.8675459,0.20111752,-0.17161615
2057,0.32509553,1.6984042,0.50808823,2.309288
2058,0.8434082,0.43566817,0.24085104,-0.29487753
2059,-0.52421445,0.12934412,0.37086904,0.6739389
2060,-0.22656536,-2.9252222,0.04573071,-2.8657305
2061,0.014029225,-0.25687984,0.9179188,0.4932755
2062,-0.49144435,-0.97901815,0.28099823,0.65983236
2063,0.1516054,0.13482776,0.38424623,-0.22961473
2064,-1.3801349,0.19633357,0.6804123,0.41988817
2065,2.2538798,0.78649974,0.5517887,0.06498779
2066,-0.27557236,-1.5111191,0.67611814,0.3591335
2067,-0.90881145,-0.81589717,0.17037821,-0.80128974
2068,-0.5581112,1.9393678,0.005370617,0.03287008
2069,0.48031354,1.2843634,0.0074037313,0.2600756
2070,-0.04043471,1.4406642,0.75633967,0.4356531
2071,0.28606153,1.4445944,0.8022865,0.15149988
2072,-1.8945357,-0.5149777,0.24729621,0.52355033
2073,0.7290066,0.84162116,0.28123367,0.838166
2074,-1.0568404,0.1631763,0.6165507,0.2544002
2075,0.40015355,-1.6655368,0.8491821,-0.9153978
2076,-0.6101019,-0.7036583,0.08189547,-0.42934138
2077,0.5687885,0.5693426,0.6756108,-0.3639706
2078,-0.19022255,0.95114267,0.5301341,-0.56195974
2079,-1.6614301,-2.3227215,0.615602,0.049377825
