ix,goal_cost,intv_cost
2620,0.776,0.4
3760,0.782,1.4
2813,0.778,5.300000000000001
2759,0.788,1.2
2866,0.766,1.1
3575,0.7760000228881836,1.0
2264,0.754,3.2
3717,0.754,1.7
3618,0.784,1.6
2458,0.78,1.4
2787,0.752,2.0
2672,0.762,5.4
3419,0.776,5.0
3903,0.754,0.7
2416,0.762,1.1
3602,0.76,1.1
3562,0.846,1.6
2442,0.768,1.9
2498,0.79,1.7
2225,0.766,0.4
3881,0.76,0.8
3248,0.7540000081062317,1.0
2273,0.754,4.5
2559,0.774,5.4
3744,0.764,5.0
3102,0.788,0.3
3646,0.752,0.8
2139,0.778,1.3
3950,0.76,2.6
2359,0.756,0.7
2242,0.818,0.2
2400,0.764,1.1
2313,0.818,0.8
3628,0.752,2.9000000000000004
2652,0.754,2.2
3561,0.772,0.2
2613,0.764,0.9
3493,0.7620000243186951,2.0
2819,0.764,3.0
3847,0.782,1.1
3366,0.876,0.1
3977,0.766,1.7
3544,0.754,0.7
3986,0.765999972820282,0.5
3469,0.766,0.2
2583,0.764,1.7
3376,0.758,1.3
2878,0.778,0.8
3893,0.7639999985694885,2.0
2237,0.788,0.9
2950,0.7620000243186951,6.0
2907,0.752,2.7
2250,0.806,0.1
3742,0.808,0.3
3082,0.758,5.1
3539,0.788,0.1
2415,0.756,1.4
2842,0.752,4.2
2158,0.786,1.7999999999999998
3969,0.818,0.1
3857,0.792,1.8
2266,0.7760000228881836,2.5
3176,0.808,1.5
2098,0.756,7.1
2156,0.772,1.2
2128,0.796,0.1
2247,0.774,3.2
3252,0.788,4.4
2188,0.828,0.1
3564,0.77,2.8
3242,0.762,4.3
2601,0.764,3.3
2444,0.764,1.3
3758,0.77,1.6
3879,0.786,1.8
3476,0.758,0.3
2885,0.756,1.6
2033,0.8,0.2
3145,0.79,1.3
2039,0.776,2.7
3291,0.768,1.1
3425,0.79,0.7
2022,0.76,1.6
2381,0.776,1.7
2792,0.762,1.2
3310,0.756,2.9
2516,0.76,2.9
2599,0.76,3.8
3486,0.76,0.7
3843,0.814,0.1
2649,0.78,1.5
2008,0.764,0.6
3459,0.796,0.1
2113,0.776,0.1
2608,0.852,0.1
3017,0.752,1.2
3800,0.798,1.5
2544,0.776,0.2
3556,0.764,1.8
3225,0.777999997138977,1.5
3515,0.7739999890327454,1.5
2979,0.8080000281333923,1.5
2401,0.8040000200271606,2.0
3369,0.758,4.9
2312,0.816,0.8
3006,0.762,4.5
2174,0.802,2.1
3354,0.764,0.1
3597,0.768,5.2
2395,0.78,1.9
3613,0.76,6.4
2890,0.754,1.8
2084,0.79,1.8
3465,0.838,0.1
2456,0.784,2.1
3612,0.7940000295639038,2.5
2651,0.772,3.5
2749,0.7540000081062317,1.0
3846,0.752,2.6
3211,0.764,1.1
2752,0.822,1.0
3919,0.848,1.0
2500,0.794,1.3
3670,0.774,0.9
3143,0.7540000081062317,0.5
3545,0.77,5.2
2007,0.756,3.5999999999999996
3487,0.768,1.8
3853,0.758,0.8
3001,0.76,6.2
3815,0.798,2.3
3505,0.892,0.1
3343,0.7680000066757202,1.0
3153,0.754,2.9
2974,0.784,1.1
2820,0.766,1.2
2055,0.788,5.2
3938,0.752,1.1
3367,0.752,3.5
2345,0.77,1.4
2452,0.756,1.7
3655,0.76,1.5
2094,0.788,0.1
3192,0.794,1.7
3408,0.798,2.3
3474,0.792,2.7
2931,0.762,1.1
3585,0.7599999904632568,0.5
3401,0.768,0.4
3967,0.762,3.0999999999999996
2284,0.778,2.0
3768,0.76,1.8
3550,0.758,0.4
2332,0.77,2.9000000000000004
2328,0.8199999928474426,1.0
2879,0.808,2.3
3051,0.818,2.4
3472,0.778,3.9000000000000004
3807,0.7739999890327454,2.0
2177,0.756,2.1
3900,0.806,1.6
3917,0.772,2.8
2206,0.782,2.3
2547,0.756,1.1
3787,0.774,1.6
2192,0.76,1.9
3409,0.765999972820282,0.5
2152,0.754,1.5
2806,0.772,1.2
3812,0.758,6.1
3842,0.7799999713897705,1.5
3914,0.784,1.3
3206,0.766,1.6
3307,0.78,8.0
3468,0.9419999718666077,1.0
2058,0.822,0.2
2157,0.764,2.2
2019,0.76,1.8
2346,0.824,0.1
2993,0.76,6.4
3455,0.758,1.3
2853,0.802,1.7
2011,0.784,0.6
3316,0.764,3.8
3894,0.7900000214576721,2.0
3440,0.7960000038146973,0.5
3529,0.786,3.9
2115,0.784,5.300000000000001
2850,0.764,2.5
2675,0.756,0.2
3268,0.7760000228881836,2.0
2510,0.766,2.9
3028,0.7940000295639038,2.0
3629,0.784,1.5
2852,0.756,1.8
2768,0.774,3.2
2923,0.762,0.4
2279,0.806,0.2
2719,0.758,0.6
3033,0.7720000147819519,3.5
