ix,goal_cost,intv_cost
2383,0.753,2.2
3442,0.762,6.1
3087,0.763,1.4
2930,0.752,3.5999999999999996
2615,0.7680000066757202,0.5
2599,0.778,3.4
2234,0.764,5.5
2724,0.7630000114440918,1.0
2355,0.759,2.1
2413,0.762,4.0
2846,0.775,1.9
2519,0.8389999866485596,1.0
3469,0.768,2.9000000000000004
3866,0.763,1.0
2687,0.767,1.2
2909,0.751,1.1
2546,0.781000018119812,3.0
3937,0.773,3.3
2432,0.777,0.8999999999999999
3300,0.756,8.5
2373,0.765,4.800000000000001
2099,0.765,5.5
2880,0.765,4.3
3422,0.772,0.6
3752,0.778,5.5
2691,0.755,1.4
3328,0.789,3.5999999999999996
2774,0.789,0.4
3267,0.77,0.8
2744,0.77,4.8
3889,0.755,7.0
2384,0.755,0.9
3379,0.7649999856948853,0.5
2138,0.762,6.800000000000001
2528,0.761,8.0
3913,0.768,5.5
3188,0.765,12.0
3557,0.879,0.6
3254,0.793,0.5
2369,0.826,0.4
3781,0.956,1.3
2623,0.761,6.0
3541,0.786,2.4
3121,0.776,1.2999999999999998
3323,0.761,5.1
2325,0.756,6.0
2758,0.77,1.3
2740,0.755,4.6
2354,0.754,3.4
2817,0.758,11.7
2232,0.757,2.3
3611,0.767,7.8
3616,0.763,6.7
2076,0.757,5.9
3806,0.816,1.7
3576,0.91,1.2
3050,0.873,0.8
2885,0.771,0.6
2466,0.766,7.0
2415,0.766,3.3
3732,0.768,3.9
3565,0.766,11.3
3105,0.829,1.1
2597,0.765,4.5
3377,0.78,1.0
2558,0.855,0.9
2111,0.761,9.8
3722,0.762,3.2
3189,0.836,1.3
3459,0.861,0.7
3002,0.769,10.0
3717,0.809,0.6
2351,0.768,5.9
3196,0.76,7.4
3628,0.768,1.0
3645,0.76,10.5
3000,0.752,3.8
2312,0.753,3.4000000000000004
2272,0.764,9.1
2420,0.7620000243186951,1.0
2915,0.757,3.2
3170,0.755,1.6
3594,0.773,2.8
3026,0.761,3.8
3615,0.802,0.6
2608,0.778,2.8000000000000003
2023,0.766,8.3
2838,0.793,0.7
3163,0.8,1.9
2212,0.813,0.6
3646,0.758,0.5
2370,0.752,1.2
2982,0.76,8.4
2565,0.785,1.3
3314,0.759,3.6
3841,0.778,1.9000000000000001
2085,0.756,10.1
2985,0.777,2.3
2592,0.765,4.3
3064,0.757,3.7
2401,0.752,2.8
2043,0.774,8.6
2926,0.759,12.999999999999998
2386,0.785,0.7
3593,0.83,0.9
3412,0.782,3.8
3769,0.769,2.6999999999999997
3506,0.759,8.799999999999999
2450,0.761,5.9
3480,0.756,8.7
3061,0.779,1.8
2722,0.765,2.9000000000000004
3500,0.819,0.6
3677,0.756,4.2
2814,0.77,2.2
2131,0.759,5.6
3575,0.753,8.0
2360,0.758,10.0
3927,0.757,5.199999999999999
2762,0.757,0.8
2964,0.764,2.5
3608,0.866,1.3
2066,0.773,1.2
2726,0.756,1.5
2813,0.791,2.3
3855,0.773,2.0
2806,0.751,6.5
3039,0.762,4.3
2790,0.766,5.6
3569,0.963,2.2
2088,0.758,9.899999999999999
2729,0.783,0.9
3865,0.758,0.9
3540,0.765,9.600000000000001
2400,0.755,5.5
3052,0.762,6.300000000000001
3281,0.77,0.3
3585,0.762,5.699999999999999
2350,0.756,6.1
3359,0.766,2.3
2479,0.754,6.5
3686,0.752,1.4
3994,0.758,11.600000000000001
2218,0.751,2.1
3385,0.753,3.7
3869,0.751,3.9000000000000004
3445,0.761,3.5999999999999996
3111,0.764,2.4
3518,0.821,1.0
2947,0.801,0.8
2791,0.761,3.1
3311,0.774,1.9
3595,0.759,1.9
2490,0.763,5.1
2882,0.752,5.300000000000001
2328,0.753,4.4
3911,0.753,4.1000000000000005
2548,0.752,9.5
3891,0.76,2.1
3301,0.754,2.2
3973,0.811,1.0
3886,0.757,3.8
3946,0.82,1.2000000000000002
2079,0.753,4.4
2029,0.784,0.7
3704,0.902,0.7
3789,0.759,3.7
3489,0.758,4.7
2270,0.777,0.5
3390,0.761,1.7
2062,0.755,4.7
3713,0.801,0.9
3630,0.751,3.3
2428,0.785,0.4
2104,0.764,5.1
3867,0.756,9.399999999999999
3591,0.766,4.5
2787,0.78,2.1
3265,0.77,2.2
2907,0.757,0.6
2280,0.769,0.9
3509,0.762,2.2
3355,0.766,0.7
3036,0.855,0.9
2697,0.754,2.1
3494,0.761,1.6
2750,0.772,0.8
2267,0.755,4.0
3260,0.759,3.1
2215,0.761,6.3999999999999995
3473,0.762,6.0
3948,0.759,3.0
3682,0.762,2.5
3921,0.772,2.8
2649,0.758,9.2
3215,0.8669999837875366,0.5
2876,0.754,2.9
3779,0.756,3.1
2061,0.754,3.5
3880,0.763,6.5
