,y
2383,0.0
3442,0.0
3087,0.0
2930,0.0
2615,0.0
2599,0.0
2234,0.0
2724,0.0
2355,0.0
2413,0.0
2846,0.0
2519,0.0
3469,0.0
3866,0.0
2687,0.0
2909,0.0
2546,0.0
3937,0.0
2432,0.0
3300,0.0
2373,0.0
2099,0.0
2880,0.0
3422,1.0
3752,0.0
2691,0.0
3328,0.0
2774,1.0
3267,0.0
2744,0.0
3889,0.0
2384,0.0
3379,0.0
2138,0.0
2528,0.0
3913,0.0
3188,0.0
3557,1.0
3254,1.0
2369,0.0
3781,0.0
2623,0.0
3541,0.0
3121,0.0
3323,0.0
2325,0.0
2758,0.0
2740,0.0
2354,0.0
2817,0.0
2232,0.0
3611,0.0
3616,0.0
2076,0.0
3806,0.0
3576,0.0
3050,0.0
2885,0.0
2466,0.0
2415,0.0
3732,0.0
3565,0.0
3105,0.0
2597,0.0
3377,0.0
2558,0.0
2111,0.0
3722,0.0
3189,0.0
3459,1.0
3002,0.0
3717,0.0
2351,0.0
3196,0.0
3628,1.0
3645,0.0
3000,0.0
2312,0.0
2272,0.0
2420,0.0
2915,0.0
3170,0.0
3594,0.0
3026,0.0
3615,1.0
2608,0.0
2023,0.0
2838,1.0
3163,0.0
2212,0.0
3646,0.0
2370,1.0
2982,0.0
2565,0.0
3314,0.0
3841,0.0
2085,0.0
2985,0.0
2592,0.0
3064,0.0
2401,0.0
2043,0.0
2926,0.0
2386,0.0
3593,0.0
3412,0.0
3769,0.0
3506,0.0
2450,0.0
3480,0.0
3061,0.0
2722,0.0
3500,0.0
3677,1.0
2814,0.0
2131,0.0
3575,0.0
2360,0.0
3927,0.0
2762,0.0
2964,0.0
3608,0.0
2066,0.0
2726,0.0
2813,0.0
3855,0.0
2806,0.0
3039,0.0
2790,0.0
3569,0.0
2088,0.0
2729,0.0
3865,0.0
3540,0.0
2400,0.0
3052,0.0
3281,1.0
3585,0.0
2350,0.0
3359,0.0
2479,0.0
3686,0.0
3994,0.0
2218,0.0
3385,0.0
3869,0.0
3445,0.0
3111,0.0
3518,0.0
2947,0.0
2791,0.0
3311,1.0
3595,0.0
2490,0.0
2882,0.0
2328,0.0
3911,0.0
2548,0.0
3891,0.0
3301,0.0
3973,0.0
3886,0.0
3946,0.0
2079,0.0
2029,0.0
3704,1.0
3789,0.0
3489,0.0
2270,1.0
3390,0.0
2062,0.0
3713,0.0
3630,0.0
2428,1.0
2104,0.0
3867,0.0
3591,0.0
2787,0.0
3265,1.0
2907,0.0
2280,0.0
3509,0.0
3355,0.0
3036,0.0
2697,0.0
3494,0.0
2750,1.0
2267,0.0
3260,0.0
2215,0.0
3473,0.0
3948,0.0
3682,0.0
3921,0.0
2649,0.0
3215,0.0
2876,0.0
3779,0.0
2061,0.0
3880,0.0
