,years_experience,degree,nr_commits,nr_languages,nr_stars
3391,1.0,3.0,1014.0,10.0,15.0
2800,1.0,3.0,1017.0,3.0,19.0
3651,4.0,1.0,4041.0,6.0,15.0
2177,1.0,3.0,1016.0,2.0,15.0
3030,0.0,3.0,7.0,7.0,11.0
3471,4.0,0.0,4043.0,7.0,17.0
3213,0.0,3.0,1.0,6.0,12.0
3478,5.0,0.0,5054.0,5.0,13.0
3953,0.0,3.0,5.0,5.0,13.0
3280,1.0,3.0,1014.0,8.0,16.0
2924,3.0,1.0,3034.0,1.0,11.0
3887,2.0,2.0,2024.0,1.0,13.0
2916,5.0,0.0,5051.0,4.0,13.0
3556,1.0,3.0,1014.0,2.0,12.0
2569,0.0,3.0,5.0,5.0,14.0
2793,1.0,2.0,1012.0,2.0,13.0
3686,4.0,0.0,4044.0,8.0,11.0
2681,1.0,3.0,1013.0,6.0,11.0
2401,0.0,3.0,2.0,6.0,12.0
2255,4.0,0.0,4040.0,1.0,10.0
3024,3.0,1.0,3032.0,4.0,15.0
2094,2.0,2.0,2028.0,1.0,14.0
2314,3.0,1.0,3033.0,4.0,12.0
3346,1.0,2.0,15.0,8.0,4.0
3430,0.0,3.0,7.0,2.0,10.0
2557,0.0,3.0,0.0,2.0,11.0
3410,2.0,2.0,2029.0,8.0,11.0
2782,3.0,1.0,3033.0,5.0,13.0
2023,3.0,1.0,32.0,12.0,7.0
2831,4.0,0.0,4045.0,1.0,11.0
2696,2.0,3.0,2022.0,5.0,11.0
3463,1.0,3.0,1014.0,2.0,19.0
3464,3.0,1.0,3036.0,5.0,15.0
2349,3.0,1.0,3032.0,4.0,13.0
3877,3.0,1.0,3034.0,8.0,13.0
3533,3.0,1.0,3035.0,6.0,13.0
2503,0.0,3.0,2.0,4.0,13.0
2587,1.0,3.0,1011.0,2.0,15.0
2876,3.0,1.0,3031.0,3.0,13.0
2289,0.0,3.0,2.0,3.0,13.0
2220,0.0,3.0,5.0,4.0,13.0
3538,1.0,3.0,1014.0,12.0,11.0
2089,2.0,2.0,2022.0,3.0,11.0
3077,0.0,3.0,2.0,2.0,12.0
2772,2.0,2.0,2022.0,3.0,14.0
