,years_experience,degree,nr_commits,nr_languages,nr_stars
3391,1.0,1.0,14.0,9.0,5.0
2800,1.0,0.0,17.0,2.0,9.0
3651,4.0,0.0,41.0,5.0,5.0
2177,1.0,1.0,16.0,1.0,5.0
3030,0.0,0.0,7.0,6.0,1.0
3471,3.0,0.0,33.0,6.0,7.0
3213,0.0,1.0,1.0,5.0,2.0
3478,4.0,0.0,44.0,4.0,3.0
3953,0.0,1.0,5.0,4.0,3.0
3280,1.0,0.0,14.0,7.0,6.0
2924,1.0,0.0,14.0,0.0,1.0
3887,2.0,1.0,24.0,0.0,3.0
2916,4.0,0.0,41.0,3.0,3.0
3556,1.0,1.0,14.0,1.0,2.0
2569,0.0,2.0,5.0,4.0,4.0
2793,1.0,1.0,12.0,1.0,3.0
3686,2.0,0.0,24.0,7.0,1.0
2681,1.0,2.0,13.0,5.0,1.0
2401,0.0,2.0,2.0,5.0,2.0
2255,3.0,0.0,30.0,0.0,0.0
3024,2.0,0.0,22.0,3.0,5.0
2094,2.0,1.0,28.0,0.0,4.0
2314,2.0,0.0,23.0,3.0,2.0
3346,1.0,0.0,15.0,8.0,4.0
3430,0.0,1.0,7.0,1.0,0.0
2557,0.0,1.0,0.0,1.0,1.0
3410,2.0,0.0,29.0,7.0,1.0
2782,1.0,0.0,13.0,4.0,3.0
2023,2.0,1.0,22.0,12.0,7.0
2831,2.0,0.0,25.0,0.0,1.0
2696,2.0,2.0,22.0,4.0,1.0
3463,1.0,1.0,14.0,1.0,9.0
3464,2.0,0.0,26.0,4.0,5.0
2349,1.0,0.0,12.0,3.0,3.0
3877,2.0,0.0,24.0,7.0,3.0
3533,3.0,0.0,35.0,5.0,3.0
2503,0.0,2.0,2.0,3.0,3.0
2587,1.0,0.0,11.0,1.0,5.0
2876,2.0,1.0,21.0,2.0,3.0
2289,0.0,0.0,2.0,2.0,3.0
2220,0.0,0.0,5.0,3.0,3.0
3538,1.0,0.0,14.0,11.0,1.0
2089,2.0,0.0,22.0,2.0,1.0
3077,0.0,0.0,2.0,1.0,2.0
2772,2.0,0.0,22.0,2.0,4.0
3435,3.0,0.0,32.0,8.0,1.0
3404,1.0,0.0,17.0,7.0,4.0
2261,2.0,0.0,25.0,8.0,1.0
3093,1.0,0.0,14.0,1.0,2.0
3362,2.0,1.0,25.0,3.0,4.0
2433,2.0,1.0,27.0,1.0,2.0
2308,2.0,0.0,26.0,3.0,7.0
3203,2.0,0.0,26.0,2.0,1.0
3460,2.0,0.0,26.0,9.0,2.0
3862,2.0,0.0,20.0,0.0,2.0
3540,1.0,1.0,12.0,0.0,1.0
3767,1.0,1.0,18.0,4.0,4.0
2939,2.0,1.0,22.0,4.0,1.0
3380,4.0,0.0,44.0,2.0,1.0
3917,1.0,0.0,15.0,12.0,5.0
2088,0.0,0.0,8.0,9.0,5.0
2096,0.0,1.0,8.0,1.0,0.0
3204,0.0,0.0,0.0,1.0,4.0
3898,1.0,0.0,14.0,9.0,1.0
3056,2.0,0.0,21.0,7.0,4.0
3669,3.0,0.0,30.0,2.0,4.0
3317,1.0,1.0,16.0,3.0,1.0
2854,3.0,0.0,32.0,6.0,15.0
3909,1.0,0.0,16.0,3.0,8.0
2561,2.0,0.0,24.0,1.0,2.0
3131,2.0,0.0,23.0,6.0,2.0
2610,1.0,0.0,13.0,0.0,1.0
3746,0.0,0.0,2.0,1.0,2.0
