,years_experience,degree,nr_commits,nr_languages,nr_stars
2158,0.0,0.0,850.0,0.0,0.0
2031,0.0,0.0,1824.0,0.0,0.0
2580,0.0,0.0,843.0,0.0,0.0
3915,0.0,0.0,834.0,0.0,0.0
2535,0.0,0.0,1822.0,0.0,0.0
2934,0.0,0.0,836.0,0.0,0.0
2801,0.0,0.0,813.0,0.0,0.0
2433,0.0,0.0,812.0,0.0,0.0
3052,0.0,0.0,834.0,0.0,0.0
2075,0.0,0.0,825.0,0.0,0.0
2278,0.0,0.0,832.0,0.0,0.0
2460,0.0,0.0,832.0,0.0,0.0
3657,0.0,0.0,831.0,0.0,0.0
2665,0.0,0.0,841.0,0.0,0.0
3101,0.0,0.0,836.0,0.0,0.0
2656,0.0,0.0,1841.0,0.0,0.0
3153,0.0,0.0,833.0,0.0,0.0
2870,0.0,0.0,834.0,0.0,0.0
3125,0.0,0.0,810.0,0.0,0.0
3688,0.0,0.0,838.0,0.0,0.0
3133,0.0,0.0,836.0,0.0,0.0
2422,0.0,0.0,829.0,0.0,0.0
2568,0.0,0.0,816.0,0.0,0.0
2044,0.0,0.0,831.0,0.0,0.0
2077,0.0,0.0,1833.0,0.0,0.0
2087,0.0,0.0,850.0,0.0,0.0
2140,0.0,0.0,1819.0,0.0,0.0
3102,0.0,0.0,822.0,0.0,0.0
3155,0.0,0.0,838.0,0.0,0.0
3618,0.0,0.0,824.0,0.0,0.0
3526,0.0,0.0,830.0,0.0,0.0
3434,0.0,0.0,829.0,0.0,0.0
2401,0.0,0.0,831.0,0.0,0.0
3340,0.0,0.0,840.0,0.0,0.0
3182,0.0,0.0,833.0,0.0,0.0
3010,0.0,0.0,847.0,0.0,0.0
2869,0.0,0.0,835.0,0.0,0.0
2855,0.0,0.0,845.0,0.0,0.0
3055,0.0,0.0,828.0,0.0,0.0
3285,0.0,0.0,837.0,0.0,0.0
2488,0.0,0.0,836.0,0.0,0.0
3258,0.0,0.0,833.0,0.0,0.0
3060,0.0,0.0,851.0,0.0,0.0
3347,0.0,0.0,823.0,0.0,0.0
3197,0.0,0.0,827.0,0.0,0.0
3935,0.0,0.0,1829.0,0.0,0.0
2384,0.0,0.0,820.0,0.0,0.0
3126,0.0,0.0,821.0,0.0,0.0
3732,0.0,0.0,843.0,0.0,0.0
2553,0.0,0.0,827.0,0.0,0.0
3883,0.0,0.0,849.0,0.0,0.0
2070,0.0,0.0,1825.0,0.0,0.0
2936,0.0,0.0,834.0,0.0,0.0
3524,0.0,0.0,845.0,0.0,0.0
2216,0.0,0.0,834.0,0.0,0.0
2569,0.0,0.0,825.0,0.0,0.0
2069,0.0,0.0,834.0,0.0,0.0
3812,0.0,0.0,846.0,0.0,0.0
3877,0.0,0.0,1828.0,0.0,0.0
3991,0.0,0.0,825.0,0.0,0.0
3501,0.0,0.0,826.0,0.0,0.0
3157,0.0,0.0,843.0,0.0,0.0
3338,0.0,0.0,835.0,0.0,0.0
3504,0.0,0.0,1834.0,0.0,0.0
2524,0.0,0.0,840.0,0.0,0.0
2112,0.0,0.0,1825.0,0.0,0.0
3580,0.0,0.0,1822.0,0.0,0.0
3955,0.0,0.0,829.0,0.0,0.0
2045,0.0,0.0,824.0,0.0,0.0
2852,0.0,0.0,2829.0,0.0,0.0
2952,0.0,0.0,826.0,0.0,0.0
2477,0.0,0.0,824.0,0.0,0.0
3853,0.0,0.0,827.0,0.0,0.0
2979,0.0,0.0,827.0,0.0,0.0
3284,0.0,0.0,838.0,0.0,0.0
3247,0.0,0.0,819.0,0.0,0.0
2826,0.0,0.0,832.0,0.0,0.0
3735,0.0,0.0,828.0,0.0,0.0
3769,0.0,0.0,828.0,0.0,0.0
3110,0.0,0.0,830.0,0.0,0.0
3282,0.0,0.0,818.0,0.0,0.0
3111,0.0,0.0,826.0,0.0,0.0
2517,0.0,0.0,832.0,0.0,0.0
3774,0.0,0.0,835.0,0.0,0.0
3397,0.0,0.0,833.0,0.0,0.0
3958,0.0,0.0,835.0,0.0,0.0
2616,0.0,0.0,830.0,0.0,0.0
2516,0.0,0.0,831.0,0.0,0.0
2107,0.0,0.0,812.0,0.0,0.0
3371,0.0,0.0,831.0,0.0,0.0
2571,0.0,0.0,830.0,0.0,0.0
3165,0.0,0.0,823.0,0.0,0.0
3722,0.0,0.0,1833.0,0.0,0.0
3977,0.0,0.0,823.0,0.0,0.0
3335,0.0,0.0,837.0,0.0,0.0
2774,0.0,0.0,832.0,0.0,0.0
2549,0.0,0.0,826.0,0.0,0.0
2000,0.0,0.0,825.0,0.0,0.0
2394,0.0,0.0,837.0,0.0,0.0
2036,0.0,0.0,841.0,0.0,0.0
3836,0.0,0.0,839.0,0.0,0.0
2921,0.0,0.0,823.0,0.0,0.0
2659,0.0,0.0,820.0,0.0,0.0
2234,0.0,0.0,799.0,0.0,0.0
3826,0.0,0.0,835.0,0.0,0.0
2904,0.0,0.0,825.0,0.0,0.0
3533,0.0,0.0,824.0,0.0,0.0
2783,0.0,0.0,828.0,0.0,0.0
3503,0.0,0.0,823.0,0.0,0.0
3089,0.0,0.0,1824.0,0.0,0.0
3996,0.0,0.0,812.0,0.0,0.0
2161,0.0,0.0,811.0,0.0,0.0
3993,0.0,0.0,2834.0,0.0,0.0
2720,0.0,0.0,826.0,0.0,0.0
3385,0.0,0.0,832.0,0.0,0.0
3066,0.0,0.0,834.0,0.0,0.0
3601,0.0,0.0,1828.0,0.0,0.0
3176,0.0,0.0,851.0,0.0,0.0
2833,0.0,0.0,1822.0,0.0,0.0
3864,0.0,0.0,814.0,0.0,0.0
2052,0.0,0.0,850.0,0.0,0.0
3268,0.0,0.0,845.0,0.0,0.0
2198,0.0,0.0,848.0,0.0,0.0
2636,0.0,0.0,854.0,0.0,0.0
3195,0.0,0.0,834.0,0.0,0.0
3963,0.0,0.0,836.0,0.0,0.0
2501,0.0,0.0,811.0,0.0,0.0
3642,0.0,0.0,825.0,0.0,0.0
2550,0.0,0.0,821.0,0.0,0.0
3304,0.0,0.0,811.0,0.0,0.0
3751,0.0,0.0,834.0,0.0,0.0
2491,0.0,0.0,843.0,0.0,0.0
2018,0.0,0.0,818.0,0.0,0.0
2600,0.0,0.0,832.0,0.0,0.0
2092,0.0,0.0,829.0,0.0,0.0
2548,0.0,0.0,828.0,0.0,0.0
3898,0.0,0.0,848.0,0.0,0.0
3651,0.0,0.0,826.0,0.0,0.0
3655,0.0,0.0,816.0,0.0,0.0
2739,0.0,0.0,843.0,0.0,0.0
3462,0.0,0.0,820.0,0.0,0.0
2798,0.0,0.0,836.0,0.0,0.0
3109,0.0,0.0,832.0,0.0,0.0
3976,0.0,0.0,830.0,0.0,0.0
2889,0.0,0.0,831.0,0.0,0.0
3318,0.0,0.0,839.0,0.0,0.0
2492,0.0,0.0,841.0,0.0,0.0
2556,0.0,0.0,826.0,0.0,0.0
2487,0.0,0.0,816.0,0.0,0.0
3831,0.0,0.0,816.0,0.0,0.0
3276,0.0,0.0,841.0,0.0,0.0
3073,0.0,0.0,822.0,0.0,0.0
3046,0.0,0.0,811.0,0.0,0.0
3259,0.0,0.0,843.0,0.0,0.0
3460,0.0,0.0,825.0,0.0,0.0
3858,0.0,0.0,848.0,0.0,0.0
2448,0.0,0.0,816.0,0.0,0.0
3557,0.0,0.0,819.0,0.0,0.0
3777,0.0,0.0,838.0,0.0,0.0
3324,0.0,0.0,1827.0,0.0,0.0
3597,0.0,0.0,842.0,0.0,0.0
2955,0.0,0.0,816.0,0.0,0.0
3798,0.0,0.0,820.0,0.0,0.0
3365,0.0,0.0,1831.0,0.0,0.0
2947,0.0,0.0,847.0,0.0,0.0
2174,0.0,0.0,828.0,0.0,0.0
2591,0.0,0.0,834.0,0.0,0.0
2626,0.0,0.0,849.0,0.0,0.0
3151,0.0,0.0,831.0,0.0,0.0
3238,0.0,0.0,833.0,0.0,0.0
3934,0.0,0.0,847.0,0.0,0.0
2255,0.0,0.0,1819.0,0.0,0.0
3404,0.0,0.0,2826.0,0.0,0.0
3690,0.0,0.0,827.0,0.0,0.0
3461,0.0,0.0,840.0,0.0,0.0
2359,0.0,0.0,841.0,0.0,0.0
3198,0.0,0.0,831.0,0.0,0.0
2686,0.0,0.0,842.0,0.0,0.0
2661,0.0,0.0,846.0,0.0,0.0
2131,0.0,0.0,846.0,0.0,0.0
3161,0.0,0.0,817.0,0.0,0.0
2693,0.0,0.0,827.0,0.0,0.0
3712,0.0,0.0,818.0,0.0,0.0
3502,0.0,0.0,819.0,0.0,0.0
3190,0.0,0.0,834.0,0.0,0.0
2269,0.0,0.0,830.0,0.0,0.0
2794,0.0,0.0,834.0,0.0,0.0
