,h_post,h_post_individualized
2158,0.54,
2031,0.58,
2580,0.52,
3915,0.54,
2535,1.0,
2934,0.54,
2801,0.5,
2433,0.5,
3052,0.54,
2075,0.52,
2278,0.54,
2460,0.54,
3657,0.54,
2665,0.54,
3101,0.54,
2656,0.58,
3153,0.54,
2870,0.54,
3125,0.5,
3688,0.52,
3133,0.54,
2422,0.54,
2568,0.5,
2044,0.54,
2077,0.58,
2087,0.54,
2140,0.9,
3102,0.54,
3155,0.52,
3618,0.54,
3526,0.54,
3434,0.54,
2401,0.86,
3340,0.54,
3182,0.54,
3010,0.54,
2869,0.54,
2855,0.54,
3055,0.54,
3285,0.54,
2488,0.54,
3258,0.52,
3060,0.54,
3347,0.54,
3197,0.54,
3935,0.58,
2384,0.5,
3126,0.5,
3732,0.54,
2553,0.54,
3883,0.52,
2070,0.58,
2936,0.54,
3524,0.54,
2216,0.54,
2569,0.54,
2069,0.54,
3812,0.52,
3877,0.58,
3991,0.54,
3501,0.54,
3157,0.52,
3338,0.54,
3504,0.58,
2524,0.54,
2112,0.58,
3580,0.58,
3955,0.54,
2045,0.54,
2852,0.58,
2952,0.54,
2477,0.5,
3853,0.54,
2979,0.54,
3284,0.54,
3247,0.54,
2826,0.54,
3735,0.54,
3769,0.54,
3110,0.54,
3282,0.5,
3111,0.54,
2517,0.54,
3774,0.54,
3397,0.54,
3958,0.54,
2616,0.54,
2516,0.52,
2107,0.5,
3371,0.54,
2571,0.54,
3165,0.54,
3722,0.58,
3977,0.54,
3335,0.54,
2774,0.54,
2549,0.54,
2000,0.86,
2394,0.54,
2036,0.54,
3836,0.52,
2921,0.54,
2659,0.5,
2234,0.7,
3826,0.54,
2904,0.54,
3533,0.54,
2783,0.54,
3503,0.54,
3089,0.58,
3996,0.54,
2161,0.5,
3993,0.58,
2720,0.54,
3385,0.54,
3066,0.54,
3601,0.58,
3176,0.54,
2833,0.58,
3864,0.5,
2052,0.54,
3268,0.52,
2198,0.52,
2636,0.54,
3195,0.54,
3963,0.54,
2501,0.5,
3642,0.54,
2550,0.54,
3304,0.5,
3751,0.54,
2491,0.52,
2018,0.54,
2600,0.54,
2092,0.52,
2548,0.54,
3898,0.54,
3651,0.54,
3655,0.86,
2739,0.54,
3462,0.5,
2798,0.54,
3109,0.86,
3976,0.54,
2889,0.54,
3318,0.54,
2492,0.54,
2556,0.54,
2487,0.5,
3831,0.5,
3276,0.54,
3073,0.54,
3046,0.5,
3259,0.54,
3460,0.54,
3858,0.52,
2448,0.5,
3557,0.5,
3777,0.54,
3324,0.58,
3597,0.54,
2955,0.5,
3798,0.5,
3365,0.58,
2947,0.54,
2174,0.54,
2591,0.54,
2626,0.52,
3151,0.54,
3238,0.54,
3934,0.52,
2255,0.58,
3404,0.5,
3690,0.54,
3461,0.54,
2359,0.52,
3198,0.54,
2686,0.54,
2661,0.54,
2131,0.54,
3161,0.5,
2693,0.54,
3712,0.5,
3502,0.54,
3190,0.54,
2269,0.54,
2794,0.54,
2627,0.54,
3573,0.54,
3029,0.54,
3867,0.54,
2840,0.54,
2436,0.54,
2542,0.54,
3356,0.54,
3741,0.52,
3211,0.54,
2103,0.54,
3059,0.54,
2917,0.54,
