,years_experience,degree,nr_commits,nr_languages,nr_stars
2188,4.0,0.0,2870.0,10.5,2.0
3027,2.0,0.0,844.0,4.5,3.0
3191,1.0,0.0,846.0,2.5,3.0
3631,3.0,0.0,850.0,4.5,12.0
3633,2.0,0.0,843.0,4.5,3.0
2350,2.0,0.0,848.0,4.5,1.0
3192,0.0,0.0,847.0,4.5,3.0
3187,2.0,0.0,1857.0,9.5,4.0
3208,0.0,1.0,850.0,11.5,1.0
2466,1.0,0.0,844.0,9.5,3.0
2940,1.0,0.0,850.0,12.5,2.0
2696,3.0,0.0,1865.0,10.5,3.0
2163,2.0,0.0,849.0,0.5,6.0
2138,3.0,0.0,1862.0,4.5,2.0
2117,1.0,2.0,845.0,0.5,3.0
2213,0.0,1.0,851.0,11.5,2.0
2343,3.0,0.0,1855.0,3.5,7.0
2809,0.0,1.0,854.0,17.5,5.0
3751,2.0,0.0,852.0,0.5,3.0
2868,0.0,0.0,849.0,0.5,9.0
2391,2.0,0.0,848.0,3.5,7.0
2137,3.0,0.0,1857.0,1.5,6.0
3213,2.0,1.0,846.0,3.5,10.0
3044,1.0,0.0,850.0,4.5,1.0
3296,1.0,0.0,849.0,5.5,6.0
2078,1.0,0.0,851.0,1.5,1.0
2882,3.0,0.0,2871.0,3.5,4.0
2700,3.0,0.0,1860.0,1.5,8.0
2049,0.0,1.0,848.0,1.5,4.0
3588,1.0,1.0,845.0,1.5,0.0
3795,0.0,2.0,847.0,0.5,2.0
3846,0.0,0.0,841.0,2.5,8.0
2001,3.0,0.0,1861.0,2.5,7.0
2409,2.0,1.0,848.0,1.5,9.0
2724,2.0,0.0,1857.0,3.5,6.0
2541,1.0,1.0,847.0,5.5,5.0
2208,2.0,1.0,851.0,7.5,0.0
3001,2.0,0.0,847.0,16.5,8.0
2558,1.0,0.0,844.0,15.5,4.0
2740,0.0,2.0,846.0,8.5,4.0
2720,0.0,1.0,850.0,3.5,12.0
3935,0.0,0.0,848.0,6.5,1.0
3347,0.0,0.0,842.0,0.5,8.0
3656,1.0,0.0,846.0,1.5,7.0
2064,1.0,2.0,856.0,1.5,0.0
3494,2.0,1.0,1852.0,0.5,3.0
2831,2.0,0.0,845.0,5.5,9.0
3159,3.0,0.0,1856.0,8.5,5.0
2729,0.0,0.0,846.0,4.5,2.0
2580,3.0,0.0,1861.0,4.5,6.0
2938,3.0,0.0,1858.0,5.5,1.0
3788,0.0,0.0,846.0,2.5,7.0
2519,1.0,0.0,851.0,1.5,3.0
3262,1.0,0.0,849.0,2.5,1.0
3918,2.0,0.0,846.0,8.5,7.0
3637,1.0,0.0,839.0,3.5,0.0
3506,2.0,0.0,847.0,2.5,1.0
2043,1.0,0.0,851.0,3.5,1.0
2102,2.0,0.0,1862.0,6.5,4.0
2561,2.0,0.0,843.0,1.5,1.0
2463,1.0,0.0,847.0,16.5,1.0
3373,2.0,0.0,847.0,7.5,2.0
2341,0.0,2.0,840.0,1.5,6.0
3234,1.0,0.0,846.0,1.5,2.0
2932,1.0,1.0,843.0,3.5,4.0
3672,1.0,1.0,847.0,3.5,4.0
2495,1.0,1.0,845.0,0.5,2.0
3851,3.0,0.0,1856.0,2.5,9.0
2055,2.0,0.0,848.0,0.5,7.0
2987,1.0,1.0,846.0,4.5,3.0
2955,1.0,0.0,853.0,7.5,3.0
2490,2.0,1.0,849.0,5.5,0.0
3127,0.0,1.0,846.0,8.5,3.0
3367,1.0,0.0,849.0,6.5,5.0
3565,2.0,0.0,1854.0,4.5,2.0
2014,3.0,0.0,1857.0,9.5,1.0
2366,2.0,0.0,1856.0,3.5,4.0
3834,2.0,0.0,844.0,0.5,3.0
2011,1.0,0.0,842.0,4.5,0.0
3354,2.0,0.0,848.0,3.5,2.0
2132,1.0,0.0,844.0,4.5,5.0
3359,1.0,1.0,848.0,2.5,1.0
2950,3.0,0.0,1859.0,7.5,3.0
2976,1.0,0.0,845.0,2.5,4.0
3680,1.0,1.0,857.0,5.5,2.0
3572,0.0,2.0,841.0,2.5,4.0
