,years_experience,degree,nr_commits,nr_languages,nr_stars
2188,0.0,0.0,2828.0,0.0,0.0
3027,0.0,0.0,820.0,0.0,0.0
3191,0.0,0.0,832.0,0.0,0.0
3631,0.0,0.0,812.0,0.0,0.0
3633,0.0,0.0,819.0,0.0,0.0
2350,0.0,0.0,827.0,0.0,0.0
3192,0.0,0.0,844.0,0.0,0.0
3187,0.0,0.0,1833.0,0.0,0.0
3208,0.0,0.0,847.0,0.0,0.0
2466,0.0,0.0,828.0,0.0,0.0
2940,0.0,0.0,836.0,0.0,0.0
2696,0.0,0.0,1830.0,0.0,0.0
2163,0.0,0.0,826.0,0.0,0.0
2138,0.0,0.0,1823.0,0.0,0.0
2117,0.0,0.0,830.0,0.0,0.0
2213,0.0,0.0,849.0,0.0,0.0
2343,0.0,0.0,1822.0,0.0,0.0
2809,0.0,0.0,850.0,0.0,0.0
3751,0.0,0.0,829.0,0.0,0.0
2868,0.0,0.0,844.0,0.0,0.0
2391,0.0,0.0,826.0,0.0,0.0
2137,0.0,0.0,1822.0,0.0,0.0
3213,0.0,0.0,823.0,0.0,0.0
3044,0.0,0.0,836.0,0.0,0.0
3296,0.0,0.0,835.0,0.0,0.0
2078,0.0,0.0,837.0,0.0,0.0
2882,0.0,0.0,2838.0,0.0,0.0
2700,0.0,0.0,1827.0,0.0,0.0
2049,0.0,0.0,845.0,0.0,0.0
3588,0.0,0.0,831.0,0.0,0.0
3795,0.0,0.0,845.0,0.0,0.0
3846,0.0,0.0,838.0,0.0,0.0
2001,0.0,0.0,1826.0,0.0,0.0
2409,0.0,0.0,824.0,0.0,0.0
2724,0.0,0.0,1835.0,0.0,0.0
2541,0.0,0.0,833.0,0.0,0.0
2208,0.0,0.0,829.0,0.0,0.0
3001,0.0,0.0,823.0,0.0,0.0
2558,0.0,0.0,829.0,0.0,0.0
2740,0.0,0.0,843.0,0.0,0.0
2720,0.0,0.0,846.0,0.0,0.0
3935,0.0,0.0,845.0,0.0,0.0
3347,0.0,0.0,838.0,0.0,0.0
3656,0.0,0.0,832.0,0.0,0.0
2064,0.0,0.0,844.0,0.0,0.0
3494,0.0,0.0,1825.0,0.0,0.0
2831,0.0,0.0,820.0,0.0,0.0
3159,0.0,0.0,1823.0,0.0,0.0
2729,0.0,0.0,838.0,0.0,0.0
2580,0.0,0.0,1826.0,0.0,0.0
2938,0.0,0.0,1827.0,0.0,0.0
3788,0.0,0.0,841.0,0.0,0.0
2519,0.0,0.0,835.0,0.0,0.0
3262,0.0,0.0,835.0,0.0,0.0
3918,0.0,0.0,825.0,0.0,0.0
3637,0.0,0.0,829.0,0.0,0.0
3506,0.0,0.0,825.0,0.0,0.0
2043,0.0,0.0,836.0,0.0,0.0
2102,0.0,0.0,1836.0,0.0,0.0
2561,0.0,0.0,817.0,0.0,0.0
2463,0.0,0.0,834.0,0.0,0.0
3373,0.0,0.0,825.0,0.0,0.0
2341,0.0,0.0,838.0,0.0,0.0
3234,0.0,0.0,830.0,0.0,0.0
2932,0.0,0.0,829.0,0.0,0.0
3672,0.0,0.0,828.0,0.0,0.0
2495,0.0,0.0,827.0,0.0,0.0
3851,0.0,0.0,1824.0,0.0,0.0
2055,0.0,0.0,827.0,0.0,0.0
