,senior-level_skill
2188,0.0
3027,0.0
3191,0.0
3631,0.0
3633,0.0
2350,0.0
3192,0.0
3187,0.0
3208,0.0
2466,0.0
2940,0.0
2696,0.0
2163,0.0
2138,0.0
2117,0.0
2213,0.0
2343,0.0
2809,0.0
3751,0.0
2868,0.0
2391,0.0
2137,0.0
3213,0.0
3044,0.0
3296,0.0
2078,0.0
2882,0.0
2700,0.0
2049,0.0
3588,0.0
3795,0.0
3846,0.0
2001,0.0
2409,0.0
2724,0.0
2541,0.0
2208,0.0
3001,0.0
2558,0.0
2740,0.0
2720,0.0
3935,0.0
3347,0.0
3656,0.0
2064,0.0
3494,0.0
2831,0.0
3159,0.0
2729,0.0
2580,0.0
2938,0.0
3788,0.0
2519,0.0
3262,0.0
3918,0.0
3637,0.0
3506,0.0
2043,0.0
2102,0.0
2561,0.0
2463,0.0
3373,0.0
2341,0.0
3234,0.0
2932,0.0
3672,0.0
2495,0.0
3851,0.0
2055,0.0
2987,0.0
2955,0.0
2490,0.0
3127,0.0
3367,0.0
3565,0.0
2014,0.0
2366,0.0
3834,0.0
2011,0.0
3354,0.0
2132,0.0
3359,0.0
2950,0.0
2976,0.0
3680,0.0
3572,0.0
2451,0.0
3106,0.0
3937,0.0
2410,0.0
3308,0.0
2744,0.0
2736,0.0
3069,0.0
3848,0.0
3784,0.0
2981,0.0
3326,0.0
2557,0.0
2795,0.0
2210,0.0
3080,0.0
2911,0.0
3671,0.0
2316,0.0
2267,0.0
3236,0.0
2097,0.0
3623,0.0
2008,0.0
2462,0.0
3425,0.0
2687,0.0
2427,0.0
3723,0.0
3322,0.0
3706,0.0
3926,0.0
2258,0.0
2284,0.0
3075,0.0
3602,0.0
2324,0.0
2652,0.0
2135,0.0
2695,0.0
2915,0.0
3607,0.0
2661,0.0
2584,0.0
2830,0.0
2088,0.0
2428,0.0
2243,0.0
2334,0.0
3055,0.0
3714,0.0
3516,0.0
3966,0.0
3214,0.0
2501,0.0
3253,0.0
3620,0.0
3181,0.0
3673,0.0
3866,0.0
3331,0.0
3635,0.0
2252,0.0
3335,0.0
2856,0.0
2077,0.0
3081,0.0
3997,0.0
2056,0.0
2585,0.0
3967,0.0
3174,0.0
3173,0.0
3920,0.0
2060,0.0
3223,0.0
2924,0.0
2628,0.0
3378,0.0
3746,0.0
2869,0.0
2735,0.0
2578,0.0
2424,0.0
3582,0.0
3934,0.0
2984,0.0
2930,0.0
2785,0.0
2168,0.0
2333,0.0
2076,0.0
2431,0.0
2199,0.0
3064,0.0
3605,0.0
2029,0.0
2071,0.0
2153,0.0
2151,0.0
3583,0.0
3050,0.0
2376,0.0
2326,0.0
3689,0.0
3408,0.0
3881,0.0
3782,0.0
3690,0.0
2010,0.0
2781,0.0
2668,0.0
3994,0.0
3097,0.0
