,years_experience,degree,nr_commits,nr_languages,nr_stars
3804,0.0,2.0,2.0,16.0,3.0
2892,2.0,0.0,24.0,7.0,10.0
2672,0.0,0.0,3.0,1.0,2.0
3110,0.0,2.0,1.0,6.0,3.0
2532,2.0,0.0,22.0,4.0,1.0
3206,3.0,0.0,34.0,5.0,5.0
2666,0.0,1.0,8.0,4.0,6.0
3797,2.0,0.0,24.0,3.0,6.0
3880,1.0,1.0,12.0,6.0,6.0
3535,2.0,0.0,24.0,1.0,1.0
3853,1.0,0.0,13.0,1.0,3.0
3645,4.0,0.0,46.0,2.0,6.0
3508,4.0,0.0,42.0,12.0,5.0
3591,2.0,0.0,26.0,6.0,2.0
2400,1.0,1.0,13.0,6.0,7.0
3157,1.0,2.0,14.0,4.0,1.0
2256,3.0,0.0,33.0,4.0,2.0
3476,2.0,1.0,26.0,9.0,11.0
2927,2.0,1.0,25.0,6.0,5.0
3230,1.0,0.0,17.0,5.0,4.0
3764,1.0,1.0,12.0,1.0,4.0
2624,3.0,0.0,34.0,14.0,0.0
2508,2.0,2.0,22.0,1.0,2.0
3109,2.0,0.0,26.0,4.0,2.0
3573,1.0,0.0,16.0,1.0,4.0
3831,1.0,0.0,13.0,0.0,9.0
3854,1.0,2.0,10.0,7.0,3.0
2760,1.0,1.0,11.0,4.0,0.0
2228,1.0,1.0,12.0,5.0,3.0
3839,1.0,0.0,13.0,2.0,8.0
3792,2.0,0.0,24.0,4.0,3.0
3369,2.0,0.0,25.0,3.0,4.0
2377,1.0,1.0,13.0,3.0,4.0
2997,1.0,0.0,12.0,8.0,6.0
3433,3.0,1.0,31.0,2.0,7.0
3702,2.0,0.0,21.0,2.0,4.0
2523,0.0,0.0,5.0,4.0,4.0
2270,4.0,0.0,44.0,16.0,2.0
2623,1.0,0.0,15.0,1.0,6.0
2651,1.0,0.0,12.0,1.0,2.0
3739,3.0,0.0,37.0,0.0,7.0
2365,0.0,0.0,7.0,10.0,2.0
3060,3.0,0.0,32.0,8.0,5.0
3765,1.0,1.0,11.0,0.0,4.0
